sensorID,zoneID,equipmentID,sensorType,currentReading,lastUpdateTime
S2642,Z759,E4927,Pressure,30.3,2025-07-01 16:48:03
S2643,Z759,,Light,574.9,2025-07-01 02:02:17
S2644,Z760,E3544,Vibration,43.5,2025-07-01 09:51:06
S2645,Z760,E0243,Motion,1.0,2025-07-01 02:59:28
S2646,Z760,E0925,Occupancy,13.0,2025-07-01 14:33:44
S2647,Z760,,Pressure,30.0,2025-07-01 00:48:55
S2648,Z760,,Sound,64.4,2025-06-29 00:57:45
S2649,Z761,,Occupancy,25.0,2025-07-01 11:06:15
S2650,Z761,E1601,CO2,1130.3,2025-07-01 20:37:31
S2651,Z761,,Pressure,30.0,2025-07-01 00:41:16
S2652,Z761,E5365,AirQuality,87.8,2025-06-30 12:35:08
S2653,Z762,E1299,Vibration,81.5,2025-06-29 17:36:53
S2654,Z762,E1320,Motion,1.0,2025-07-01 05:10:01
S2655,Z762,E1936,CO2,725.5,2025-07-01 20:26:55
S2656,Z762,,Vibration,26.7,2025-07-01 10:30:59
S2657,Z762,,Temperature,76.7,2025-07-01 03:39:16
S2658,Z763,,AirQuality,53.6,2025-07-01 17:21:47
S2659,Z763,,Humidity,68.7,2025-07-01 18:32:20
S2660,Z763,E4368,Temperature,67.6,2025-06-30 12:05:26
S2661,Z763,,AirQuality,65.9,2025-06-30 18:21:52
S2662,Z764,,Temperature,71.6,2025-07-01 16:06:03
S2663,Z764,E3832,CO2,1164.9,2025-06-29 23:23:43
S2664,Z764,,Humidity,57.9,2025-07-01 04:59:13
S2665,Z764,,Occupancy,19.0,2025-07-01 20:50:52
S2666,Z765,E3990,CO2,572.2,2025-07-01 09:44:25
S2667,Z765,,Smoke,8.7,2025-07-01 07:14:11
S2668,Z766,,Light,256.7,2025-07-01 01:59:48
S2669,Z766,,Pressure,29.9,2025-07-01 20:28:53
S2670,Z766,,Temperature,70.2,2025-07-01 07:54:28
S2671,Z766,,Vibration,42.3,2025-07-01 17:30:27
S2672,Z766,E3941,AirQuality,47.5,2025-06-30 13:41:11
S2673,Z767,E1871,Temperature,67.5,2025-07-01 11:40:07
S2674,Z767,,Humidity,35.0,2025-07-01 07:36:21
S2675,Z767,,Smoke,6.3,2025-07-01 07:03:18
S2676,Z767,,Motion,1.0,2025-07-01 23:25:21
S2677,Z767,,AirQuality,67.1,2025-07-01 12:32:21
S2678,Z768,,Light,555.9,2025-07-01 17:02:33
S2679,Z768,E4035,CO2,776.0,2025-07-01 08:03:27
S2680,Z768,,CO2,309.1,2025-07-01 12:09:43
S2681,Z768,,Occupancy,16.0,2025-07-01 11:58:06
S2682,Z769,E1903,Light,82.7,2025-07-01 04:49:49
S2683,Z769,E0474,Humidity,34.6,2025-06-30 16:03:27
S2684,Z769,,Smoke,8.0,2025-06-30 13:03:03
S2685,Z769,,Sound,36.4,2025-07-01 21:15:47
S2686,Z769,,Vibration,55.8,2025-07-01 01:23:19
S2687,Z770,,CO2,572.9,2025-07-01 05:20:33
S2688,Z770,E4103,Smoke,9.4,2025-06-30 02:30:44
S2689,Z771,,Light,825.2,2025-07-01 01:12:09
S2690,Z771,,Temperature,72.9,2025-06-29 19:54:26
S2691,Z771,,Vibration,51.2,2025-07-01 06:39:13
S2692,Z771,,Light,382.4,2025-07-01 22:12:09
S2693,Z772,E2568,AirQuality,32.1,2025-07-01 16:38:58
S2694,Z772,,CO2,1137.4,2025-07-01 11:23:41
S2695,Z772,E3738,CO2,884.6,2025-07-01 04:46:03
S2696,Z772,E2565,Vibration,13.6,2025-07-01 21:08:09
S2697,Z772,,Light,671.9,2025-07-01 22:38:19
S2698,Z773,,Light,97.5,2025-06-30 03:20:44
S2699,Z773,,Motion,1.0,2025-06-30 14:32:07
S2700,Z773,,CO2,1155.9,2025-07-01 03:25:29
S2701,Z773,,Motion,0.0,2025-07-01 09:22:18
S2702,Z773,,Light,334.9,2025-07-01 01:24:39
S2703,Z774,,Pressure,29.7,2025-07-01 15:47:37
S2704,Z774,E5186,Humidity,66.1,2025-07-01 07:14:43
S2705,Z774,E4591,Motion,0.0,2025-07-01 13:21:03
S2706,Z774,E1162,Sound,49.9,2025-07-01 04:26:51
S2707,Z775,E2684,Occupancy,8.0,2025-07-01 18:40:36
S2708,Z775,,AirQuality,87.5,2025-06-29 19:50:00
S2709,Z776,E0492,Light,149.6,2025-07-01 12:20:05
S2710,Z776,,Pressure,30.4,2025-07-01 02:37:03
S2711,Z776,E5143,Motion,1.0,2025-07-01 22:04:18
S2712,Z776,,Pressure,30.2,2025-06-29 11:34:15
S2713,Z776,E4259,CO2,791.1,2025-07-01 19:21:06
S2714,Z777,,Light,70.8,2025-07-01 05:52:56
S2715,Z777,,Temperature,84.7,2025-07-01 04:49:40
S2716,Z777,,Smoke,2.0,2025-07-01 01:18:42
S2717,Z777,E0347,Motion,1.0,2025-07-01 09:00:58
S2718,Z778,,Temperature,70.4,2025-07-01 16:59:37
S2719,Z778,,Sound,73.5,2025-07-01 16:46:49
S2720,Z778,E2403,Smoke,6.1,2025-07-01 02:59:34
S2721,Z779,,Sound,58.6,2025-07-01 05:01:30
S2722,Z779,E4425,Motion,1.0,2025-07-01 15:02:00
S2723,Z779,E4540,Vibration,48.9,2025-07-01 19:50:27
S2724,Z780,,Pressure,30.0,2025-07-01 12:08:54
S2725,Z780,,Light,52.8,2025-07-01 08:11:42
S2726,Z781,E2519,Vibration,53.3,2025-07-01 04:54:55
S2727,Z781,,Humidity,62.4,2025-07-01 15:47:10
S2728,Z782,E0198,Smoke,8.5,2025-07-01 05:10:53
S2729,Z782,,Temperature,69.0,2025-07-01 22:14:08
S2730,Z782,E1395,Motion,0.0,2025-07-01 02:58:37
S2731,Z782,,Vibration,40.8,2025-06-29 16:31:17
S2732,Z782,,Motion,1.0,2025-07-01 04:06:26
S2733,Z783,,Sound,58.1,2025-07-01 05:34:06
S2734,Z783,E2917,Sound,54.2,2025-07-01 17:25:27
S2735,Z783,,Occupancy,24.0,2025-07-01 23:11:16
S2736,Z783,,Vibration,96.7,2025-07-01 09:35:46
S2737,Z784,,Motion,0.0,2025-07-01 16:47:18
S2738,Z784,E4723,CO2,920.3,2025-06-30 22:00:36
S2739,Z784,,Light,852.9,2025-07-01 23:15:42
S2740,Z785,,Motion,0.0,2025-06-29 00:34:22
S2741,Z785,,Sound,66.9,2025-07-01 14:01:23
S2742,Z785,,Occupancy,17.0,2025-07-01 23:00:17
S2743,Z785,E5150,Humidity,50.6,2025-06-30 02:06:57
S2744,Z786,,Occupancy,17.0,2025-07-01 22:35:37
S2745,Z786,,Pressure,29.7,2025-06-30 09:08:43
S2746,Z786,,Vibration,12.5,2025-07-01 20:19:35
S2747,Z787,,AirQuality,82.7,2025-07-01 14:49:49
S2748,Z787,,Temperature,75.6,2025-07-01 11:47:02
S2749,Z787,E5289,Motion,0.0,2025-07-01 06:43:13
S2750,Z788,,Motion,1.0,2025-07-01 17:49:48
S2751,Z788,E0064,Light,793.6,2025-07-01 19:20:30
S2752,Z788,,Vibration,75.4,2025-07-01 15:12:11
S2753,Z788,E1994,Sound,53.5,2025-07-01 17:50:27
S2754,Z788,,Temperature,84.9,2025-07-01 02:26:48
S2755,Z789,,Humidity,43.6,2025-06-29 05:42:06
S2756,Z789,,Occupancy,12.0,2025-07-01 14:12:11
S2757,Z789,,Vibration,23.4,2025-07-01 02:17:47
S2758,Z789,,Humidity,32.0,2025-07-01 15:48:19
S2759,Z790,,Light,476.8,2025-07-01 09:59:23
S2760,Z790,E4883,Vibration,77.0,2025-07-01 18:43:20
S2761,Z790,E5309,Vibration,43.3,2025-06-30 01:04:28
S2762,Z790,,Light,251.1,2025-07-01 07:43:30
S2763,Z791,,Vibration,16.7,2025-07-01 10:36:30
S2764,Z791,,Light,925.6,2025-07-01 19:35:55
S2765,Z791,,Light,757.8,2025-07-01 09:16:57
S2766,Z792,E2930,AirQuality,82.4,2025-06-29 10:59:52
S2767,Z792,,CO2,444.8,2025-06-30 05:47:04
S2768,Z792,E4605,CO2,416.7,2025-07-01 09:19:02
S2769,Z792,E0298,AirQuality,74.9,2025-07-01 09:40:26
S2770,Z793,E0023,Temperature,76.5,2025-07-01 13:53:50
S2771,Z793,E3018,Vibration,10.9,2025-06-29 17:32:48
S2772,Z794,,Occupancy,11.0,2025-07-01 06:25:44
S2773,Z794,,Pressure,30.1,2025-07-01 21:49:54
S2774,Z795,E0834,Smoke,5.2,2025-07-01 20:38:24
S2775,Z795,E4784,Sound,60.3,2025-07-01 22:59:23
S2776,Z795,E2940,Light,615.6,2025-07-01 10:13:29
S2777,Z795,,Smoke,7.4,2025-07-01 23:16:47
S2778,Z795,E5201,Light,539.6,2025-07-01 07:31:29
S2779,Z796,,Smoke,5.3,2025-07-01 13:20:05
S2780,Z796,E2562,Light,997.7,2025-07-01 14:29:52
S2781,Z796,E1010,Vibration,19.0,2025-07-01 19:43:02
S2782,Z796,,AirQuality,71.6,2025-06-30 13:04:43
S2783,Z797,,Motion,0.0,2025-07-01 17:43:33
S2784,Z797,,Pressure,30.0,2025-06-29 03:58:03
S2785,Z797,E1210,Temperature,73.4,2025-06-30 09:07:20
S2786,Z798,,Vibration,92.3,2025-07-01 19:56:14
S2787,Z798,,Smoke,9.6,2025-07-01 11:20:59
S2788,Z798,E0157,Temperature,84.9,2025-07-01 09:56:19
S2789,Z798,,CO2,548.2,2025-06-29 04:42:05
S2790,Z798,,Smoke,4.6,2025-07-01 13:55:06
S2791,Z799,E3133,Occupancy,19.0,2025-07-01 01:11:41
S2792,Z799,E4489,Sound,38.5,2025-07-01 01:33:19
S2793,Z799,E2368,CO2,410.0,2025-06-30 17:40:56
S2794,Z800,,CO2,1042.2,2025-07-01 01:46:46
S2795,Z800,,Smoke,6.3,2025-07-01 18:12:37
S2796,Z800,,Humidity,68.8,2025-07-01 11:31:50
S2797,Z800,,Occupancy,13.0,2025-07-01 13:38:53
S2798,Z800,E0212,Vibration,87.9,2025-07-01 19:03:53
S2799,Z801,E3113,Smoke,3.0,2025-07-01 22:37:12
S2800,Z801,E0417,AirQuality,18.9,2025-06-30 21:09:12
S2801,Z801,,CO2,434.0,2025-07-01 22:56:01
S2802,Z801,E3520,Smoke,2.5,2025-07-01 17:54:37
S2803,Z801,,Light,978.9,2025-07-01 18:08:32
S2804,Z802,,Occupancy,22.0,2025-06-29 12:33:53
S2805,Z802,,Sound,40.1,2025-07-01 16:42:44
S2806,Z803,,Humidity,53.8,2025-07-01 07:27:43
S2807,Z803,,Pressure,30.1,2025-07-01 23:23:35
S2808,Z803,E3136,Motion,0.0,2025-07-01 15:32:47
S2809,Z803,,Vibration,81.7,2025-07-01 12:30:18
S2810,Z803,E3212,Sound,79.7,2025-06-30 08:42:30
S2811,Z804,,Vibration,84.3,2025-07-01 05:56:25
S2812,Z804,,Humidity,57.8,2025-07-01 13:07:26
S2813,Z804,E0734,Smoke,0.2,2025-07-01 16:10:23
S2814,Z805,E3669,AirQuality,37.6,2025-07-01 13:24:50
S2815,Z805,,Vibration,21.8,2025-07-01 07:56:25
S2816,Z805,E4573,Temperature,65.7,2025-07-01 21:53:29
S2817,Z805,E0596,AirQuality,52.4,2025-07-01 14:07:54
S2818,Z805,,Humidity,59.0,2025-07-01 01:27:25
S2819,Z806,E3074,Pressure,29.6,2025-07-01 13:48:45
S2820,Z806,,Smoke,9.7,2025-07-01 19:49:58
S2821,Z806,,AirQuality,68.6,2025-06-29 12:09:39
S2822,Z807,,Humidity,57.8,2025-07-01 11:21:35
S2823,Z807,,Occupancy,13.0,2025-06-30 10:13:31
S2824,Z807,,Light,580.7,2025-07-01 19:26:10
S2825,Z808,,Sound,53.8,2025-06-30 22:09:26
S2826,Z808,,Humidity,31.2,2025-07-01 18:39:42
S2827,Z808,E1136,CO2,499.9,2025-07-01 04:08:12
S2828,Z808,,Pressure,30.2,2025-07-01 12:55:22
S2829,Z809,,Vibration,57.2,2025-07-01 11:42:48
S2830,Z809,E4223,Pressure,29.9,2025-07-01 07:32:25
S2831,Z809,,Light,796.3,2025-07-01 03:07:02
S2832,Z809,,Vibration,30.7,2025-07-01 16:00:40
S2833,Z809,,Motion,1.0,2025-07-01 04:41:09
S2834,Z810,,Motion,0.0,2025-06-29 05:02:40
S2835,Z810,,Pressure,29.9,2025-06-30 01:22:52
S2836,Z810,,Motion,1.0,2025-07-01 10:17:14
S2837,Z810,,Pressure,30.4,2025-07-01 19:13:30
S2838,Z810,,Temperature,72.8,2025-07-01 08:28:31
S2839,Z811,,AirQuality,26.3,2025-07-01 04:26:55
S2840,Z811,E4642,Temperature,83.5,2025-07-01 06:41:43
S2841,Z811,,AirQuality,36.8,2025-07-01 10:23:30
S2842,Z811,,Pressure,29.5,2025-07-01 09:37:02
S2843,Z811,,Humidity,42.6,2025-07-01 13:11:59
S2844,Z812,E5343,Occupancy,5.0,2025-06-29 03:54:52
S2845,Z812,E1724,Vibration,31.3,2025-07-01 03:12:40
S2846,Z812,E0831,Occupancy,3.0,2025-07-01 00:53:52
S2847,Z812,E3198,Vibration,42.8,2025-07-01 06:02:10
S2848,Z813,,Smoke,7.1,2025-06-29 06:58:00
S2849,Z813,E3742,Motion,0.0,2025-07-01 18:50:46
S2850,Z814,,Motion,1.0,2025-07-01 21:45:59
S2851,Z814,E0262,Light,305.5,2025-07-01 22:46:18
S2852,Z815,E3237,Light,755.2,2025-07-01 17:28:21
S2853,Z815,E5064,Vibration,31.9,2025-07-01 15:58:05
S2854,Z815,,Motion,0.0,2025-07-01 14:35:20
S2855,Z815,E5459,Motion,0.0,2025-07-01 04:31:28
S2856,Z816,,Sound,70.8,2025-06-30 09:38:24
S2857,Z816,,Occupancy,5.0,2025-07-01 23:10:48
S2858,Z817,,Motion,0.0,2025-06-30 08:24:56
S2859,Z817,,Smoke,9.3,2025-07-01 20:58:44
S2860,Z817,,AirQuality,21.2,2025-06-29 02:23:44
S2861,Z817,,Light,532.2,2025-07-01 11:28:09
S2862,Z817,,Temperature,75.7,2025-07-01 14:51:27
S2863,Z818,E2068,Motion,0.0,2025-07-01 07:10:17
S2864,Z818,E1246,Sound,62.6,2025-07-01 13:04:00
S2865,Z818,,Temperature,79.8,2025-07-01 01:04:43
S2866,Z818,,Temperature,83.6,2025-07-01 01:24:52
S2867,Z819,E0071,Light,775.1,2025-07-01 13:36:35
S2868,Z819,,Humidity,46.5,2025-07-01 17:51:50
S2869,Z819,,Pressure,29.5,2025-07-01 19:27:31
S2870,Z819,E3973,Sound,75.9,2025-07-01 18:58:13
S2871,Z819,,Humidity,68.2,2025-07-01 02:23:27
S2872,Z820,E3110,Humidity,63.9,2025-07-01 06:38:44
S2873,Z820,E0731,Smoke,3.6,2025-07-01 04:20:52
S2874,Z821,E1360,CO2,1118.1,2025-06-30 09:26:06
S2875,Z821,E5322,Pressure,30.0,2025-07-01 14:55:16
S2876,Z821,,Pressure,30.2,2025-07-01 19:14:16
S2877,Z821,E1239,Smoke,2.6,2025-07-01 03:43:58
S2878,Z822,,Humidity,66.8,2025-07-01 05:53:47
S2879,Z822,,Occupancy,8.0,2025-07-01 23:13:15
S2880,Z822,,Motion,0.0,2025-07-01 08:07:57
S2881,Z822,E4242,Smoke,0.8,2025-07-01 00:35:12
S2882,Z823,E0649,AirQuality,28.4,2025-06-30 12:08:46
S2883,Z823,,Pressure,30.3,2025-07-01 15:59:57
S2884,Z824,,CO2,714.4,2025-07-01 01:37:05
S2885,Z824,E1326,AirQuality,62.2,2025-07-01 23:06:44
S2886,Z824,,CO2,1178.5,2025-06-29 20:38:58
S2887,Z825,,Light,381.8,2025-07-01 05:13:16
S2888,Z825,,Humidity,62.9,2025-06-29 16:53:33
S2889,Z826,,Occupancy,23.0,2025-07-01 12:16:03
S2890,Z826,,Temperature,78.8,2025-07-01 02:44:06
S2891,Z826,,Occupancy,3.0,2025-07-01 03:05:08
S2892,Z827,E0638,Smoke,2.2,2025-07-01 11:17:27
S2893,Z827,,Motion,0.0,2025-07-01 12:41:41
S2894,Z828,,Motion,0.0,2025-07-01 21:06:04
S2895,Z828,,Motion,0.0,2025-07-01 13:05:49
S2896,Z828,E0999,AirQuality,90.2,2025-06-29 20:58:51
S2897,Z828,E4640,Occupancy,14.0,2025-06-30 06:00:48
S2898,Z829,,Light,278.8,2025-06-29 22:58:03
S2899,Z829,E0161,Temperature,68.1,2025-06-30 14:59:54
S2900,Z830,,Occupancy,24.0,2025-07-01 03:50:27
S2901,Z830,,Light,349.5,2025-07-01 09:02:15
S2902,Z830,,Pressure,29.9,2025-06-29 07:18:00
S2903,Z830,,Smoke,1.2,2025-07-01 12:38:34
S2904,Z831,E0439,Light,837.0,2025-07-01 02:26:12
S2905,Z831,,Vibration,83.1,2025-07-01 08:24:07
S2906,Z831,E0912,Occupancy,23.0,2025-07-01 17:47:01
S2907,Z831,,AirQuality,77.2,2025-07-01 10:57:44
S2908,Z831,,Occupancy,21.0,2025-07-01 03:39:19
S2909,Z832,,Vibration,10.1,2025-07-01 18:14:28
S2910,Z832,,Pressure,29.9,2025-07-01 20:47:04
S2911,Z832,,Sound,59.7,2025-07-01 22:48:07
S2912,Z833,,AirQuality,21.8,2025-07-01 12:31:07
S2913,Z833,,CO2,746.4,2025-06-29 17:02:40
S2914,Z834,E0572,CO2,429.7,2025-07-01 09:35:20
S2915,Z834,,Smoke,9.0,2025-06-30 08:07:57
S2916,Z834,,CO2,908.8,2025-07-01 14:30:31
S2917,Z835,,Smoke,5.6,2025-07-01 15:35:06
S2918,Z835,,Pressure,29.7,2025-07-01 13:34:09
S2919,Z835,,Occupancy,21.0,2025-07-01 18:53:30
S2920,Z835,,Light,301.9,2025-07-01 19:19:29
S2921,Z836,E2490,Temperature,80.5,2025-07-01 08:01:08
S2922,Z836,,Pressure,30.4,2025-07-01 10:50:27
S2923,Z836,,Sound,44.2,2025-06-30 13:28:35
S2924,Z837,,Pressure,30.2,2025-07-01 21:20:44
S2925,Z837,,Pressure,30.0,2025-07-01 15:38:10
S2926,Z837,E3940,Pressure,29.5,2025-07-01 23:06:51
S2927,Z837,,Pressure,30.1,2025-06-29 13:18:26
S2928,Z838,,Smoke,2.8,2025-07-01 06:01:28
S2929,Z838,E2387,Smoke,7.4,2025-07-01 22:28:09
S2930,Z839,,Pressure,29.8,2025-07-01 07:18:37
S2931,Z839,,Light,168.1,2025-07-01 09:31:35
S2932,Z840,,Motion,0.0,2025-07-01 11:54:50
S2933,Z840,E2655,Temperature,73.1,2025-06-30 14:04:45
S2934,Z841,,Motion,1.0,2025-07-01 21:16:55
S2935,Z841,E0076,Light,502.9,2025-07-01 06:47:58
S2936,Z842,E1153,Smoke,0.2,2025-07-01 07:18:31
S2937,Z842,,AirQuality,84.5,2025-07-01 21:38:37
S2938,Z842,E0801,CO2,316.1,2025-07-01 00:49:24
S2939,Z843,E4438,Vibration,96.9,2025-07-01 22:09:30
S2940,Z843,E5205,Pressure,30.0,2025-06-29 18:23:54
S2941,Z844,,Light,471.3,2025-06-29 14:04:39
S2942,Z844,,Vibration,30.2,2025-07-01 10:44:10
S2943,Z845,,Vibration,7.0,2025-06-30 00:39:01
S2944,Z845,E0399,Occupancy,15.0,2025-07-01 12:02:45
S2945,Z845,E1566,Temperature,83.5,2025-07-01 12:05:20
S2946,Z846,,Motion,1.0,2025-07-01 22:50:42
S2947,Z846,,AirQuality,24.7,2025-07-01 18:23:37
S2948,Z846,,Light,66.9,2025-07-01 07:57:07
S2949,Z846,E4635,Humidity,52.1,2025-07-01 04:39:41
S2950,Z846,E0515,CO2,839.4,2025-07-01 22:23:53
S2951,Z847,,Sound,46.3,2025-06-29 17:25:43
S2952,Z847,,Light,975.2,2025-07-01 05:37:36
S2953,Z847,,Sound,37.0,2025-07-01 16:16:54
S2954,Z847,E2279,Occupancy,0.0,2025-07-01 07:53:57
S2955,Z847,E1691,CO2,640.4,2025-07-01 21:25:23
S2956,Z848,E3303,AirQuality,47.4,2025-07-01 18:16:08
S2957,Z848,,Light,829.2,2025-07-01 23:32:45
S2958,Z848,,Occupancy,5.0,2025-06-30 07:31:07
S2959,Z848,,Smoke,1.8,2025-07-01 20:37:30
S2960,Z849,,Light,634.1,2025-06-30 07:04:36
S2961,Z849,E3919,Sound,57.1,2025-06-30 06:35:43
S2962,Z850,E4376,Light,385.8,2025-07-01 23:22:39
S2963,Z850,,Pressure,30.2,2025-07-01 01:07:22
S2964,Z850,E4803,Sound,45.0,2025-07-01 22:13:13
S2965,Z850,E5406,Motion,1.0,2025-06-30 13:25:04
S2966,Z851,,Pressure,29.8,2025-07-01 12:45:55
S2967,Z851,,Sound,70.4,2025-07-01 07:51:51
S2968,Z851,E0778,Motion,0.0,2025-07-01 08:54:57
S2969,Z851,,Humidity,49.1,2025-07-01 22:49:21
S2970,Z851,,Motion,0.0,2025-07-01 02:26:06
S2971,Z852,E4964,CO2,1157.4,2025-07-01 08:21:06
S2972,Z852,E5221,Occupancy,10.0,2025-07-01 20:11:57
S2973,Z853,,Vibration,77.9,2025-07-01 09:48:49
S2974,Z853,,Pressure,30.2,2025-07-01 12:35:01
S2975,Z854,E4826,Light,743.6,2025-06-30 06:27:37
S2976,Z854,,Pressure,30.0,2025-07-01 06:01:45
S2977,Z854,,Temperature,65.6,2025-07-01 01:51:19
S2978,Z855,,Humidity,36.8,2025-06-30 04:15:14
S2979,Z855,,Smoke,5.0,2025-06-30 18:59:42
S2980,Z855,,Temperature,82.7,2025-07-01 19:24:56
S2981,Z855,,Motion,1.0,2025-07-01 00:47:34
S2982,Z856,,Light,65.5,2025-07-01 09:44:51
S2983,Z856,E1787,Sound,36.8,2025-07-01 08:06:04
S2984,Z856,,AirQuality,88.9,2025-07-01 17:03:41
S2985,Z856,,AirQuality,93.4,2025-07-01 01:46:47
S2986,Z856,,Temperature,65.6,2025-07-01 02:30:19
S2987,Z857,E5244,Temperature,73.9,2025-07-01 21:38:57
S2988,Z857,,Humidity,62.9,2025-06-29 23:01:40
S2989,Z857,,Temperature,77.4,2025-07-01 06:13:31
S2990,Z858,E1675,AirQuality,77.4,2025-07-01 09:22:51
S2991,Z858,E2994,AirQuality,55.0,2025-06-29 00:30:08
S2992,Z858,,Sound,41.5,2025-07-01 23:19:54
S2993,Z858,,Humidity,38.8,2025-07-01 09:29:08
S2994,Z858,,Motion,1.0,2025-07-01 00:47:47
S2995,Z859,E2584,CO2,797.0,2025-07-01 05:32:02
S2996,Z859,,AirQuality,84.5,2025-06-30 16:43:05
S2997,Z859,,Temperature,83.4,2025-07-01 10:03:24
S2998,Z859,E0065,Vibration,96.5,2025-07-01 17:01:10
S2999,Z859,,Temperature,78.1,2025-07-01 20:17:20
S3000,Z860,E5186,Humidity,34.6,2025-06-30 16:53:44
S3001,Z860,,Pressure,30.4,2025-07-01 20:41:21
S3002,Z860,E0603,Pressure,29.8,2025-06-29 13:09:13
S3003,Z860,,CO2,736.1,2025-07-01 16:45:08
S3004,Z860,,Sound,40.4,2025-07-01 00:58:43
S3005,Z861,,Temperature,68.9,2025-07-01 17:02:38
S3006,Z861,,CO2,655.4,2025-07-01 22:40:19
S3007,Z861,,AirQuality,27.1,2025-07-01 12:33:05
S3008,Z862,,CO2,1050.7,2025-07-01 14:34:08
S3009,Z862,,Light,226.6,2025-07-01 19:53:01
S3010,Z862,,AirQuality,62.8,2025-06-30 18:22:59
S3011,Z862,,Pressure,29.7,2025-07-01 11:57:48
S3012,Z863,,Smoke,7.2,2025-07-01 22:00:42
S3013,Z863,,Motion,0.0,2025-07-01 12:44:54
S3014,Z863,,Smoke,7.2,2025-07-01 06:11:02
S3015,Z863,,Temperature,69.9,2025-07-01 19:38:27
S3016,Z864,,Occupancy,11.0,2025-07-01 14:54:43
S3017,Z864,,Temperature,77.7,2025-07-01 01:38:23
S3018,Z864,,Light,691.7,2025-07-01 18:07:06
S3019,Z864,,Light,328.3,2025-07-01 02:55:02
S3020,Z865,,Motion,0.0,2025-07-01 05:43:01
S3021,Z865,,Sound,54.4,2025-07-01 10:41:35
S3022,Z865,,Smoke,0.9,2025-07-01 08:22:52
S3023,Z865,,Smoke,4.0,2025-07-01 02:08:32
S3024,Z866,,Humidity,61.3,2025-07-01 20:35:43
S3025,Z866,E4909,Humidity,41.8,2025-07-01 02:52:33
S3026,Z866,,AirQuality,69.8,2025-07-01 16:05:43
S3027,Z866,,Pressure,29.6,2025-07-01 22:33:11
S3028,Z867,E1015,Pressure,30.0,2025-07-01 22:00:36
S3029,Z867,E4250,Smoke,5.5,2025-06-30 08:20:18
S3030,Z867,E3502,Pressure,29.7,2025-07-01 17:29:27
S3031,Z868,,Smoke,2.1,2025-07-01 18:06:12
S3032,Z868,E3182,Vibration,66.5,2025-07-01 22:46:44
S3033,Z869,,Pressure,29.9,2025-07-01 21:03:30
S3034,Z869,,Pressure,30.2,2025-06-29 22:19:05
S3035,Z869,E0901,AirQuality,87.1,2025-07-01 15:27:57
S3036,Z870,,Vibration,41.2,2025-07-01 13:32:49
S3037,Z870,E4576,Humidity,50.5,2025-06-30 20:39:28
S3038,Z871,,Sound,77.4,2025-07-01 01:01:37
S3039,Z871,E5139,Occupancy,16.0,2025-07-01 04:21:50
S3040,Z871,,Light,928.7,2025-06-29 22:04:16
S3041,Z871,,Vibration,91.5,2025-07-01 14:15:23
S3042,Z871,,Motion,0.0,2025-07-01 11:12:16
S3043,Z872,E1466,Smoke,7.1,2025-07-01 11:48:20
S3044,Z872,,Light,604.7,2025-06-30 11:08:16
S3045,Z873,E5309,Sound,74.0,2025-07-01 16:14:48
S3046,Z873,,AirQuality,24.6,2025-07-01 15:52:40
S3047,Z874,E3595,Light,865.9,2025-07-01 01:07:16
S3048,Z874,,Smoke,6.9,2025-07-01 23:01:53
S3049,Z875,E4859,Sound,61.7,2025-07-01 07:06:59
S3050,Z875,,Humidity,35.6,2025-06-30 12:11:47
S3051,Z876,E0709,Motion,1.0,2025-07-01 10:29:31
S3052,Z876,E4192,Smoke,3.4,2025-07-01 12:34:10
S3053,Z876,E2362,Light,609.2,2025-07-01 09:40:11
S3054,Z876,,AirQuality,88.3,2025-07-01 22:21:17
S3055,Z877,,Temperature,68.6,2025-07-01 14:16:15
S3056,Z877,,Light,305.9,2025-07-01 13:46:27
S3057,Z877,E1286,Sound,76.6,2025-07-01 10:40:19
S3058,Z877,E1282,CO2,1022.7,2025-07-01 13:32:02
S3059,Z878,,Humidity,40.0,2025-06-30 02:00:15
S3060,Z878,,Humidity,58.3,2025-06-30 00:23:04
S3061,Z878,,Pressure,30.4,2025-07-01 21:31:11
S3062,Z878,E1490,Smoke,4.9,2025-07-01 15:16:13
S3063,Z879,,AirQuality,38.0,2025-07-01 16:23:16
S3064,Z879,,Pressure,29.5,2025-07-01 13:04:44
S3065,Z879,E2785,Pressure,29.8,2025-07-01 20:44:33
S3066,Z880,,Light,656.9,2025-07-01 08:55:19
S3067,Z880,E5471,Light,122.5,2025-07-01 00:58:11
S3068,Z880,,Humidity,60.1,2025-07-01 23:32:27
S3069,Z881,,AirQuality,16.1,2025-07-01 19:49:44
S3070,Z881,,Temperature,79.8,2025-07-01 17:07:03
S3071,Z881,,CO2,343.1,2025-06-29 00:01:12
S3072,Z881,E0583,Pressure,29.8,2025-07-01 03:58:14
S3073,Z881,,Light,981.2,2025-07-01 23:07:38
S3074,Z882,,Occupancy,13.0,2025-06-30 03:43:43
S3075,Z882,,AirQuality,90.8,2025-06-29 14:31:21
S3076,Z882,,Light,840.0,2025-06-29 07:06:13
S3077,Z882,,Vibration,75.9,2025-07-01 19:02:31
S3078,Z882,,Humidity,33.3,2025-07-01 15:15:31
S3079,Z883,,Vibration,29.2,2025-07-01 05:13:19
S3080,Z883,,AirQuality,19.4,2025-07-01 02:21:04
S3081,Z883,,Motion,0.0,2025-07-01 03:43:57
