id,title,releaseYear,duration,rating,directorID,actorCharacterPairs,genres,genres_tru
movie_322,"Movie 322 - Lion King, The (1994)",2008,82,5.8,director_12,"[{'actorID': 'actor_37', 'characterID': 'char_45'}, {'actorID': 'actor_45', 'characterID': 'char_136'}, {'actorID': 'actor_21', 'characterID': 'char_397'}, {'actorID': 'actor_40', 'characterID': 'char_242'}, {'actorID': 'actor_29', 'characterID': 'char_102'}, {'actorID': 'actor_64', 'characterID': 'char_316'}, {'actorID': 'actor_0', 'characterID': 'char_51'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}]",Adventure|Animation|Children|Drama|Musical|IMAX
movie_323,Movie 323 - Little Buddha (1993),1986,131,6.8,director_25,"[{'actorID': 'actor_68', 'characterID': 'char_543'}, {'actorID': 'actor_44', 'characterID': 'char_685'}, {'actorID': 'actor_70', 'characterID': 'char_695'}]","[{'name': 'History', 'description': 'Historical events and figures'}, {'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}]",Drama
movie_324,"Movie 324 - Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",2016,87,6.9,director_21,"[{'actorID': 'actor_32', 'characterID': 'char_242'}, {'actorID': 'actor_46', 'characterID': 'char_241'}, {'actorID': 'actor_70', 'characterID': 'char_512'}, {'actorID': 'actor_28', 'characterID': 'char_32'}, {'actorID': 'actor_51', 'characterID': 'char_470'}, {'actorID': 'actor_49', 'characterID': 'char_310'}]","[{'name': 'Drama', 'description': 'Serious, narrative-driven stories'}]",Drama|Horror|Mystery|Thriller
movie_325,"Movie 325 - Mask, The (1994)",1981,106,7.9,director_12,"[{'actorID': 'actor_18', 'characterID': 'char_444'}, {'actorID': 'actor_3', 'characterID': 'char_437'}, {'actorID': 'actor_29', 'characterID': 'char_26'}, {'actorID': 'actor_45', 'characterID': 'char_55'}, {'actorID': 'actor_33', 'characterID': 'char_703'}]","[{'name': 'Crime', 'description': 'Focus on criminal acts and detection'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]",Action|Comedy|Crime|Fantasy
movie_326,Movie 326 - Maverick (1994),2013,107,6.9,director_24,"[{'actorID': 'actor_57', 'characterID': 'char_5'}, {'actorID': 'actor_53', 'characterID': 'char_592'}, {'actorID': 'actor_0', 'characterID': 'char_73'}]","[{'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'History', 'description': 'Historical events and figures'}]",Adventure|Comedy|Western
movie_327,Movie 327 - Mrs. Parker and the Vicious Circle (1994),1991,82,9.6,director_16,"[{'actorID': 'actor_14', 'characterID': 'char_60'}, {'actorID': 'actor_53', 'characterID': 'char_48'}, {'actorID': 'actor_37', 'characterID': 'char_576'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Animation', 'description': 'Animated content for all ages'}, {'name': 'Musical', 'description': 'Song and dance-driven narratives'}]",Drama
movie_328,Movie 328 - Naked Gun 33 1/3: The Final Insult (1994),2011,136,6.2,director_20,"[{'actorID': 'actor_49', 'characterID': 'char_223'}, {'actorID': 'actor_16', 'characterID': 'char_266'}, {'actorID': 'actor_23', 'characterID': 'char_325'}, {'actorID': 'actor_63', 'characterID': 'char_57'}, {'actorID': 'actor_9', 'characterID': 'char_310'}]","[{'name': 'Adventure', 'description': 'Exploration and quests'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}, {'name': 'Action', 'description': 'High-intensity, fast-paced movies'}]",Action|Comedy
movie_329,"Movie 329 - Paper, The (1994)",1996,155,7.8,director_25,"[{'actorID': 'actor_41', 'characterID': 'char_156'}, {'actorID': 'actor_42', 'characterID': 'char_692'}, {'actorID': 'actor_40', 'characterID': 'char_411'}, {'actorID': 'actor_37', 'characterID': 'char_142'}, {'actorID': 'actor_59', 'characterID': 'char_636'}, {'actorID': 'actor_46', 'characterID': 'char_326'}, {'actorID': 'actor_70', 'characterID': 'char_467'}]","[{'name': 'Adventure', 'description': 'Exploration and quests'}]",Comedy|Drama
movie_330,Movie 330 - Reality Bites (1994),1998,92,8.3,director_21,"[{'actorID': 'actor_23', 'characterID': 'char_224'}, {'actorID': 'actor_69', 'characterID': 'char_354'}, {'actorID': 'actor_24', 'characterID': 'char_408'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Biopic', 'description': 'Based on a real person’s life'}]",Comedy|Drama|Romance
movie_331,Movie 331 - Red Rock West (1992),2023,177,7.5,director_12,"[{'actorID': 'actor_58', 'characterID': 'char_59'}, {'actorID': 'actor_3', 'characterID': 'char_503'}, {'actorID': 'actor_6', 'characterID': 'char_473'}, {'actorID': 'actor_23', 'characterID': 'char_207'}, {'actorID': 'actor_70', 'characterID': 'char_533'}]","[{'name': 'Action', 'description': 'High-intensity, fast-paced movies'}]",Thriller
movie_332,Movie 332 - Richie Rich (1994),2006,136,9,director_8,"[{'actorID': 'actor_55', 'characterID': 'char_508'}, {'actorID': 'actor_73', 'characterID': 'char_403'}, {'actorID': 'actor_20', 'characterID': 'char_487'}, {'actorID': 'actor_5', 'characterID': 'char_302'}, {'actorID': 'actor_64', 'characterID': 'char_174'}, {'actorID': 'actor_51', 'characterID': 'char_418'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}, {'name': 'Crime', 'description': 'Focus on criminal acts and detection'}]",Children|Comedy
movie_333,"Movie 333 - River Wild, The (1994)",1996,176,5.3,director_3,"[{'actorID': 'actor_68', 'characterID': 'char_595'}, {'actorID': 'actor_59', 'characterID': 'char_241'}, {'actorID': 'actor_7', 'characterID': 'char_484'}, {'actorID': 'actor_48', 'characterID': 'char_295'}, {'actorID': 'actor_67', 'characterID': 'char_699'}, {'actorID': 'actor_61', 'characterID': 'char_338'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}]",Action|Thriller
movie_334,Movie 334 - Speed (1994),1994,119,7.4,director_26,"[{'actorID': 'actor_74', 'characterID': 'char_274'}, {'actorID': 'actor_70', 'characterID': 'char_67'}, {'actorID': 'actor_7', 'characterID': 'char_559'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'Biopic', 'description': 'Based on a real person’s life'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}]",Action|Romance|Thriller
movie_335,Movie 335 - Speechless (1994),1987,173,5.8,director_8,"[{'actorID': 'actor_0', 'characterID': 'char_244'}, {'actorID': 'actor_14', 'characterID': 'char_302'}, {'actorID': 'actor_29', 'characterID': 'char_649'}, {'actorID': 'actor_8', 'characterID': 'char_24'}, {'actorID': 'actor_11', 'characterID': 'char_59'}, {'actorID': 'actor_65', 'characterID': 'char_145'}, {'actorID': 'actor_6', 'characterID': 'char_236'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]",Comedy|Romance
movie_336,Movie 336 - Timecop (1994),2022,164,7.7,director_26,"[{'actorID': 'actor_69', 'characterID': 'char_38'}, {'actorID': 'actor_47', 'characterID': 'char_463'}, {'actorID': 'actor_73', 'characterID': 'char_157'}, {'actorID': 'actor_41', 'characterID': 'char_612'}, {'actorID': 'actor_27', 'characterID': 'char_713'}, {'actorID': 'actor_56', 'characterID': 'char_100'}, {'actorID': 'actor_67', 'characterID': 'char_420'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}]",Action|Sci-Fi|Thriller
movie_337,Movie 337 - True Lies (1994),1988,170,7.8,director_30,"[{'actorID': 'actor_69', 'characterID': 'char_456'}, {'actorID': 'actor_28', 'characterID': 'char_684'}, {'actorID': 'actor_56', 'characterID': 'char_358'}, {'actorID': 'actor_41', 'characterID': 'char_518'}, {'actorID': 'actor_0', 'characterID': 'char_419'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Animation', 'description': 'Animated content for all ages'}, {'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}]",Action|Adventure|Comedy|Romance|Thriller
movie_338,Movie 338 - When a Man Loves a Woman (1994),2011,136,6.7,director_28,"[{'actorID': 'actor_33', 'characterID': 'char_567'}, {'actorID': 'actor_20', 'characterID': 'char_124'}, {'actorID': 'actor_35', 'characterID': 'char_104'}, {'actorID': 'actor_68', 'characterID': 'char_679'}, {'actorID': 'actor_72', 'characterID': 'char_373'}]","[{'name': 'History', 'description': 'Historical events and figures'}, {'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'Comedy', 'description': 'Light-hearted, humorous content'}]",Drama|Romance
movie_339,Movie 339 - Wolf (1994),2023,179,6.6,director_28,"[{'actorID': 'actor_74', 'characterID': 'char_291'}, {'actorID': 'actor_29', 'characterID': 'char_630'}, {'actorID': 'actor_66', 'characterID': 'char_232'}, {'actorID': 'actor_52', 'characterID': 'char_3'}]","[{'name': 'History', 'description': 'Historical events and figures'}]",Drama|Horror|Romance|Thriller
movie_340,Movie 340 - Wyatt Earp (1994),1987,99,9.6,director_23,"[{'actorID': 'actor_39', 'characterID': 'char_488'}, {'actorID': 'actor_72', 'characterID': 'char_139'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}]",Western
movie_341,Movie 341 - Bad Company (1995),2022,122,8.5,director_24,"[{'actorID': 'actor_16', 'characterID': 'char_186'}, {'actorID': 'actor_38', 'characterID': 'char_263'}]","[{'name': 'Action', 'description': 'High-intensity, fast-paced movies'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]",Action|Crime|Drama
movie_342,"Movie 342 - Man of No Importance, A (1994)",2006,98,8.5,director_20,"[{'actorID': 'actor_34', 'characterID': 'char_253'}, {'actorID': 'actor_31', 'characterID': 'char_3'}, {'actorID': 'actor_0', 'characterID': 'char_288'}, {'actorID': 'actor_18', 'characterID': 'char_456'}]","[{'name': 'Crime', 'description': 'Focus on criminal acts and detection'}]",Drama
movie_343,Movie 343 - S.F.W. (1994),2015,122,6.1,director_3,"[{'actorID': 'actor_17', 'characterID': 'char_190'}, {'actorID': 'actor_61', 'characterID': 'char_470'}, {'actorID': 'actor_56', 'characterID': 'char_562'}, {'actorID': 'actor_38', 'characterID': 'char_394'}, {'actorID': 'actor_24', 'characterID': 'char_136'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}, {'name': 'Animation', 'description': 'Animated content for all ages'}]",Drama
movie_344,"Movie 344 - Low Down Dirty Shame, A (1994)",1992,147,4.5,director_31,"[{'actorID': 'actor_23', 'characterID': 'char_557'}, {'actorID': 'actor_54', 'characterID': 'char_743'}, {'actorID': 'actor_52', 'characterID': 'char_389'}, {'actorID': 'actor_30', 'characterID': 'char_260'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]",Action|Comedy
movie_345,Movie 345 - Boys Life (1995),1998,180,7.4,director_20,"[{'actorID': 'actor_28', 'characterID': 'char_386'}, {'actorID': 'actor_19', 'characterID': 'char_138'}, {'actorID': 'actor_37', 'characterID': 'char_21'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}]",Drama
movie_346,"Movie 346 - Colonel Chabert, Le (1994)",1993,164,5.7,director_11,"[{'actorID': 'actor_45', 'characterID': 'char_507'}, {'actorID': 'actor_54', 'characterID': 'char_628'}, {'actorID': 'actor_2', 'characterID': 'char_457'}, {'actorID': 'actor_51', 'characterID': 'char_7'}, {'actorID': 'actor_73', 'characterID': 'char_81'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Crime', 'description': 'Focus on criminal acts and detection'}]",Drama|Romance|War
movie_347,Movie 347 - Faster Pussycat! Kill! Kill! (1965),2001,155,4.7,director_10,"[{'actorID': 'actor_61', 'characterID': 'char_617'}, {'actorID': 'actor_49', 'characterID': 'char_447'}, {'actorID': 'actor_72', 'characterID': 'char_86'}, {'actorID': 'actor_21', 'characterID': 'char_246'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Animation', 'description': 'Animated content for all ages'}]",Action|Crime|Drama
movie_348,Movie 348 - Jason's Lyric (1994),2021,137,6,director_26,"[{'actorID': 'actor_64', 'characterID': 'char_386'}, {'actorID': 'actor_69', 'characterID': 'char_566'}, {'actorID': 'actor_33', 'characterID': 'char_719'}, {'actorID': 'actor_65', 'characterID': 'char_241'}, {'actorID': 'actor_41', 'characterID': 'char_710'}, {'actorID': 'actor_22', 'characterID': 'char_263'}, {'actorID': 'actor_67', 'characterID': 'char_205'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}, {'name': 'Musical', 'description': 'Song and dance-driven narratives'}]",Crime|Drama
movie_349,Movie 349 - Street Fighter (1994),1989,82,5.5,director_34,"[{'actorID': 'actor_59', 'characterID': 'char_41'}, {'actorID': 'actor_7', 'characterID': 'char_511'}, {'actorID': 'actor_67', 'characterID': 'char_301'}, {'actorID': 'actor_4', 'characterID': 'char_580'}, {'actorID': 'actor_54', 'characterID': 'char_429'}]","[{'name': 'Documentary', 'description': 'Non-fiction, informational film'}, {'name': 'Crime', 'description': 'Focus on criminal acts and detection'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}]",Action|Adventure|Fantasy
movie_350,Movie 350 - Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),2018,116,5.6,director_24,"[{'actorID': 'actor_37', 'characterID': 'char_662'}, {'actorID': 'actor_10', 'characterID': 'char_433'}, {'actorID': 'actor_66', 'characterID': 'char_582'}, {'actorID': 'actor_20', 'characterID': 'char_221'}]","[{'name': 'Action', 'description': 'High-intensity, fast-paced movies'}, {'name': 'Animation', 'description': 'Animated content for all ages'}]",Action|Fantasy
movie_351,Movie 351 - Federal Hill (1994),2013,94,5.3,director_10,"[{'actorID': 'actor_5', 'characterID': 'char_520'}, {'actorID': 'actor_51', 'characterID': 'char_637'}, {'actorID': 'actor_41', 'characterID': 'char_323'}, {'actorID': 'actor_22', 'characterID': 'char_233'}]","[{'name': 'Action', 'description': 'High-intensity, fast-paced movies'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}, {'name': 'Adventure', 'description': 'Exploration and quests'}]",Drama
movie_352,Movie 352 - In the Mouth of Madness (1995),1984,113,7.4,director_8,"[{'actorID': 'actor_28', 'characterID': 'char_452'}, {'actorID': 'actor_34', 'characterID': 'char_471'}, {'actorID': 'actor_20', 'characterID': 'char_423'}, {'actorID': 'actor_73', 'characterID': 'char_458'}, {'actorID': 'actor_48', 'characterID': 'char_624'}]","[{'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}]",Horror|Thriller
movie_353,Movie 353 - 8 Seconds (1994),1987,140,4.6,director_22,"[{'actorID': 'actor_29', 'characterID': 'char_405'}, {'actorID': 'actor_19', 'characterID': 'char_39'}, {'actorID': 'actor_38', 'characterID': 'char_640'}, {'actorID': 'actor_67', 'characterID': 'char_538'}, {'actorID': 'actor_72', 'characterID': 'char_731'}, {'actorID': 'actor_39', 'characterID': 'char_508'}, {'actorID': 'actor_62', 'characterID': 'char_264'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}, {'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}]",Drama
movie_354,Movie 354 - Above the Rim (1994),2015,91,4.2,director_27,"[{'actorID': 'actor_19', 'characterID': 'char_123'}, {'actorID': 'actor_53', 'characterID': 'char_195'}, {'actorID': 'actor_60', 'characterID': 'char_265'}, {'actorID': 'actor_6', 'characterID': 'char_157'}, {'actorID': 'actor_57', 'characterID': 'char_24'}, {'actorID': 'actor_48', 'characterID': 'char_206'}]","[{'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}, {'name': 'Crime', 'description': 'Focus on criminal acts and detection'}, {'name': 'Romance', 'description': 'Love-focused, emotional tales'}]",Crime|Drama
movie_355,Movie 355 - Addams Family Values (1993),2006,160,9.3,director_26,"[{'actorID': 'actor_4', 'characterID': 'char_414'}, {'actorID': 'actor_67', 'characterID': 'char_434'}, {'actorID': 'actor_14', 'characterID': 'char_417'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}, {'name': 'War', 'description': 'Stories focused on warfare and conflict'}]",Children|Comedy|Fantasy
movie_356,"Movie 356 - Age of Innocence, The (1993)",1992,86,7.3,director_17,"[{'actorID': 'actor_56', 'characterID': 'char_393'}, {'actorID': 'actor_1', 'characterID': 'char_748'}, {'actorID': 'actor_61', 'characterID': 'char_45'}, {'actorID': 'actor_63', 'characterID': 'char_301'}, {'actorID': 'actor_66', 'characterID': 'char_52'}, {'actorID': 'actor_69', 'characterID': 'char_420'}, {'actorID': 'actor_55', 'characterID': 'char_70'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}]",Drama
