region_econ_id,region_id,year,gdp_usd_billion,unemployment_rate_pct,avg_household_income_usd,population_growth_rate_pct,business_growth_index,data_source_references
RE-24f7bdb8,R-92dbaca8,2024,1552.81,2.59,80249.79,2.84,3.54,['EconData_since']
RE-f0a718f5,R-4381dbe0,2018,1459.0,23.57,112453.98,2.68,1.88,['EconData_our']
RE-7398407a,R-4381dbe0,2019,267.89,9.43,99860.51,3.78,1.97,['EconData_go']
RE-b89c782b,R-4381dbe0,2020,1436.88,17.31,98009.6,2.68,2.17,['EconData_material']
RE-c52b05e3,R-4381dbe0,2021,1749.28,16.23,68013.7,0.4,0.83,['EconData_field']
RE-d83064af,R-4381dbe0,2022,105.08,8.87,107777.56,0.3,8.54,['EconData_although']
RE-5234226a,R-4381dbe0,2023,1305.88,2.82,36603.1,3.64,4.28,['EconData_sometimes']
RE-6c6dd116,R-4381dbe0,2024,463.74,18.41,84059.48,3.04,4.53,['EconData_generation']
RE-a3961a0f,R-50903a5d,2018,584.02,1.13,19779.39,0.79,9.26,['EconData_line']
RE-9487e18e,R-50903a5d,2019,1195.11,9.87,61661.58,2.58,3.15,['EconData_pass']
RE-d5f63a64,R-50903a5d,2020,546.58,13.28,67295.44,1.63,1.05,['EconData_cut']
RE-f0fded0c,R-50903a5d,2021,1122.79,8.12,28539.17,2.3,2.74,['EconData_whole']
RE-bf9612e0,R-50903a5d,2022,1152.48,14.6,11693.67,1.02,0.9,['EconData_lot']
RE-9856ab1f,R-50903a5d,2023,1972.36,7.01,52418.73,0.75,7.14,['EconData_image']
RE-054b4e2f,R-50903a5d,2024,1663.16,4.93,79973.91,2.43,4.16,['EconData_tell']
RE-0b573a41,R-537980ce,2018,50.88,10.1,20248.69,0.54,7.16,['EconData_write']
RE-3f76a24e,R-537980ce,2019,934.79,0.91,68566.71,3.41,9.07,['EconData_successful']
RE-bf44e2ce,R-537980ce,2020,389.44,7.22,115238.61,0.03,9.4,['EconData_accept']
RE-8977fbac,R-537980ce,2021,870.56,10.6,43605.39,0.56,0.07,['EconData_success']
RE-9f686561,R-537980ce,2022,619.42,6.37,65150.79,3.12,5.44,['EconData_choose']
RE-4ba6580d,R-537980ce,2023,574.13,11.08,106372.11,1.23,0.39,['EconData_operation']
RE-7d775e84,R-537980ce,2024,1179.58,15.33,110868.53,0.12,9.72,['EconData_occur']
RE-229a86b4,R-5c7ae07f,2018,1815.61,13.52,83006.87,2.55,4.15,['EconData_hour']
RE-da06b7ff,R-5c7ae07f,2019,1521.67,19.53,19114.8,2.08,4.18,['EconData_hold']
RE-d2de2083,R-5c7ae07f,2020,1536.85,2.95,20436.83,3.8,7.56,['EconData_same']
RE-51355922,R-5c7ae07f,2021,1293.43,20.75,92653.57,3.09,4.25,['EconData_chance']
RE-f37dd446,R-5c7ae07f,2022,392.83,12.84,46034.16,0.14,9.55,['EconData_perform']
RE-50580064,R-5c7ae07f,2023,562.1,21.48,86667.01,0.67,7.44,['EconData_sound']
RE-c94fbe81,R-5c7ae07f,2024,495.85,13.92,93584.44,3.17,6.32,['EconData_safe']
RE-03cd0b3f,R-24a06977,2018,1188.14,0.84,82335.01,1.52,1.5,['EconData_tough']
RE-c81add6a,R-24a06977,2019,1068.37,14.72,81528.07,1.14,7.15,['EconData_much']
RE-74028ce0,R-24a06977,2020,1949.58,18.8,93758.07,1.2,1.18,['EconData_again']
RE-f3ee2a80,R-24a06977,2021,1867.35,4.16,105119.73,0.0,0.48,['EconData_amount']
RE-3f8512d7,R-24a06977,2022,1553.5,2.86,63395.46,3.34,7.5,['EconData_care']
RE-d5f01a6a,R-24a06977,2023,294.49,10.77,93790.64,1.03,7.31,['EconData_visit']
RE-d8b2e3a0,R-24a06977,2024,732.9,19.76,83481.0,0.42,3.14,['EconData_station']
RE-f693b772,R-fb9a2e5a,2018,1210.08,18.89,45671.53,3.58,5.01,['EconData_teacher']
RE-add95161,R-fb9a2e5a,2019,899.75,22.88,45269.51,0.05,5.68,['EconData_especially']
RE-b44604c5,R-fb9a2e5a,2020,201.92,8.39,57323.73,1.13,5.51,['EconData_sure']
RE-70a86cdf,R-fb9a2e5a,2021,866.46,12.1,51078.25,3.72,5.72,['EconData_indeed']
RE-5ea6f98e,R-fb9a2e5a,2022,1117.34,11.76,118527.77,1.26,7.32,['EconData_attention']
RE-f2f7b537,R-fb9a2e5a,2023,649.32,24.51,92908.33,1.78,7.25,['EconData_figure']
RE-9618c59a,R-fb9a2e5a,2024,642.62,17.96,79062.39,3.92,4.05,['EconData_bag']
RE-56c2b950,R-85adbcae,2018,1633.08,13.91,16251.06,3.34,4.4,['EconData_child']
RE-31d4c7dd,R-85adbcae,2019,1513.59,11.49,79026.31,3.86,6.46,['EconData_care']
RE-0b6a22f3,R-85adbcae,2020,1899.81,13.84,11837.71,2.01,9.55,['EconData_their']
RE-3fd76267,R-85adbcae,2021,688.41,3.24,63743.67,2.73,6.81,['EconData_group']
RE-94134aaf,R-85adbcae,2022,44.13,20.74,78295.13,3.51,4.73,['EconData_operation']
RE-2614910f,R-85adbcae,2023,1946.02,2.57,62971.72,1.23,7.35,['EconData_account']
RE-bc14fdef,R-85adbcae,2024,74.45,18.35,97388.48,2.21,5.54,['EconData_environmental']
RE-b21bc6f7,R-69f400f2,2018,1831.42,23.5,11470.57,1.61,2.75,['EconData_top']
RE-d76dd54e,R-69f400f2,2019,502.21,21.7,43407.16,1.71,7.83,['EconData_reflect']
RE-1353446d,R-69f400f2,2020,1454.16,24.07,61783.03,1.0,5.46,['EconData_movie']
RE-2a295ec6,R-69f400f2,2021,564.76,19.43,30792.58,3.57,1.05,['EconData_war']
RE-773498ea,R-69f400f2,2022,553.95,4.32,82852.96,1.07,9.76,['EconData_everyone']
RE-19b05504,R-69f400f2,2023,963.24,12.15,98900.67,3.9,9.56,['EconData_third']
RE-90785eed,R-69f400f2,2024,1349.34,6.21,84268.39,2.69,8.97,['EconData_our']
RE-3c3936d6,R-b9ab9b61,2018,926.38,0.84,39502.04,0.9,3.16,['EconData_here']
RE-89c85a67,R-b9ab9b61,2019,298.23,11.29,76452.12,3.18,7.51,['EconData_single']
RE-02441b69,R-b9ab9b61,2020,1816.93,24.31,92076.22,2.11,3.89,['EconData_build']
RE-8d63aa38,R-b9ab9b61,2021,557.31,5.33,17482.2,0.08,7.9,['EconData_building']
RE-4849a2e8,R-b9ab9b61,2022,1598.94,1.3,47669.15,2.33,1.54,['EconData_about']
RE-e509bf8f,R-b9ab9b61,2023,754.26,20.09,67151.15,2.04,1.97,['EconData_high']
RE-6bfa6285,R-b9ab9b61,2024,929.81,10.99,54271.49,1.54,8.24,['EconData_his']
RE-a7515b7a,R-1b25ce6a,2018,342.44,19.1,49484.62,0.75,6.51,['EconData_pass']
RE-fa712a02,R-1b25ce6a,2019,184.31,3.48,85849.31,1.37,1.66,['EconData_indeed']
RE-ccfdb205,R-1b25ce6a,2020,1655.95,14.5,100631.92,3.32,4.08,['EconData_sure']
RE-6c19adcd,R-1b25ce6a,2021,1766.22,9.01,49335.7,2.09,2.76,['EconData_message']
RE-fe409652,R-1b25ce6a,2022,1196.07,14.92,67021.2,1.11,3.25,['EconData_size']
RE-91453eb3,R-1b25ce6a,2023,246.61,18.4,52627.72,2.88,3.43,['EconData_such']
RE-a5cdd658,R-1b25ce6a,2024,1040.04,21.98,91699.35,1.99,3.91,['EconData_cell']
RE-b8d4b40a,R-b9bf6441,2018,753.32,18.29,81628.53,1.35,2.1,['EconData_school']
RE-a718b2bd,R-b9bf6441,2019,904.52,22.82,18102.24,1.03,7.69,['EconData_natural']
RE-5866603f,R-b9bf6441,2020,422.42,2.99,91947.1,0.64,6.42,['EconData_mean']
RE-b20b97e7,R-b9bf6441,2021,1834.65,4.95,113121.12,2.18,0.31,['EconData_nor']
RE-688d0667,R-b9bf6441,2022,961.21,6.0,82226.89,2.3,5.57,['EconData_evening']
RE-faa5b395,R-b9bf6441,2023,1643.11,12.36,31266.78,2.61,0.99,['EconData_bank']
RE-8e40b137,R-b9bf6441,2024,1400.51,15.69,64199.83,3.63,4.24,['EconData_strong']
RE-fd54e2da,R-65dde31d,2018,680.36,7.89,100455.04,2.26,9.75,['EconData_next']
RE-6f10309c,R-65dde31d,2019,617.44,10.87,76610.09,1.25,4.48,['EconData_worker']
RE-f98c1e72,R-65dde31d,2020,1827.81,13.55,17183.38,1.39,3.14,['EconData_high']
RE-a8de2725,R-65dde31d,2021,1934.12,3.45,100923.64,3.08,5.5,['EconData_improve']
RE-377f37aa,R-65dde31d,2022,1880.87,10.33,102862.29,3.76,8.34,['EconData_maintain']
RE-185f38cb,R-65dde31d,2023,848.17,10.23,53154.38,3.46,7.07,['EconData_step']
RE-92ded0ab,R-65dde31d,2024,621.1,2.17,101483.88,2.06,4.34,['EconData_result']
RE-739cf589,R-1f8d1c38,2018,1904.9,0.06,26200.07,0.79,7.73,['EconData_speech']
RE-3b6c1b0d,R-1f8d1c38,2019,1227.5,1.67,106296.93,3.98,6.69,['EconData_nice']
RE-5d64e0b3,R-1f8d1c38,2020,687.19,22.96,110761.3,2.98,2.95,['EconData_my']
RE-83e109bd,R-1f8d1c38,2021,120.16,8.38,98335.38,2.09,1.14,['EconData_into']
RE-66c7c84f,R-1f8d1c38,2022,1352.51,10.92,87475.79,3.38,2.04,['EconData_several']
RE-2c6b5754,R-1f8d1c38,2023,530.42,16.33,46096.76,2.46,9.09,['EconData_dinner']
RE-ddfb153d,R-1f8d1c38,2024,865.33,0.86,100731.95,3.39,0.34,['EconData_contain']
RE-2043df9a,R-20a4999f,2018,679.94,6.94,24611.35,2.39,6.86,['EconData_several']
RE-a9d9c59c,R-20a4999f,2019,1895.51,19.56,37262.09,0.36,7.97,['EconData_both']
RE-17792a64,R-20a4999f,2020,1087.47,2.11,116629.01,3.65,1.03,['EconData_impact']
RE-0e172076,R-20a4999f,2021,803.21,16.03,30029.12,2.4,5.73,['EconData_computer']
RE-c76e3d23,R-20a4999f,2022,782.93,19.24,60617.97,3.88,7.09,['EconData_different']
RE-af653a47,R-20a4999f,2023,1722.71,19.19,18782.23,2.59,2.02,['EconData_pay']
RE-1870a187,R-20a4999f,2024,692.08,7.55,61483.8,0.34,3.2,['EconData_century']
RE-64532e35,R-9eda6b25,2018,199.47,22.38,32777.47,0.19,5.1,['EconData_kitchen']
RE-b4479a8d,R-9eda6b25,2019,1809.44,19.91,101683.7,1.93,6.62,['EconData_health']
RE-dc6917f2,R-9eda6b25,2020,990.35,3.68,45203.04,3.12,8.66,['EconData_quickly']
RE-69fe4450,R-9eda6b25,2021,448.24,17.7,68202.22,0.06,2.24,['EconData_trade']
RE-4de93cf0,R-9eda6b25,2022,1760.26,19.08,48586.77,1.97,4.13,['EconData_military']
RE-1b2ee429,R-9eda6b25,2023,678.04,23.59,70707.45,2.93,5.11,['EconData_start']
RE-bc25027e,R-9eda6b25,2024,872.87,7.88,46357.22,3.24,0.3,['EconData_crime']
RE-ae56b8ea,R-2d54c6c2,2018,875.89,0.16,118974.25,0.68,4.72,['EconData_sort']
RE-6ee769fd,R-2d54c6c2,2019,269.77,12.02,58183.14,0.44,3.92,['EconData_under']
RE-eeb93598,R-2d54c6c2,2020,1375.7,22.46,18161.17,1.36,9.55,['EconData_value']
RE-a0731d96,R-2d54c6c2,2021,195.4,21.02,25899.32,2.85,1.19,['EconData_entire']
RE-9324d46c,R-2d54c6c2,2022,1604.32,2.75,108680.24,3.05,4.56,['EconData_travel']
RE-8a48a974,R-2d54c6c2,2023,1839.29,11.5,11265.36,3.52,9.5,['EconData_establish']
RE-7d70f28b,R-2d54c6c2,2024,511.86,8.94,39878.58,3.4,3.78,['EconData_even']
RE-8c1efbe3,R-a16196d0,2018,782.64,14.96,47808.87,0.3,9.46,['EconData_response']
RE-20c93cfd,R-a16196d0,2019,1870.95,8.19,84568.45,2.08,9.56,['EconData_customer']
RE-21c843a8,R-a16196d0,2020,959.81,8.22,10117.16,0.91,2.64,['EconData_movie']
RE-8caa8972,R-a16196d0,2021,766.63,8.16,102415.18,3.97,6.19,['EconData_argue']
RE-8207e9dd,R-a16196d0,2022,769.6,15.43,55292.68,2.41,2.91,['EconData_letter']
RE-630f7ad3,R-a16196d0,2023,1328.21,5.16,67001.31,1.68,4.76,['EconData_light']
RE-05c919dd,R-a16196d0,2024,1294.08,3.34,83379.73,0.84,7.75,['EconData_that']
RE-d768c3d5,R-ae84f317,2018,1738.73,5.5,61296.53,0.23,8.53,['EconData_father']
RE-0aac9c1e,R-ae84f317,2019,744.33,1.5,16461.13,3.25,0.78,['EconData_every']
RE-45866e0a,R-ae84f317,2020,1740.2,15.99,40530.9,0.88,6.82,['EconData_course']
RE-0f1f84fb,R-ae84f317,2021,1284.17,7.62,79075.43,2.28,3.1,['EconData_because']
RE-0418e762,R-ae84f317,2022,193.53,6.37,85149.15,3.05,3.91,['EconData_financial']
RE-418fb8b0,R-ae84f317,2023,1159.28,7.27,57679.8,2.21,7.16,['EconData_picture']
RE-e6028949,R-ae84f317,2024,1603.79,11.49,34679.3,1.69,1.01,['EconData_go']
RE-9289aca6,R-127fe0fc,2018,158.5,19.66,95826.08,3.21,4.52,['EconData_team']
RE-c64da620,R-127fe0fc,2019,1082.76,22.93,112879.77,0.5,9.13,['EconData_time']
RE-17197138,R-127fe0fc,2020,306.62,8.97,43830.44,2.71,1.05,['EconData_trouble']
RE-b4bab750,R-127fe0fc,2021,791.24,10.77,83464.71,1.82,8.43,['EconData_another']
RE-d23b1687,R-127fe0fc,2022,1379.58,22.45,105660.21,2.23,0.24,['EconData_food']
RE-99e4d93d,R-127fe0fc,2023,598.36,19.99,58204.75,3.17,2.94,['EconData_report']
RE-ddeebd9a,R-127fe0fc,2024,977.94,3.09,43138.04,0.37,6.82,['EconData_little']
RE-66bc0b8f,R-4f50e303,2018,61.54,0.39,74689.23,1.32,0.61,['EconData_point']
RE-ed0a3336,R-4f50e303,2019,248.69,16.99,76551.28,3.98,3.63,['EconData_event']
RE-ab025f25,R-4f50e303,2020,122.71,24.87,20303.89,1.68,7.17,['EconData_tend']
RE-9eb8d2aa,R-4f50e303,2021,458.08,2.16,88817.96,3.6,5.74,['EconData_western']
RE-a1d1abaf,R-4f50e303,2022,147.6,5.63,42025.19,1.38,4.55,['EconData_security']
RE-ac30c482,R-4f50e303,2023,1181.1,11.89,65467.96,1.82,8.91,['EconData_subject']
RE-c07bb98e,R-4f50e303,2024,69.94,0.98,52588.3,2.71,0.52,['EconData_share']
RE-60448703,R-dd767270,2018,1262.07,1.66,25411.67,2.69,6.19,['EconData_yard']
RE-66719f8a,R-dd767270,2019,1000.22,6.63,68978.26,1.51,1.16,['EconData_sometimes']
RE-2a536322,R-dd767270,2020,239.26,0.9,117124.22,1.51,9.6,['EconData_way']
RE-3f58a0e9,R-dd767270,2021,318.83,9.04,35767.41,0.82,7.96,['EconData_man']
RE-f2187818,R-dd767270,2022,1538.31,0.66,37458.58,1.78,7.95,['EconData_religious']
RE-cfdf5b0c,R-dd767270,2023,1557.94,7.18,69894.27,3.35,6.73,['EconData_team']
RE-214dc310,R-dd767270,2024,1377.33,1.76,67978.59,3.44,9.78,['EconData_issue']
RE-bf661888,R-87771dcb,2018,1449.74,8.05,32497.93,1.53,1.93,['EconData_father']
RE-a4b407bb,R-87771dcb,2019,1168.44,0.42,81328.03,1.61,6.42,['EconData_foot']
RE-6d1f5806,R-87771dcb,2020,497.79,0.05,96624.66,1.16,0.68,['EconData_rate']
RE-bd3eeb89,R-87771dcb,2021,952.07,3.62,53048.22,1.7,5.16,['EconData_billion']
RE-5f29fb64,R-87771dcb,2022,1336.55,8.07,13659.25,2.89,1.96,['EconData_hair']
RE-d26b1d12,R-87771dcb,2023,550.25,18.34,99274.95,2.03,7.81,['EconData_them']
RE-9c99f073,R-87771dcb,2024,663.55,16.75,25108.27,2.82,0.58,['EconData_arm']
RE-57b31a36,R-424289bd,2018,1098.79,9.64,104447.06,1.62,0.48,['EconData_save']
RE-afbb2eae,R-424289bd,2019,834.39,19.82,37668.9,1.61,9.99,['EconData_these']
RE-92996968,R-424289bd,2020,423.2,0.88,86924.65,0.6,5.94,['EconData_memory']
RE-ac1a5cf9,R-424289bd,2021,497.38,17.52,113232.89,3.21,7.66,['EconData_prepare']
RE-0a1db9d0,R-424289bd,2022,81.29,21.43,108524.76,3.88,3.38,['EconData_represent']
RE-e2f7ff3a,R-424289bd,2023,695.29,16.5,77516.23,2.93,3.79,['EconData_girl']
RE-38f010c2,R-424289bd,2024,616.0,4.52,21612.81,0.11,5.65,['EconData_woman']
RE-0c32539e,R-ce1d75e6,2018,1308.43,6.8,70869.62,0.06,5.71,['EconData_nature']
RE-3e5b8d83,R-ce1d75e6,2019,1819.58,2.53,47194.56,2.85,4.6,['EconData_game']
RE-8991c255,R-ce1d75e6,2020,1860.34,5.72,24756.15,1.87,7.26,['EconData_deal']
RE-c0f1820f,R-ce1d75e6,2021,1148.25,10.37,15190.09,3.08,9.96,['EconData_charge']
RE-2beb8773,R-ce1d75e6,2022,1992.07,11.27,73965.44,0.1,8.94,['EconData_least']
RE-89f90b3d,R-ce1d75e6,2023,652.94,4.84,32071.75,2.34,0.32,['EconData_understand']
RE-e14cc37e,R-ce1d75e6,2024,1023.63,9.6,28119.98,3.96,5.44,['EconData_imagine']
RE-6d540b43,R-bcdad789,2018,1660.73,16.57,98220.69,2.02,2.28,['EconData_carry']
RE-bcf00d24,R-bcdad789,2019,1167.58,0.08,82862.94,0.6,8.93,['EconData_happy']
RE-d6606968,R-bcdad789,2020,317.33,16.01,109438.59,1.7,4.54,['EconData_state']
RE-7d5bd583,R-bcdad789,2021,84.68,7.64,104724.63,0.14,6.78,['EconData_consider']
RE-408ff2f9,R-bcdad789,2022,371.6,8.63,104194.37,1.62,4.82,['EconData_study']
RE-858780f6,R-bcdad789,2023,415.65,18.06,27614.98,0.1,6.19,['EconData_to']
RE-b227a62e,R-bcdad789,2024,1866.1,16.51,77025.67,0.04,8.23,['EconData_only']
RE-95011f00,R-7231df30,2018,1932.34,1.66,97458.25,1.9,4.8,['EconData_many']
RE-568f36dd,R-7231df30,2019,160.97,4.12,23250.06,3.45,3.94,['EconData_series']
RE-7c880fba,R-7231df30,2020,278.02,18.32,11335.44,0.34,3.27,['EconData_best']
RE-80b8793d,R-7231df30,2021,1530.79,3.25,18576.66,3.25,0.38,['EconData_laugh']
RE-93b22863,R-7231df30,2022,769.41,17.97,94537.04,2.16,3.18,['EconData_player']
RE-e1b91c1e,R-7231df30,2023,1012.4,5.43,94364.17,0.5,8.13,['EconData_risk']
RE-5512542b,R-7231df30,2024,1142.34,2.23,68500.59,1.25,4.87,['EconData_figure']
RE-b0b4c74f,R-3e27631c,2018,1213.68,9.58,116626.99,3.56,7.63,['EconData_evening']
RE-0fa8a32b,R-3e27631c,2019,379.47,8.56,83590.19,0.37,0.09,['EconData_well']
RE-aaa8977c,R-3e27631c,2020,607.62,4.12,15754.13,1.63,3.46,['EconData_establish']
RE-f9fee54c,R-3e27631c,2021,163.27,12.82,95255.44,3.37,7.09,['EconData_company']
RE-fa6de40e,R-3e27631c,2022,244.39,22.97,68062.68,2.9,5.15,['EconData_rate']
RE-06f4465f,R-3e27631c,2023,303.97,9.17,115937.24,0.9,2.09,['EconData_property']
RE-1bdfbf57,R-3e27631c,2024,578.85,21.91,108048.21,3.66,4.72,['EconData_even']
RE-b0fcd6fb,R-bf805b7d,2018,516.75,8.2,30805.73,3.46,9.65,['EconData_piece']
RE-00d23acd,R-bf805b7d,2019,857.24,4.83,12408.1,2.49,8.89,['EconData_only']
RE-3441852d,R-bf805b7d,2020,976.42,22.12,36773.92,2.96,4.64,['EconData_meeting']
RE-28667e47,R-bf805b7d,2021,1308.14,1.92,62312.54,2.69,9.85,['EconData_painting']
RE-1aae93d6,R-bf805b7d,2022,787.14,3.98,90656.78,3.15,6.36,['EconData_keep']
RE-5e7111e6,R-bf805b7d,2023,710.47,6.84,23190.09,1.37,8.16,['EconData_economic']
RE-c40da09d,R-bf805b7d,2024,695.5,9.61,43375.33,3.66,1.16,['EconData_glass']
RE-18eeb0ef,R-4daf18e0,2018,1669.64,2.36,34277.57,3.62,3.35,['EconData_memory']
RE-b169fbb9,R-4daf18e0,2019,1373.4,18.74,72684.88,0.25,7.05,['EconData_nation']
RE-b56b9586,R-4daf18e0,2020,1250.04,14.13,108394.35,3.1,4.14,['EconData_feeling']
RE-a3396717,R-4daf18e0,2021,196.78,19.22,86662.27,0.18,0.48,['EconData_identify']
RE-e99a7f45,R-4daf18e0,2022,13.53,21.52,89978.37,0.23,0.49,['EconData_attack']
RE-be79cafb,R-4daf18e0,2023,397.8,23.7,116785.99,1.14,4.26,['EconData_blue']
RE-7c41deb4,R-4daf18e0,2024,1008.25,15.34,78716.43,1.32,2.51,['EconData_sometimes']
RE-112d0c16,R-bff7802b,2018,975.05,1.41,51245.21,3.56,4.76,['EconData_water']
RE-67f7aaf8,R-bff7802b,2019,864.41,7.13,81370.22,3.21,1.98,['EconData_decide']
RE-f3043ddf,R-bff7802b,2020,924.86,8.55,23571.19,3.05,5.84,['EconData_next']
RE-ea34ef6e,R-bff7802b,2021,825.44,13.22,65972.31,2.1,3.07,['EconData_ever']
RE-bfed84e1,R-bff7802b,2022,1001.5,6.3,36509.65,2.98,7.52,['EconData_form']
RE-0ebcf8f0,R-bff7802b,2023,676.88,21.17,80856.56,2.26,7.7,['EconData_try']
RE-aa94bfdb,R-bff7802b,2024,1189.46,22.11,112528.55,2.12,7.63,['EconData_behavior']
RE-dc19cf02,R-cff35421,2018,166.21,21.93,60149.6,3.33,0.92,['EconData_security']
RE-59d84cab,R-cff35421,2019,283.2,10.85,31052.96,0.28,0.99,['EconData_current']
RE-c2f85bc3,R-cff35421,2020,1640.93,2.82,106171.59,0.87,5.69,['EconData_view']
RE-01174971,R-cff35421,2021,455.82,18.6,70625.51,0.33,6.14,['EconData_system']
RE-f72809cd,R-cff35421,2022,1938.26,7.44,10892.64,0.2,3.52,['EconData_story']
RE-966280aa,R-cff35421,2023,497.51,12.2,16588.05,0.79,9.17,['EconData_accept']
RE-b9854cc7,R-cff35421,2024,1693.03,6.82,91383.61,2.8,6.74,['EconData_very']
RE-f78e4a79,R-fae32e72,2018,198.77,21.74,58091.73,1.28,2.1,['EconData_smile']
RE-843deb8f,R-fae32e72,2019,691.67,14.59,73288.04,1.16,9.05,['EconData_cell']
RE-1fda374f,R-fae32e72,2020,1937.05,22.96,69996.49,0.52,6.67,['EconData_PM']
RE-fcc96403,R-fae32e72,2021,906.1,10.43,18484.61,2.24,2.27,['EconData_religious']
RE-6b0e74cc,R-fae32e72,2022,1584.71,10.46,100745.56,3.42,2.52,['EconData_practice']
RE-3ee5fa27,R-fae32e72,2023,1856.22,10.86,66165.82,2.62,0.11,['EconData_state']
RE-2926a4cb,R-fae32e72,2024,145.67,5.41,49021.35,3.62,1.0,['EconData_parent']
RE-497a65f2,R-8ba7298d,2018,1825.72,14.92,65878.7,3.97,5.63,['EconData_ahead']
RE-21cb53ea,R-8ba7298d,2019,1311.45,20.4,115571.15,3.24,0.17,['EconData_easy']
RE-63c6c6e4,R-8ba7298d,2020,1668.1,9.12,104933.77,1.22,7.49,['EconData_agent']
RE-051aa862,R-8ba7298d,2021,519.4,9.4,36054.19,3.77,1.88,['EconData_democratic']
RE-4f685397,R-8ba7298d,2022,302.2,13.08,80612.86,1.21,8.89,['EconData_size']
RE-d77f3d71,R-8ba7298d,2023,1082.18,4.33,93033.03,3.18,7.25,['EconData_social']
RE-9cd43d82,R-8ba7298d,2024,38.83,3.81,36938.94,1.72,3.47,['EconData_save']
RE-ffbac78d,R-015ccf53,2018,1622.11,5.26,95802.51,3.7,2.96,['EconData_service']
RE-be1e805d,R-015ccf53,2019,392.5,10.74,97525.41,0.12,6.88,['EconData_region']
RE-bbfe07f6,R-015ccf53,2020,56.33,11.8,18352.64,0.31,6.06,['EconData_me']
RE-920673c6,R-015ccf53,2021,1232.72,22.38,108884.74,2.71,8.17,['EconData_center']
RE-84010e6f,R-015ccf53,2022,417.19,22.83,30593.55,3.96,6.11,['EconData_agree']
RE-7841dff3,R-015ccf53,2023,1319.44,18.07,54623.08,2.27,1.01,['EconData_politics']
RE-72ee2068,R-015ccf53,2024,1538.52,1.64,60122.64,1.96,7.02,['EconData_his']
RE-b66dbf36,R-f71fe32c,2018,1242.63,21.41,75791.45,3.69,8.47,['EconData_join']
RE-f98c3303,R-f71fe32c,2019,1595.86,6.81,109318.92,3.79,3.25,['EconData_turn']
RE-eb2d21ba,R-f71fe32c,2020,170.67,12.52,65201.88,2.65,6.25,['EconData_close']
RE-e4982d1e,R-f71fe32c,2021,1354.22,21.96,117296.31,3.1,4.69,['EconData_hand']
RE-477ffdab,R-f71fe32c,2022,1140.11,3.82,57313.4,0.25,4.21,['EconData_talk']
RE-81fe5ef0,R-f71fe32c,2023,1263.16,14.29,118242.25,1.44,9.76,['EconData_all']
RE-374e7a24,R-f71fe32c,2024,15.42,19.9,82784.86,1.65,9.61,['EconData_total']
RE-d27357be,R-9d541ca8,2018,1936.68,11.75,75338.2,1.74,0.73,['EconData_have']
RE-f092b3cd,R-9d541ca8,2019,812.41,6.48,96692.65,3.2,4.17,['EconData_modern']
RE-50c46742,R-9d541ca8,2020,1288.92,5.59,97441.31,1.12,7.52,['EconData_word']
RE-50cec699,R-9d541ca8,2021,1122.4,13.61,55749.94,1.83,8.2,['EconData_history']
RE-8dadd19b,R-9d541ca8,2022,1221.66,8.77,37625.64,2.75,8.31,['EconData_protect']
RE-e725f15c,R-9d541ca8,2023,716.34,20.99,39196.93,1.04,7.13,['EconData_change']
RE-3dced126,R-9d541ca8,2024,1183.33,12.08,91745.92,1.61,6.59,['EconData_building']
RE-2c969e24,R-f748baec,2018,386.01,6.13,119878.54,1.26,4.67,['EconData_every']
RE-cfcccadf,R-f748baec,2019,1429.02,11.89,74307.94,0.95,1.33,['EconData_out']
RE-b520ccc0,R-f748baec,2020,1835.94,7.55,53555.74,1.57,1.96,['EconData_measure']
RE-3928c7e4,R-f748baec,2021,663.48,13.54,29037.07,3.77,0.51,['EconData_evening']
RE-3fbf2c9a,R-f748baec,2022,20.84,14.99,52558.95,2.45,4.91,['EconData_theory']
RE-aeb5810a,R-f748baec,2023,1809.25,20.54,115858.86,0.99,8.32,['EconData_century']
RE-8e9cf819,R-f748baec,2024,1276.4,11.56,25387.01,2.11,8.63,['EconData_would']
RE-e08a04fd,R-9a82c577,2018,1128.44,22.17,24119.75,0.43,1.42,['EconData_at']
RE-a8dd9525,R-9a82c577,2019,838.64,7.42,106995.69,1.35,6.05,['EconData_anyone']
RE-febe86dc,R-9a82c577,2020,121.38,0.59,45071.58,2.19,7.25,['EconData_knowledge']
RE-3d91ccc0,R-9a82c577,2021,681.77,19.02,61705.9,1.31,6.35,['EconData_recognize']
RE-4760765d,R-9a82c577,2022,193.6,19.08,37502.96,3.01,5.74,['EconData_success']
RE-a4c1da69,R-9a82c577,2023,194.48,5.42,56068.36,3.38,0.72,['EconData_last']
RE-65181df9,R-9a82c577,2024,383.95,4.26,62021.95,1.2,2.95,['EconData_family']
RE-767a2da5,R-8c5bc12c,2018,1377.75,19.73,42582.42,0.3,6.63,['EconData_in']
RE-a4c6732c,R-8c5bc12c,2019,616.27,9.14,71948.13,3.32,2.19,['EconData_manage']
RE-ea2a875b,R-8c5bc12c,2020,1747.32,14.85,99575.29,0.98,0.24,['EconData_laugh']
RE-395394f0,R-8c5bc12c,2021,760.76,18.61,69993.83,2.67,8.38,['EconData_east']
RE-1ec780a2,R-8c5bc12c,2022,1529.84,4.3,96975.03,0.3,5.35,['EconData_leg']
