td_profile_id,market_id,total_line_miles,substation_count,avg_system_voltage_kv,planned_upgrades_count,projected_load_growth_pct,reliability_metric_sadi,distribution_automation_index
TD-d89dc231,M-a582116e,430.26,3517,433.19,43,3.67,3.12,5.06
TD-e4d74c83,M-435e40c7,98498.32,1137,341.83,35,2.01,4.63,9.68
TD-430bff4a,M-3c3ffb19,87474.66,844,76.85,10,2.76,0.85,4.84
TD-54bb53ca,M-5a74849f,60329.35,1713,330.73,27,2.23,1.53,6.51
TD-dc04b975,M-4df45de5,93857.39,2489,257.24,32,0.83,1.61,4.14
TD-2b31fdd8,M-b5895bce,84920.09,4764,273.7,21,0.55,1.4,6.84
TD-7e97313d,M-ba99c9ff,61149.94,1418,344.88,38,1.75,4.97,8.33
TD-d4b19e54,M-373fa0aa,49107.73,1792,194.13,44,1.39,3.84,6.6
TD-b18e44a2,M-ee38e374,15614.51,2056,378.41,8,4.3,2.52,6.89
TD-61254b10,M-12a340e0,41513.64,804,304.82,21,0.71,4.13,7.84
TD-60d2e2c0,M-ce403a50,25027.53,3025,221.11,29,3.0,2.55,0.67
TD-f8b274af,M-cd8bec73,70130.78,3261,187.0,18,4.32,3.3,7.95
TD-8ad9d8d4,M-6f2cfe39,60402.88,4101,199.04,46,3.2,2.77,5.08
TD-0b3a9722,M-319a065e,89956.15,33,456.54,4,1.98,1.74,4.67
TD-4c8278ac,M-cc786e77,49715.51,2198,301.22,15,2.3,0.88,8.57
TD-d267ba5d,M-5e974f0a,44102.3,2838,97.29,10,4.81,3.66,8.05
TD-c1eb67e9,M-b6ab4632,38734.23,4649,339.12,42,1.71,4.68,6.66
TD-bb7a8372,M-8cfc42b1,2467.42,1074,295.79,35,4.35,3.11,2.97
TD-bcb8ff04,M-f5ca904c,67123.21,2098,378.75,20,2.56,4.25,9.87
TD-78c08b1f,M-a628330e,86357.78,630,370.09,15,4.63,2.91,4.37
TD-bf37b9a4,M-c5dfb86f,62570.86,135,395.83,2,3.68,3.12,0.9
TD-3665f5f8,M-bd9aa5e1,36813.65,2840,369.36,47,2.5,1.34,9.46
TD-e655181e,M-649eb0f6,56475.65,2987,480.98,48,3.16,1.35,8.07
TD-196b6207,M-6699969c,92375.88,4745,397.35,5,1.19,2.57,4.15
TD-097803e5,M-42ce604e,10696.97,2681,346.52,26,0.65,2.89,5.35
TD-b55172e6,M-ef2d76b1,99525.06,3591,96.42,42,1.13,4.56,9.03
TD-b66860e7,M-6738c2ad,92648.99,1759,290.12,35,0.95,0.8,0.11
TD-a61e66e3,M-88785936,91304.35,3498,217.94,30,2.43,1.49,1.64
TD-e27f33c1,M-de0eccfd,1843.46,3636,137.4,49,1.63,1.51,8.96
TD-c5694480,M-24d0b732,36223.56,3957,33.45,40,0.95,3.33,0.03
TD-f8dd1606,M-ffd5e597,40622.62,2671,262.01,18,4.28,4.31,5.89
TD-06476d8e,M-fd82b6f4,48962.94,279,181.34,25,4.18,1.41,2.44
TD-e276bcc8,M-f7fea12f,39307.76,4891,35.63,47,4.98,1.72,4.26
TD-45de8d0e,M-fc17ebde,55020.16,4364,264.24,15,3.73,0.73,3.54
TD-c40cf8d1,M-bc61c74d,96813.83,3513,282.28,3,4.32,1.99,9.81
TD-a72cf405,M-cbc2a022,13746.18,4832,406.98,27,4.28,2.39,3.16
TD-308aedf5,M-e0084a6b,98445.43,4165,450.77,43,0.65,1.98,0.52
TD-0adb0c56,M-41d265f7,1511.52,743,397.06,24,1.05,1.92,7.87
TD-892305ab,M-082d749e,76879.79,107,52.09,4,4.62,3.52,9.66
TD-b67adb61,M-d5bc5e8a,92529.11,3693,130.9,32,4.72,1.66,4.41
TD-05ecc1a2,M-251661e5,75851.8,1899,327.59,46,2.73,1.6,4.02
TD-2f5463af,M-284057d5,57288.26,4701,330.12,2,3.0,1.74,2.11
TD-bb943225,M-1c068ad5,57480.27,2605,474.93,24,2.74,2.86,1.43
TD-1cd0c693,M-087a8285,20192.67,109,196.52,8,4.7,2.94,2.53
TD-90739bc0,M-f3c9cea2,79315.74,1435,200.4,4,0.97,4.85,5.83
TD-07ee77f5,M-e7e1ca44,4280.78,2895,313.74,47,0.56,1.82,6.62
TD-f0d739a6,M-af03e52d,28340.44,1487,179.41,28,3.3,3.82,5.9
TD-658ec45e,M-5a85f02d,72896.92,1870,388.08,8,1.61,2.94,4.48
TD-146adcba,M-eb0e78b5,41931.89,3836,214.75,27,0.66,3.35,8.31
TD-a3ed1062,M-0dd16512,84170.18,4290,302.57,20,4.53,4.27,8.94
TD-25a91e21,M-bc3a0d15,78131.86,2538,40.8,13,3.04,4.18,4.7
TD-6594afae,M-62e846cb,21864.96,3778,166.92,42,3.65,1.37,5.28
TD-bae47016,M-f975cb8b,51102.29,3338,144.53,44,3.9,3.49,6.34
TD-f2a818c0,M-9da461f8,87272.5,3668,362.54,11,2.23,2.22,5.1
TD-d690b746,M-5dd217b4,87758.01,3866,90.16,19,3.02,2.98,1.17
TD-2b100392,M-6bb0a797,22403.97,864,69.28,30,2.79,0.75,4.38
TD-51f7f380,M-79d4a8db,44962.73,3706,263.37,37,1.11,3.67,8.74
TD-dc254bea,M-12a62605,66522.8,4528,316.36,48,0.65,1.52,9.22
TD-8b4cabbd,M-1f838bf1,53113.54,3637,182.25,28,1.71,2.11,6.24
TD-158b9439,M-cd650bba,90823.83,1952,350.36,0,1.44,0.56,4.38
TD-32b8947c,M-21a3a7b5,53033.46,908,310.69,41,1.26,3.92,4.72
TD-21a53104,M-00af2194,92888.67,3097,184.13,48,4.46,0.79,9.23
TD-890857e1,M-1af6c96c,28252.21,3394,255.58,16,3.64,0.93,7.45
TD-688cba21,M-f64773e5,31703.87,3708,199.44,11,2.1,3.74,9.73
TD-483e5bdc,M-71b48220,29787.39,4246,281.37,20,1.13,2.39,8.44
TD-5064b2c5,M-399129ab,60394.02,398,363.26,33,2.14,0.97,9.25
TD-2a67fd76,M-c50efa2f,81911.57,2578,376.62,30,4.52,4.04,5.43
TD-cd64640c,M-dfb6349c,34497.46,2620,247.8,18,3.81,2.73,0.37
TD-b02db4d1,M-c93fcf04,36890.11,3390,383.67,34,0.54,3.24,2.02
TD-5a36e7ff,M-6827db5f,73549.75,555,434.38,14,1.67,1.96,0.61
TD-325f8e4a,M-a327c6aa,75964.28,2622,270.77,27,0.73,4.65,2.99
TD-95587427,M-e5cb44a1,74580.01,2819,208.98,44,1.58,1.43,5.4
TD-8333493b,M-6cf323c7,15157.91,2463,324.25,23,1.12,3.96,4.52
TD-2e29d0dc,M-3b73ceef,33966.28,2596,436.29,21,3.75,4.34,9.39
TD-8e60a557,M-ceb152b7,63833.0,3297,122.84,34,0.53,3.38,8.04
TD-0cc6ee56,M-e56f9152,96155.28,1191,249.68,24,1.0,2.86,6.72
TD-cff0bdac,M-a23a319d,77312.56,4189,457.63,24,3.11,2.58,7.36
TD-831658cd,M-742882e1,48192.01,1474,477.9,13,3.35,0.61,6.85
TD-07379c82,M-20a76764,34519.8,2287,252.3,48,2.5,4.42,1.85
TD-868ff26a,M-394bc15f,52708.28,4676,495.74,12,4.63,4.08,1.55
TD-8494c3ed,M-f8566011,72418.01,2299,75.16,50,3.71,1.29,9.63
TD-3e30e358,M-096c3478,22369.73,4182,384.96,0,4.4,3.94,8.55
TD-7405ec9b,M-64dbc89b,18624.44,1972,352.99,16,4.4,0.93,5.02
TD-714ae5b3,M-affd2f40,27530.01,3016,162.92,34,3.26,1.93,8.98
TD-226c2ff1,M-857d97ed,88792.92,1959,72.95,49,0.52,4.51,3.47
TD-5c7dcc87,M-e8b1233c,22543.33,1664,455.44,10,2.77,2.44,1.91
TD-4e7066c4,M-fae81652,66807.02,75,177.0,28,3.11,3.9,9.51
TD-b91bde7e,M-ca71e88b,36092.92,822,232.24,50,2.77,3.71,6.54
TD-cf6304c6,M-fd5feb2c,9328.61,1211,397.01,50,2.15,2.86,1.73
TD-21acf06e,M-7d41c0a3,54035.48,4393,179.51,18,4.82,1.45,4.38
TD-1c02401c,M-ba43af43,5148.83,4292,417.81,34,1.29,0.59,1.7
TD-02c28cfc,M-58ebcf55,36213.91,3600,115.7,38,4.06,3.38,3.95
TD-8abe1770,M-1820f005,93297.57,1749,216.5,4,2.28,1.6,8.52
TD-78b62cb7,M-cf774dec,29421.99,344,81.16,10,3.85,4.85,1.52
TD-bc165e66,M-48af5b78,76971.83,1931,474.17,44,4.51,1.9,0.49
TD-11a25c41,M-eecae3c1,82554.6,2327,398.61,42,2.75,3.07,6.32
TD-d0eeb245,M-e3836122,43367.41,1963,151.68,41,3.68,4.36,6.8
TD-c812a5ba,M-e5745e38,22950.93,779,61.52,44,0.94,2.35,7.69
TD-5b7d52c6,M-40de4be5,43210.13,1178,277.78,23,4.27,1.88,2.9
TD-13a09ffe,M-7090e68f,365.79,2714,244.88,24,1.19,4.53,3.52
TD-94d3e193,M-d71a2593,76404.38,853,329.01,32,1.9,2.42,0.36
TD-ecf03c0a,M-3fada9f5,73138.32,3397,382.06,47,3.47,0.77,8.66
TD-095a96bf,M-5f4a0d67,89111.92,2427,228.6,1,3.37,2.49,6.12
TD-a213fb63,M-99ab01a4,33616.5,4188,420.29,39,0.98,4.2,3.8
TD-9bd22793,M-4ed18a3e,82082.71,2559,162.57,1,2.37,3.32,5.46
TD-709a315f,M-066165d0,28860.24,3856,440.99,14,4.32,1.16,0.76
TD-b6910b82,M-5d4e79c7,34979.67,1456,458.52,17,1.19,1.45,5.25
TD-bbe53b62,M-2351f6fb,19584.71,2180,379.76,0,2.57,4.1,6.42
TD-f7c4b858,M-06be2e8c,1629.64,3802,386.03,39,2.82,0.61,2.44
TD-171812a9,M-df85fef0,65912.09,2835,331.27,47,0.64,2.42,4.45
TD-2e3c5263,M-e595aa9c,25332.89,2784,142.27,14,3.46,3.99,5.0
TD-9a0bc13c,M-602e8f58,8149.84,3729,301.48,20,2.11,3.81,0.66
TD-12ce5188,M-fe6db010,56334.39,4526,357.57,18,3.89,3.11,1.57
TD-590521f2,M-cdcaf63d,82086.9,1474,270.07,42,4.55,0.83,7.86
TD-751d5891,M-4ef66fb2,18181.66,4170,306.9,43,2.09,1.0,4.4
TD-aa5e2895,M-5584aff3,39308.35,30,89.13,10,2.38,2.44,3.34
TD-e5b9fce9,M-289bf912,4644.15,2684,387.57,30,3.82,4.94,1.36
TD-331466bb,M-2c08b888,75008.58,4917,62.59,38,1.83,0.74,8.18
TD-22514266,M-19586694,68831.12,1383,203.63,47,3.9,2.69,6.0
TD-e62a6f17,M-aff58b04,81426.97,1964,295.06,32,4.82,1.83,7.59
TD-f90de34e,M-361d2e02,93168.61,1901,258.02,25,2.1,1.45,5.84
TD-3796b431,M-cd7673e7,26675.12,4606,386.76,47,2.86,1.36,9.85
TD-c40f1bc6,M-e1201572,52321.41,2087,416.47,18,3.0,3.45,8.29
TD-78fb86b7,M-b6ae5d85,59119.23,384,273.66,1,2.0,0.76,8.3
TD-5d178c79,M-add25570,93741.65,4188,432.26,42,0.98,3.13,8.36
TD-0f4b969a,M-59e8412e,11880.05,1027,458.58,29,2.7,0.97,6.14
TD-267e6cca,M-d8689ce5,48381.92,2367,153.09,36,3.61,3.06,6.92
TD-1e84dfb4,M-dab54fa5,47219.39,3969,471.82,45,0.54,1.4,2.56
TD-25b8b741,M-71e82792,39509.01,4130,354.21,33,2.28,3.53,4.87
TD-45b8ec29,M-5033bb1a,20889.93,2407,397.6,38,2.2,2.2,0.05
TD-89a332d2,M-51b71417,13596.54,3226,209.73,3,3.95,4.33,7.95
TD-dfeed907,M-6f822b1c,26405.32,1213,36.12,6,2.94,1.37,5.17
TD-53e832f8,M-777a374a,21149.52,1261,199.06,8,4.06,3.55,5.86
TD-3801e997,M-01cd8e4b,28275.72,2508,133.85,15,3.98,1.03,0.18
TD-1d4138d9,M-22eb1ca8,39652.78,2692,258.63,28,2.18,3.6,4.31
TD-b2c10f10,M-72756557,56107.81,4579,469.8,13,3.5,0.94,1.96
TD-4efbab65,M-9de723cf,47041.05,570,247.79,9,1.68,3.41,0.67
TD-6e2c92b6,M-c552946f,33896.47,3994,213.02,17,1.21,4.23,9.47
TD-8567f3c8,M-d836205f,23080.74,1804,38.34,39,3.93,2.11,5.99
TD-a9febb4a,M-c385ca80,13651.36,3254,52.51,41,2.92,2.06,1.81
TD-b14e012d,M-17a0f15d,80598.84,3834,443.8,18,3.67,0.64,0.84
TD-735a1f26,M-fdd54899,61978.19,4935,261.29,46,1.87,4.9,2.72
TD-2b4e8d64,M-f0cb9c80,48995.47,3683,432.85,2,1.74,3.15,6.16
TD-e1fa02e4,M-94a8762f,57634.76,3417,247.27,4,3.21,2.14,7.92
TD-f4e3ed60,M-1afeb298,97668.57,2756,301.51,28,1.55,2.23,7.8
TD-5b78d7bf,M-a9c460fe,3228.78,1644,394.14,16,0.6,2.62,9.09
TD-5cf72e2e,M-85530365,40206.44,4756,78.1,3,2.83,3.86,2.93
TD-75fd4cab,M-4005b4c0,11039.59,4071,484.3,20,2.43,3.38,8.9
TD-33b77611,M-ce390f97,3266.53,1324,408.99,43,2.76,4.07,4.56
TD-f574d113,M-23392d58,45446.94,560,349.36,27,4.79,3.09,1.01
TD-3170cbe9,M-e3242e97,32095.44,3790,117.54,26,1.61,3.93,1.19
TD-fc8486e1,M-b96bcf3c,26442.66,2719,238.32,35,4.63,2.39,9.33
TD-6517f391,M-8ce682fd,11126.61,1192,212.81,30,3.62,2.97,0.67
TD-a3b03e07,M-391acaa9,96883.02,4808,425.31,10,4.32,3.91,6.24
TD-e014dd49,M-9f11aefb,84801.74,4169,204.4,41,1.24,3.1,6.74
TD-3bbf2e77,M-6a08aaf5,6491.73,3313,45.06,33,1.81,3.74,3.48
TD-31315666,M-856983ff,99938.92,2743,441.94,12,2.59,1.52,7.06
TD-e3753250,M-dbcc8aa8,27882.22,3734,452.93,13,1.06,1.94,5.65
TD-ca349e44,M-82c6b01d,97097.19,179,263.25,7,2.46,3.3,2.55
TD-5bab3723,M-798acc81,54788.92,783,159.55,19,0.51,0.77,7.34
TD-b5bcb41d,M-686de46c,3717.3,3642,205.6,2,1.17,3.98,9.95
TD-f01e65c4,M-9efcb08c,5186.52,3464,178.87,49,0.68,3.96,6.07
TD-abcfebe1,M-049ebf99,15974.8,3368,277.73,10,1.29,3.03,6.62
TD-1ef7173e,M-1065df3b,33085.96,2503,104.86,13,3.84,1.66,5.89
TD-746978c0,M-5ac0351c,48593.8,4909,102.68,23,1.02,4.34,9.2
TD-ed1cb20a,M-96d67bff,48096.01,1597,412.41,26,3.34,4.45,9.92
TD-dea745c5,M-066d0c11,44591.01,3001,270.58,29,4.26,3.66,9.4
TD-0270df75,M-d279292a,96756.16,1994,478.87,30,4.59,4.6,8.4
TD-2efead23,M-0458d643,32329.19,4809,380.85,9,2.1,3.71,0.55
TD-4d463ec3,M-1797586f,43073.41,4060,247.63,35,1.96,3.72,0.02
TD-8e5010f5,M-ff6d2347,63554.38,3896,168.19,14,3.65,1.66,9.63
TD-92106743,M-86d7d402,15864.76,3089,478.56,3,0.71,1.04,9.0
TD-bb22bfd6,M-af6a4373,40959.98,3251,428.42,29,2.08,2.66,10.0
TD-dc6f880c,M-031b9004,43838.07,1276,444.59,36,4.97,3.81,4.69
TD-e2458b59,M-b1bc529a,43963.95,1745,379.18,20,0.54,4.43,7.61
TD-315127e6,M-9e4357d5,17926.94,3757,106.45,46,3.23,0.61,2.94
TD-7ee7f01c,M-88b287a6,51220.91,825,260.47,46,2.33,2.29,9.33
TD-b7fe43a3,M-a3c2a2b5,16878.21,3592,49.18,47,2.06,1.61,0.72
TD-0c7f551a,M-751605ea,64070.93,1902,301.32,20,2.8,4.98,2.73
TD-d2a21daf,M-a726e6d0,48300.97,2749,228.46,18,2.23,2.6,8.91
TD-b7ed7b05,M-b6336259,15841.76,368,351.52,27,3.29,2.26,9.08
TD-5f7b60bc,M-1d89772c,32095.22,2875,48.32,11,2.27,0.79,2.57
TD-da340105,M-8baffeef,70187.01,3861,138.75,8,1.2,3.97,0.55
TD-7486cb89,M-50d2a2ac,81412.71,3539,212.27,27,2.33,1.95,6.56
TD-ec4dc3be,M-b7457189,32499.75,1465,162.69,40,4.87,1.01,8.62
TD-89a4989e,M-8c89417e,97785.89,2274,136.33,14,3.66,4.75,5.01
TD-1ea17a93,M-54997eb2,43490.16,601,250.79,42,0.55,2.99,0.68
TD-2b148715,M-9f8ea44b,97602.17,4255,47.95,21,2.54,1.34,2.24
TD-e4444f4e,M-c2ba8e35,77599.08,3634,433.34,48,4.71,3.44,3.85
TD-6e99ad60,M-0da13925,35754.12,3050,95.29,7,1.92,0.64,0.11
TD-098dbe64,M-c62ebb49,73533.81,2994,491.49,0,2.14,4.81,6.23
TD-6295452a,M-63bdc9c0,37410.81,4605,219.09,31,4.5,1.7,0.93
TD-31d78bc9,M-12e0d277,77266.78,2816,466.56,37,3.12,4.33,6.99
TD-bfb16c5b,M-c676c588,58973.73,1420,468.61,20,3.03,3.19,8.74
TD-d8ab05e9,M-87ff89dc,24726.27,3530,44.65,24,3.42,2.01,3.46
TD-a3bbb536,M-1ce2404f,36683.83,3954,406.76,37,4.43,2.51,9.52
TD-c30d14a5,M-714face2,7648.07,4793,126.75,33,1.63,2.01,0.67
TD-e0beccd2,M-f170f1ed,97927.82,3722,407.82,17,3.94,1.63,8.68
TD-c50d6666,M-21577e1d,53043.04,163,345.44,39,4.97,2.4,1.6
TD-ece25fad,M-f36e9fa1,19816.24,2203,227.68,5,2.29,3.57,0.77
TD-af4c9eed,M-1a212a1b,14954.83,3536,392.6,15,1.18,1.14,8.47
TD-cecee759,M-85621c76,79107.45,3684,51.27,43,2.8,4.91,0.02
TD-0b810d73,M-6394a4f2,27050.18,886,111.37,46,2.49,3.27,5.35
TD-50431c1a,M-a572260f,4451.67,4552,313.71,42,1.63,2.51,7.91
TD-4be19187,M-4df8c0e9,30273.87,979,411.04,25,2.82,2.69,9.26
TD-8a11dc9e,M-2b3fab0a,25048.93,117,276.4,1,1.96,2.94,5.93
TD-c26df4ec,M-e61bd9bc,87275.06,2701,431.24,32,0.69,1.04,0.16
TD-bbf836bd,M-1969e455,21741.38,207,191.74,2,2.99,3.83,6.95
TD-274a6ad5,M-1f934d86,89329.12,2778,208.9,45,1.5,4.81,5.18
TD-593d6aee,M-4d24cd9f,82377.83,3540,411.44,37,3.16,3.36,9.61
TD-2eea50ee,M-79d93a47,77811.55,562,78.4,44,2.37,1.87,0.22
TD-44d22213,M-83583660,13795.97,616,108.08,18,4.58,4.83,8.29
TD-6901e745,M-d99a6d0d,77600.39,1182,269.17,9,3.68,3.76,3.47
TD-3a858017,M-28007166,52416.17,1558,218.18,10,0.73,4.18,2.67
TD-a8d1cd63,M-dac62800,50973.9,4588,398.86,16,3.13,3.61,3.21
TD-58f7e426,M-b6daa7fb,7577.68,1411,214.57,37,1.17,1.6,0.79
TD-50240ec8,M-aab73070,84358.54,3545,205.53,43,2.09,3.72,8.72
TD-e4534525,M-d2058d8c,75925.35,3201,198.52,32,3.34,1.45,2.85
TD-e9509388,M-13d6d995,57512.48,2830,429.65,19,1.56,2.76,6.75
TD-e0884fd0,M-6b9a8693,39669.68,823,218.84,22,0.68,2.24,8.76
TD-934f75b1,M-e3efec31,70673.6,4617,442.8,12,4.07,1.09,1.27
TD-e84ed875,M-bf4bcf34,22688.38,3865,498.21,17,4.52,4.91,5.53
TD-498166cc,M-98fc7129,48970.83,2087,76.91,11,2.36,4.52,6.7
TD-0477a9cc,M-dc57d3c1,56894.19,2975,261.83,20,2.95,1.03,7.46
TD-b503ff30,M-92b4f2b2,68814.15,4129,126.44,15,1.91,4.84,5.18
TD-b739b9ee,M-089963e3,36962.41,2288,425.47,43,3.38,2.82,3.53
TD-4235c169,M-1fbfee66,54618.0,4178,91.37,11,0.57,3.25,3.73
TD-4a622bb4,M-816c40ae,61361.15,1457,206.0,38,2.37,1.14,4.58
TD-64d2eaad,M-27df89f1,68865.1,1138,145.08,34,1.56,4.13,4.7
TD-5d9cbe06,M-c53f3860,23146.53,2084,90.33,13,3.26,3.23,7.53
TD-17f47176,M-0d1fd8ad,34504.31,2779,329.44,30,4.26,4.2,7.79
TD-e8529a92,M-a1b7bd8a,3368.34,1100,450.51,1,0.9,2.54,0.81
TD-360e56b5,M-bc0db15f,97318.67,3445,93.68,18,2.13,4.61,1.34
TD-0fe7f567,M-2f24ad91,38718.81,4681,166.69,29,1.5,2.14,2.14
TD-c6767dca,M-b845fb34,9638.69,2310,358.27,39,0.83,3.84,1.86
TD-154002ec,M-6ac9ab89,23909.5,1014,419.2,27,4.27,3.87,9.66
TD-d9e95afa,M-8eb627ea,85688.83,410,447.9,27,3.38,4.82,2.57
TD-e0a9f477,M-f6f69e3c,48258.83,1113,383.79,45,4.67,0.86,8.72
TD-560b868c,M-d09567bf,29598.02,4517,140.63,16,1.61,2.61,5.58
TD-334c3e79,M-5b16b4c3,39488.64,696,333.01,28,2.61,2.64,6.21
TD-12f521ea,M-6ab1cf2a,34644.66,1817,120.98,47,4.7,1.14,3.25
TD-a0d312eb,M-5234b615,59188.14,1063,95.55,8,2.12,3.94,4.77
TD-f428dc1e,M-fb4ab69c,77019.27,3736,246.04,23,2.51,2.03,1.65
TD-6e80a202,M-d3e439a2,10754.41,4270,278.43,22,1.34,0.95,9.26
TD-a1cd2f10,M-c0f5300a,52680.53,3539,497.8,14,3.7,1.35,2.3
TD-f056f6a4,M-9440e402,82727.75,4377,261.45,32,4.43,1.29,7.84
TD-c7c2531c,M-03929f06,75836.22,2338,248.81,44,3.32,4.48,7.72
TD-69fadf3b,M-8240d82e,24733.75,4121,402.68,19,2.51,2.64,8.8
TD-9ee3495f,M-aba0a9c6,57665.21,2003,351.71,11,2.87,1.59,6.45
TD-9b6fe9bb,M-18bec029,5551.59,2599,178.0,5,4.33,3.71,7.04
TD-18eaf429,M-93e89917,47472.66,2375,225.17,28,3.4,2.86,7.93
TD-9892d513,M-851e82b3,52029.77,4666,274.34,27,1.47,2.36,9.2
TD-eeb7637b,M-4be0b233,87323.55,4704,185.04,45,1.81,3.37,9.78
TD-e86e977a,M-cc75b040,58618.95,530,86.6,35,2.01,2.47,2.3
TD-7ee741f6,M-77645047,63292.46,424,73.81,17,2.57,2.72,5.71
TD-dc37bc7e,M-150d8c31,13850.17,1612,268.92,50,3.13,4.48,3.53
TD-ec99ffd3,M-a928686f,76602.44,4610,473.69,31,3.56,3.07,7.08
TD-af32d91f,M-8bb4ce3a,55440.13,1260,411.31,50,1.11,0.7,7.18
TD-77b70f1d,M-cf6fb480,12420.18,248,78.49,16,1.3,4.18,6.68
TD-a8ac14e8,M-32d496ca,59655.44,3237,118.09,5,1.95,1.96,3.4
TD-21430f2a,M-88576297,25410.48,4774,391.29,48,0.69,3.65,4.45
TD-155dc454,M-622699f9,63283.41,115,342.99,0,0.51,1.69,9.4
TD-c7eeb46b,M-a8a0c278,51532.95,3963,453.4,17,1.2,1.29,8.58
TD-ed5587ce,M-888836d5,89990.75,2401,442.36,46,3.62,4.81,4.24
TD-1a30a371,M-34f0181b,70406.67,1053,322.15,33,1.39,0.7,9.94
TD-38c3581f,M-1396428d,11585.21,1019,306.81,9,3.84,0.79,6.53
TD-62d6b23d,M-3ef6ae6f,86478.04,2098,129.05,15,1.97,4.75,4.63
TD-ab571ba4,M-0de45dcf,67583.77,3966,265.43,13,1.63,3.75,8.21
TD-c1e2ceb1,M-84685b85,38861.47,2743,281.46,30,1.95,1.43,0.7
TD-c09f4ee1,M-fa5fc5cf,30025.69,4836,237.36,5,1.66,2.62,4.77
TD-9657b589,M-012f30e8,62991.86,1494,438.1,1,4.8,2.36,9.4
TD-c4cf279e,M-117de77e,99129.32,4886,49.45,16,4.98,2.27,7.08
TD-2be9b209,M-75364917,41289.0,4076,421.79,17,2.64,4.07,8.98
TD-880f97d5,M-eb53c7df,75023.03,3764,88.9,10,1.8,1.54,3.9
TD-11d9cc4b,M-446a666c,50095.15,2007,398.49,47,0.73,1.19,7.57
TD-a1ea0f3d,M-0f22ef6a,38747.05,4693,206.59,9,4.48,1.97,4.45
TD-cba034b5,M-e7e5d74b,73619.11,3111,261.65,20,3.78,2.64,5.6
TD-0b11b91b,M-cc53b5f0,9452.3,454,341.77,11,2.85,1.51,5.95
TD-a3791ecd,M-99215236,81188.06,3163,158.17,46,2.37,3.55,9.4
TD-1122343a,M-5d330e54,18423.06,3104,74.17,39,3.64,4.05,2.05
TD-de7f5cd6,M-80a6ebfc,40547.88,1938,83.12,36,2.28,4.37,9.17
TD-eb860729,M-b72feca6,33441.21,2443,152.4,37,4.4,0.67,3.18
TD-978a62c8,M-2ab62a56,62991.77,2760,216.65,25,1.48,0.57,6.52
TD-a42e05c6,M-0f1ee30b,20165.06,1189,365.04,7,4.07,0.74,6.79
TD-66e8bbdc,M-cf8a5cdc,38945.2,463,240.97,29,4.42,4.84,8.1
TD-d84c7f52,M-3e888f6f,84700.91,455,439.8,32,0.99,1.42,6.54
TD-1ade85c1,M-fc2251ec,76538.26,1601,440.99,44,3.78,3.87,9.94
TD-3542d412,M-20526087,63136.73,4951,227.09,10,2.67,3.33,1.63
TD-2c0d3c88,M-acc975dc,80201.14,2597,304.21,34,2.27,2.57,6.97
TD-5e3a466d,M-7a514b3b,33530.45,2443,274.36,37,3.71,0.67,0.89
TD-a8484ab3,M-b8d6bc88,18296.48,4816,462.61,24,3.24,3.21,0.96
TD-122dc80f,M-28295a0e,29314.89,4499,118.5,30,0.54,3.46,5.74
TD-fccfb9fb,M-c0c13c95,21767.4,860,132.07,8,2.26,3.07,4.71
TD-075e8626,M-f34dbb7d,26255.82,162,106.13,15,2.46,2.95,5.36
TD-d66338d8,M-587a5f8d,7666.67,4094,258.11,44,1.11,3.23,0.67
TD-3e178e40,M-aa603535,26664.69,3068,62.48,37,2.09,2.36,0.85
TD-b9a80658,M-b533c05d,43629.75,2987,189.91,38,1.2,1.49,3.69
TD-bbe81c4c,M-3ceae56d,88302.7,4480,183.92,31,3.51,4.41,8.98
TD-37b1dc4c,M-4d7fda5f,19576.44,1240,391.55,35,4.0,3.71,6.08
TD-505c8286,M-27d122d4,22357.41,1930,199.63,9,2.94,2.47,6.12
TD-248478df,M-81c5b479,10476.63,1589,196.8,38,3.42,1.85,9.43
TD-dc0ba20e,M-f84fcc98,41112.8,2538,430.18,31,1.7,1.75,3.6
TD-25799c56,M-c922b147,3479.47,1237,451.84,15,0.96,0.54,9.65
TD-80934192,M-bed475b2,99871.19,2896,372.03,3,2.87,0.72,5.4
TD-3e634d53,M-43e9f407,31677.59,2544,415.39,22,3.88,3.86,3.38
TD-6246e238,M-246d7c65,11200.33,99,182.47,0,0.99,3.03,6.42
TD-83f38bdb,M-69d7051a,88976.23,3445,260.19,31,4.12,1.67,5.0
TD-c442065f,M-30531e85,8030.0,1738,241.53,49,3.78,4.8,3.77
TD-63b9ecdf,M-9f91142e,83024.6,2423,214.51,21,1.59,1.49,3.0
TD-43b805a0,M-5df9ce2e,44476.96,2266,380.33,26,4.88,1.39,4.8
TD-7657976c,M-9cb497bf,89427.05,1212,105.95,44,2.44,4.52,5.02
TD-da050af9,M-44f04b68,61651.56,609,194.08,11,1.48,1.81,5.49
TD-09b8c7ba,M-34f4395f,63917.83,2007,167.64,20,0.73,4.84,1.15
TD-9e97f17f,M-c5bbf80c,29050.26,2618,457.17,0,1.64,1.09,4.17
TD-061933b3,M-f1cc8719,62468.94,4618,232.44,38,0.84,2.1,5.87
TD-77c96172,M-20069aa5,45144.59,3357,209.36,36,2.9,3.84,3.17
TD-c12f8f6a,M-d2b1ac98,11573.67,4561,76.49,48,1.84,4.9,2.32
TD-63266694,M-e49ab762,43640.13,1680,319.74,41,2.88,2.08,4.5
