policy_id,policy_group_id,start_date,end_date,line_of_business,coverage_term_months,underwriting_year,currency,ifrs_model_type,status
POL19860147,GRP08558,2023-06-06,2026-02-20,Health,33,2023,EUR,PAA,Active
POL08930935,GRP59169,2021-01-20,2023-09-07,Property,32,2021,GBP,GMM,Active
POL28697750,GRP19528,2024-05-25,2026-05-15,Health,24,2024,USD,PAA,Active
POL66229004,GRP64854,2019-10-29,2020-10-23,Health,12,2019,EUR,PAA,Expired
POL95523225,GRP75912,2024-06-10,2027-04-26,Motor,35,2024,GBP,PAA,Active
POL59199950,GRP52804,2025-07-06,2026-04-02,Property,9,2025,EUR,PAA,Active
POL68216965,GRP67014,2025-11-25,2028-07-12,Health,32,2025,EUR,GMM,Cancelled
POL12057695,GRP70663,2023-01-04,2025-08-21,Motor,32,2023,USD,PAA,Active
POL10004567,GRP84841,2023-08-12,2025-03-04,Life,19,2023,USD,PAA,Cancelled
POL78889644,GRP09267,2024-01-30,2026-10-16,Motor,33,2024,GBP,PAA,Active
POL00630498,GRP91142,2019-08-20,2021-05-11,Motor,21,2019,GBP,GMM,Cancelled
POL54621791,GRP52689,2023-01-22,2024-01-17,Health,12,2023,USD,GMM,Expired
POL19783476,GRP52132,2023-09-04,2025-04-26,Property,20,2023,EUR,GMM,Expired
POL94825831,GRP89313,2024-05-02,2027-03-18,Property,35,2024,EUR,GMM,Active
POL19878105,GRP65831,2025-12-18,2028-11-02,Life,35,2025,GBP,PAA,Expired
POL09568526,GRP88835,2024-12-08,2026-03-03,Life,15,2024,GBP,PAA,Expired
POL19683739,GRP35797,2024-08-22,2025-08-17,Motor,12,2024,USD,PAA,Active
POL83490476,GRP95256,2023-03-15,2024-10-05,Health,19,2023,GBP,PAA,Expired
POL34576816,GRP66468,2023-08-01,2025-12-18,Health,29,2023,USD,GMM,Active
POL08793532,GRP23514,2024-11-01,2026-10-22,Health,24,2024,USD,GMM,Cancelled
POL35998423,GRP51600,2025-06-27,2026-08-21,Property,14,2025,EUR,GMM,Active
POL76220660,GRP01382,2024-08-12,2027-02-28,Property,31,2024,GBP,GMM,Active
POL45853679,GRP92491,2022-01-20,2023-01-15,Property,12,2022,USD,PAA,Active
POL75681192,GRP18855,2025-08-21,2027-09-10,Health,25,2025,USD,GMM,Cancelled
POL96711457,GRP38096,2025-07-10,2027-01-01,Life,18,2025,EUR,GMM,Cancelled
POL02695526,GRP96603,2022-11-13,2024-12-02,Motor,25,2022,GBP,GMM,Active
POL04114712,GRP14747,2024-11-29,2026-04-23,Motor,17,2024,USD,GMM,Expired
POL67015693,GRP01252,2025-12-18,2028-05-06,Property,29,2025,USD,GMM,Cancelled
POL78367264,GRP72736,2018-09-12,2019-06-09,Health,9,2018,USD,GMM,Active
POL14340359,GRP03643,2019-09-03,2021-06-24,Property,22,2019,EUR,GMM,Cancelled
POL94759560,GRP04843,2021-06-30,2023-11-17,Life,29,2021,EUR,PAA,Expired
POL91131814,GRP15494,2018-02-21,2019-11-13,Life,21,2018,EUR,GMM,Active
POL17639654,GRP01447,2023-04-06,2024-01-31,Motor,10,2023,USD,GMM,Active
POL93377949,GRP99378,2022-12-04,2024-07-26,Motor,20,2022,USD,GMM,Cancelled
POL99947256,GRP63141,2022-11-21,2024-12-10,Life,25,2022,USD,GMM,Expired
POL45947289,GRP43609,2021-10-14,2023-02-06,Property,16,2021,GBP,GMM,Active
POL51538885,GRP83163,2022-04-21,2023-04-16,Property,12,2022,USD,GMM,Active
POL34691491,GRP81192,2020-02-15,2021-07-09,Health,17,2020,EUR,GMM,Expired
POL92754853,GRP37236,2025-11-13,2028-01-02,Life,26,2025,EUR,GMM,Cancelled
POL83377434,GRP93843,2022-06-10,2024-06-29,Life,25,2022,USD,GMM,Cancelled
POL01382493,GRP78278,2022-01-30,2025-01-14,Property,36,2022,USD,PAA,Cancelled
POL36805120,GRP58636,2022-07-19,2024-08-07,Property,25,2022,GBP,PAA,Expired
POL52417019,GRP31005,2019-04-30,2020-03-25,Motor,11,2019,GBP,PAA,Cancelled
POL75638394,GRP26250,2021-03-22,2022-08-14,Motor,17,2021,GBP,PAA,Expired
POL35100826,GRP36007,2022-12-18,2024-07-10,Motor,19,2022,USD,GMM,Expired
POL75089696,GRP25941,2023-12-10,2026-07-27,Motor,32,2023,GBP,PAA,Active
POL02732566,GRP30322,2019-01-06,2019-11-02,Health,10,2019,GBP,GMM,Cancelled
POL27887657,GRP96861,2025-09-29,2026-09-24,Life,12,2025,USD,PAA,Expired
POL60467627,GRP38109,2018-03-14,2018-09-10,Motor,6,2018,USD,PAA,Active
POL04775293,GRP61692,2020-06-08,2022-09-26,Motor,28,2020,GBP,GMM,Active
POL32146123,GRP57114,2024-08-07,2027-05-24,Life,34,2024,EUR,PAA,Expired
POL77867815,GRP72438,2025-04-13,2026-09-05,Motor,17,2025,EUR,GMM,Expired
POL55368227,GRP03276,2020-06-14,2023-03-31,Life,34,2020,EUR,PAA,Cancelled
POL48656210,GRP28097,2018-02-07,2020-11-23,Health,34,2018,GBP,PAA,Expired
POL98833535,GRP34208,2020-12-14,2023-06-02,Motor,30,2020,GBP,PAA,Cancelled
POL63146260,GRP03233,2025-11-13,2026-11-08,Life,12,2025,GBP,PAA,Expired
POL98867344,GRP85503,2021-03-14,2023-03-04,Health,24,2021,USD,PAA,Active
POL86166613,GRP99970,2021-01-24,2023-09-11,Life,32,2021,GBP,PAA,Expired
POL40090169,GRP21655,2018-04-24,2020-01-14,Property,21,2018,USD,PAA,Expired
POL95479652,GRP74270,2021-12-03,2022-11-28,Property,12,2021,EUR,GMM,Expired
POL72588097,GRP00015,2025-02-03,2026-03-30,Health,14,2025,USD,GMM,Active
POL67670497,GRP27414,2020-04-16,2023-03-02,Life,35,2020,USD,PAA,Active
POL29969455,GRP01388,2022-10-21,2024-09-10,Life,23,2022,USD,GMM,Expired
POL82886267,GRP56062,2018-06-20,2021-03-06,Health,33,2018,USD,GMM,Active
POL54530553,GRP58167,2020-12-05,2023-07-23,Life,32,2020,USD,GMM,Expired
POL59741560,GRP58274,2025-03-26,2027-02-14,Health,23,2025,USD,PAA,Expired
POL59137276,GRP01414,2019-12-28,2020-09-23,Property,9,2019,EUR,PAA,Expired
POL68458509,GRP86766,2021-03-05,2021-09-01,Health,6,2021,GBP,PAA,Cancelled
POL76827166,GRP05710,2021-12-22,2023-12-12,Property,24,2021,USD,PAA,Expired
POL64170552,GRP63937,2018-05-11,2019-07-05,Health,14,2018,USD,GMM,Active
POL10378600,GRP71706,2020-04-10,2021-06-04,Property,14,2020,GBP,GMM,Cancelled
POL35576629,GRP72859,2020-07-28,2021-08-22,Motor,13,2020,GBP,PAA,Cancelled
POL77688644,GRP11491,2024-02-03,2026-03-24,Property,26,2024,GBP,GMM,Cancelled
POL33139586,GRP30949,2025-03-09,2026-07-02,Motor,16,2025,EUR,GMM,Active
POL67903638,GRP70983,2019-07-05,2022-06-19,Health,36,2019,EUR,GMM,Expired
POL83433459,GRP43806,2025-08-07,2026-12-30,Health,17,2025,GBP,PAA,Expired
POL78283225,GRP00888,2022-10-22,2023-12-16,Life,14,2022,EUR,GMM,Active
POL34808232,GRP80587,2020-01-27,2021-12-17,Property,23,2020,GBP,PAA,Active
POL05885989,GRP66082,2019-01-03,2021-09-19,Life,33,2019,GBP,GMM,Expired
POL32154964,GRP40833,2018-04-02,2019-06-26,Health,15,2018,USD,PAA,Active
POL95209767,GRP30155,2019-09-13,2022-03-01,Motor,30,2019,USD,GMM,Expired
POL73494968,GRP74991,2023-11-02,2026-08-18,Life,34,2023,EUR,PAA,Expired
POL12601910,GRP55904,2024-09-07,2025-11-01,Property,14,2024,EUR,PAA,Expired
POL13622534,GRP56531,2020-03-31,2020-09-27,Motor,6,2020,EUR,PAA,Cancelled
POL87892658,GRP59926,2019-11-12,2021-07-04,Life,20,2019,GBP,PAA,Cancelled
POL83761080,GRP03068,2020-01-23,2021-06-16,Property,17,2020,EUR,GMM,Active
POL91819074,GRP86620,2024-04-27,2026-10-14,Life,30,2024,USD,PAA,Active
POL96574721,GRP47128,2025-03-22,2027-09-08,Property,30,2025,GBP,PAA,Expired
POL33044976,GRP46716,2024-01-01,2026-07-19,Life,31,2024,USD,PAA,Expired
POL24843510,GRP30400,2019-02-24,2021-07-13,Motor,29,2019,GBP,PAA,Expired
POL38272585,GRP86320,2024-10-08,2027-01-26,Life,28,2024,EUR,GMM,Cancelled
POL87061671,GRP28590,2018-10-31,2021-02-17,Life,28,2018,USD,GMM,Cancelled
POL16924416,GRP83991,2021-02-19,2023-06-09,Health,28,2021,EUR,GMM,Expired
POL19372609,GRP61188,2022-07-09,2024-04-29,Motor,22,2022,EUR,GMM,Active
POL32488382,GRP33993,2018-03-21,2020-05-09,Motor,26,2018,USD,GMM,Expired
POL85697434,GRP63819,2022-09-15,2025-04-02,Property,31,2022,EUR,PAA,Cancelled
POL23599085,GRP38377,2025-10-02,2027-06-24,Life,21,2025,EUR,PAA,Active
POL66058798,GRP67553,2020-03-09,2022-09-25,Life,31,2020,GBP,GMM,Cancelled
POL33527440,GRP72242,2019-03-16,2020-01-10,Health,10,2019,USD,PAA,Cancelled
POL41748098,GRP19714,2023-09-12,2026-01-29,Property,29,2023,GBP,PAA,Cancelled
POL80099294,GRP60763,2021-08-22,2023-06-13,Motor,22,2021,USD,GMM,Active
POL49294252,GRP50734,2020-01-23,2022-11-08,Life,34,2020,EUR,GMM,Cancelled
POL82896071,GRP68732,2022-06-19,2024-05-09,Life,23,2022,USD,GMM,Cancelled
POL64493000,GRP90757,2020-04-02,2020-10-29,Health,7,2020,EUR,GMM,Expired
POL81946686,GRP44148,2019-05-02,2020-01-27,Property,9,2019,EUR,GMM,Expired
POL88804617,GRP78743,2022-04-23,2023-03-19,Life,11,2022,USD,PAA,Active
POL11645816,GRP76575,2024-02-28,2025-01-23,Property,11,2024,USD,PAA,Active
POL76845392,GRP35413,2024-10-02,2025-12-26,Motor,15,2024,GBP,PAA,Active
POL62979840,GRP65075,2018-11-11,2020-11-30,Health,25,2018,GBP,GMM,Cancelled
POL68967305,GRP12335,2023-07-02,2024-10-24,Life,16,2023,GBP,GMM,Cancelled
POL79006735,GRP65361,2021-09-08,2024-05-25,Motor,33,2021,EUR,GMM,Expired
POL61597517,GRP88655,2020-06-03,2022-12-20,Life,31,2020,GBP,PAA,Active
POL82500474,GRP09556,2020-12-16,2022-04-10,Health,16,2020,USD,GMM,Active
POL59091494,GRP79019,2024-11-08,2026-09-29,Property,23,2024,EUR,PAA,Cancelled
POL68567752,GRP01299,2022-10-31,2023-04-29,Health,6,2022,GBP,GMM,Active
POL84664528,GRP44027,2023-05-07,2024-01-02,Life,8,2023,USD,GMM,Cancelled
POL11057577,GRP25403,2023-05-25,2024-09-16,Motor,16,2023,GBP,GMM,Cancelled
POL72294959,GRP96635,2020-09-21,2023-07-08,Motor,34,2020,EUR,GMM,Cancelled
POL21608423,GRP80730,2022-01-29,2024-07-17,Property,30,2022,EUR,PAA,Active
POL45507852,GRP22894,2025-12-18,2028-08-04,Health,32,2025,EUR,GMM,Cancelled
POL41740069,GRP09701,2019-03-03,2021-01-21,Motor,23,2019,USD,PAA,Active
POL82388365,GRP35950,2025-11-11,2028-09-26,Life,35,2025,GBP,PAA,Cancelled
POL30493016,GRP37245,2020-01-31,2020-11-26,Health,10,2020,USD,PAA,Cancelled
POL82864424,GRP55390,2023-08-18,2024-07-13,Property,11,2023,EUR,PAA,Expired
POL04465056,GRP68816,2019-12-22,2022-03-11,Life,27,2019,USD,GMM,Active
POL45762502,GRP39892,2020-10-22,2021-11-16,Motor,13,2020,GBP,PAA,Expired
POL27996319,GRP62186,2020-01-30,2022-01-19,Life,24,2020,EUR,PAA,Expired
POL52458529,GRP71552,2019-03-03,2020-09-23,Property,19,2019,EUR,PAA,Cancelled
POL70402949,GRP38869,2019-08-03,2020-06-28,Health,11,2019,EUR,GMM,Expired
POL64350773,GRP62228,2025-09-19,2028-05-06,Health,32,2025,EUR,PAA,Cancelled
POL94448132,GRP58138,2022-01-10,2024-04-29,Life,28,2022,EUR,PAA,Active
POL54510479,GRP36464,2023-02-14,2025-10-31,Property,33,2023,USD,GMM,Cancelled
POL98025310,GRP84740,2021-06-28,2024-01-14,Health,31,2021,USD,PAA,Expired
POL86508880,GRP51031,2020-05-01,2022-05-21,Motor,25,2020,EUR,PAA,Active
POL95844475,GRP69760,2023-05-02,2026-02-15,Health,34,2023,USD,PAA,Expired
POL09357820,GRP99348,2018-04-05,2020-09-21,Health,30,2018,GBP,GMM,Cancelled
POL04861911,GRP43651,2021-05-06,2024-04-20,Property,36,2021,GBP,GMM,Active
POL37721390,GRP45128,2019-06-07,2020-02-02,Property,8,2019,USD,GMM,Expired
POL16447578,GRP68460,2024-08-23,2027-08-08,Life,36,2024,EUR,PAA,Cancelled
POL87544671,GRP94827,2020-12-17,2021-08-14,Motor,8,2020,USD,PAA,Expired
POL55132308,GRP07710,2021-02-21,2022-05-17,Property,15,2021,GBP,PAA,Active
POL05254141,GRP80475,2023-11-07,2025-08-28,Life,22,2023,EUR,GMM,Expired
POL41662774,GRP44844,2023-08-29,2025-10-17,Health,26,2023,USD,GMM,Active
POL62695404,GRP44998,2021-07-30,2022-03-27,Property,8,2021,EUR,PAA,Expired
POL10435053,GRP18466,2025-03-19,2027-10-05,Life,31,2025,EUR,GMM,Cancelled
POL52773871,GRP08145,2019-10-26,2022-04-13,Health,30,2019,GBP,PAA,Cancelled
POL33228690,GRP72099,2019-02-16,2021-09-03,Health,31,2019,USD,PAA,Cancelled
POL79677404,GRP96561,2025-12-06,2028-05-24,Health,30,2025,USD,GMM,Expired
POL58135535,GRP21013,2025-04-02,2027-04-22,Motor,25,2025,EUR,PAA,Expired
POL21817489,GRP63095,2024-06-17,2026-01-08,Motor,19,2024,EUR,PAA,Cancelled
POL63626774,GRP84814,2021-04-05,2022-03-31,Motor,12,2021,USD,GMM,Cancelled
POL22364539,GRP44069,2018-02-18,2020-02-08,Property,24,2018,EUR,PAA,Active
POL44996600,GRP30090,2023-04-13,2024-05-07,Motor,13,2023,EUR,GMM,Cancelled
POL92696744,GRP39738,2019-12-17,2021-12-06,Property,24,2019,EUR,GMM,Expired
POL39908929,GRP87548,2018-01-25,2020-11-10,Motor,34,2018,EUR,GMM,Active
POL88605049,GRP62012,2024-04-25,2025-11-16,Motor,19,2024,EUR,GMM,Expired
POL23463680,GRP67421,2025-06-24,2027-08-13,Motor,26,2025,GBP,GMM,Active
POL25206663,GRP47421,2023-12-29,2026-03-18,Property,27,2023,USD,GMM,Cancelled
POL20472863,GRP65495,2025-07-20,2027-09-08,Life,26,2025,EUR,GMM,Expired
POL47333139,GRP86361,2022-06-07,2023-02-02,Life,8,2022,USD,GMM,Cancelled
POL55728938,GRP71670,2025-09-27,2027-03-21,Motor,18,2025,GBP,PAA,Active
POL28619941,GRP30135,2018-01-03,2020-07-21,Property,31,2018,EUR,GMM,Cancelled
POL25047867,GRP00446,2020-08-10,2021-02-06,Health,6,2020,GBP,PAA,Expired
POL05996276,GRP55685,2023-05-21,2026-01-05,Motor,32,2023,EUR,GMM,Expired
POL14167178,GRP26346,2022-03-23,2024-12-07,Health,33,2022,EUR,GMM,Expired
POL32179586,GRP84409,2018-09-16,2020-04-08,Health,19,2018,GBP,GMM,Expired
POL65181209,GRP79492,2018-12-16,2020-11-05,Motor,23,2018,USD,PAA,Active
POL98407910,GRP95399,2025-09-10,2026-06-07,Life,9,2025,GBP,PAA,Expired
POL41923971,GRP75372,2023-09-02,2025-03-25,Life,19,2023,GBP,GMM,Cancelled
POL45624950,GRP67581,2024-06-13,2025-08-07,Life,14,2024,GBP,GMM,Expired
POL47803849,GRP45216,2021-06-09,2024-03-25,Life,34,2021,EUR,PAA,Expired
POL71036930,GRP02727,2024-04-05,2026-06-24,Property,27,2024,GBP,PAA,Expired
POL21461698,GRP07259,2021-08-19,2023-05-11,Life,21,2021,USD,PAA,Active
POL22834823,GRP97689,2018-09-07,2020-06-28,Health,22,2018,USD,PAA,Cancelled
POL35710327,GRP50812,2018-10-27,2020-11-15,Motor,25,2018,EUR,PAA,Active
POL77046084,GRP81171,2023-01-28,2024-10-19,Life,21,2023,EUR,GMM,Active
POL91524400,GRP00034,2022-01-23,2023-11-14,Health,22,2022,USD,GMM,Cancelled
POL65397515,GRP06538,2020-09-26,2021-09-21,Health,12,2020,EUR,GMM,Active
POL91656123,GRP15217,2023-08-06,2024-07-31,Life,12,2023,EUR,PAA,Active
POL67251026,GRP64058,2023-05-26,2024-01-21,Health,8,2023,USD,GMM,Active
POL02938061,GRP19656,2018-05-01,2020-05-20,Health,25,2018,USD,PAA,Active
POL97638636,GRP04923,2020-08-21,2022-09-10,Motor,25,2020,GBP,GMM,Expired
POL27774422,GRP54758,2023-12-01,2026-10-16,Property,35,2023,EUR,PAA,Expired
POL70512179,GRP07694,2018-01-23,2020-07-11,Property,30,2018,USD,PAA,Expired
POL90688817,GRP52024,2018-02-01,2018-07-31,Life,6,2018,GBP,PAA,Active
POL04312894,GRP40390,2020-02-06,2022-05-26,Life,28,2020,EUR,PAA,Cancelled
POL68529232,GRP67048,2018-06-17,2021-03-03,Life,33,2018,GBP,GMM,Cancelled
POL34609992,GRP47287,2024-07-03,2027-06-18,Property,36,2024,EUR,GMM,Active
POL87362997,GRP52110,2022-08-11,2024-06-01,Property,22,2022,EUR,GMM,Active
POL69046819,GRP92408,2023-12-11,2026-05-29,Motor,30,2023,GBP,PAA,Cancelled
POL37055243,GRP35475,2021-01-25,2022-02-19,Property,13,2021,GBP,GMM,Cancelled
POL66372352,GRP81124,2018-05-13,2020-06-01,Health,25,2018,EUR,PAA,Expired
POL76825334,GRP97495,2024-12-25,2027-06-13,Motor,30,2024,GBP,PAA,Active
POL38543425,GRP04334,2019-08-14,2021-09-02,Property,25,2019,GBP,GMM,Cancelled
POL82894813,GRP71471,2023-07-13,2024-02-08,Motor,7,2023,USD,PAA,Expired
POL27744980,GRP02155,2020-02-14,2021-07-08,Life,17,2020,USD,PAA,Cancelled
POL66237376,GRP51143,2025-04-18,2027-09-05,Motor,29,2025,EUR,PAA,Cancelled
POL84803368,GRP14159,2024-02-07,2025-06-01,Health,16,2024,USD,PAA,Cancelled
POL41226018,GRP03351,2025-03-21,2027-10-07,Property,31,2025,GBP,GMM,Cancelled
POL11516768,GRP19213,2023-07-08,2025-11-24,Property,29,2023,USD,PAA,Expired
POL44056698,GRP31221,2021-10-15,2022-11-09,Motor,13,2021,GBP,PAA,Active
POL78476275,GRP57976,2022-07-11,2024-08-29,Property,26,2022,USD,GMM,Expired
POL01846106,GRP12984,2018-11-22,2019-06-20,Property,7,2018,EUR,PAA,Cancelled
POL09918910,GRP55721,2022-08-11,2024-10-29,Health,27,2022,GBP,GMM,Expired
POL69102958,GRP29670,2019-03-04,2020-05-27,Property,15,2019,EUR,PAA,Expired
POL88124254,GRP49375,2018-03-10,2020-01-29,Motor,23,2018,EUR,PAA,Expired
POL60998649,GRP50156,2020-09-15,2021-04-13,Property,7,2020,EUR,PAA,Cancelled
POL31286627,GRP37552,2018-06-30,2019-02-25,Life,8,2018,USD,PAA,Active
POL29147834,GRP34436,2025-03-21,2026-02-14,Property,11,2025,USD,PAA,Cancelled
POL21752985,GRP84926,2020-01-24,2022-07-12,Health,30,2020,EUR,GMM,Cancelled
POL97622296,GRP63754,2024-06-04,2027-02-19,Life,33,2024,EUR,PAA,Active
POL41493764,GRP75698,2020-07-06,2022-05-27,Health,23,2020,EUR,PAA,Cancelled
POL24638085,GRP99544,2018-07-05,2019-01-01,Life,6,2018,GBP,GMM,Active
POL30344940,GRP66833,2019-04-20,2020-10-11,Life,18,2019,USD,GMM,Active
POL69599962,GRP46773,2023-01-03,2023-10-30,Life,10,2023,USD,PAA,Expired
POL40223841,GRP44654,2024-04-12,2025-08-05,Health,16,2024,USD,GMM,Expired
POL89728422,GRP74826,2022-06-27,2024-10-14,Life,28,2022,EUR,PAA,Active
POL83101589,GRP41475,2023-05-26,2025-12-11,Life,31,2023,GBP,GMM,Cancelled
POL86687696,GRP35923,2019-03-21,2020-07-13,Life,16,2019,GBP,GMM,Cancelled
POL30519110,GRP44457,2025-10-20,2028-02-07,Health,28,2025,GBP,GMM,Expired
POL11810479,GRP90719,2024-02-27,2024-11-23,Motor,9,2024,GBP,GMM,Expired
POL56281233,GRP81913,2025-12-11,2028-01-30,Motor,26,2025,EUR,GMM,Expired
POL19963458,GRP78818,2024-04-09,2027-01-24,Health,34,2024,EUR,PAA,Active
POL52065124,GRP38469,2021-09-09,2023-02-01,Life,17,2021,EUR,GMM,Expired
POL70544630,GRP62995,2024-06-11,2027-01-27,Motor,32,2024,GBP,GMM,Cancelled
POL75634390,GRP16667,2023-11-11,2026-07-28,Motor,33,2023,USD,GMM,Active
POL21906101,GRP49949,2023-12-07,2026-05-25,Motor,30,2023,EUR,GMM,Active
POL89097675,GRP67219,2022-12-02,2025-02-19,Motor,27,2022,GBP,PAA,Active
POL94550126,GRP61832,2019-09-24,2021-05-16,Motor,20,2019,USD,PAA,Active
POL25778312,GRP11038,2024-10-28,2027-01-16,Property,27,2024,EUR,GMM,Cancelled
POL44696760,GRP61486,2021-07-15,2024-01-31,Motor,31,2021,EUR,PAA,Cancelled
POL24135256,GRP48279,2019-06-15,2022-01-30,Motor,32,2019,EUR,GMM,Expired
POL72922464,GRP97358,2022-10-03,2023-05-31,Health,8,2022,EUR,GMM,Cancelled
POL70137965,GRP41029,2023-09-05,2026-08-20,Motor,36,2023,GBP,PAA,Expired
POL08027843,GRP90306,2020-10-27,2023-01-15,Property,27,2020,USD,GMM,Expired
POL52194652,GRP37417,2018-06-23,2021-04-08,Health,34,2018,EUR,PAA,Active
POL23986891,GRP76500,2023-05-02,2023-12-28,Health,8,2023,USD,PAA,Active
POL72044934,GRP72838,2023-04-03,2025-06-21,Health,27,2023,GBP,PAA,Active
POL84692971,GRP81694,2019-02-12,2021-09-29,Life,32,2019,EUR,PAA,Expired
POL43288732,GRP57893,2019-10-19,2021-01-11,Property,15,2019,EUR,GMM,Active
POL01634349,GRP61227,2019-01-11,2020-06-04,Motor,17,2019,GBP,GMM,Expired
POL98357821,GRP52477,2025-06-23,2027-10-11,Motor,28,2025,EUR,GMM,Active
POL81600858,GRP96420,2018-05-23,2020-04-12,Motor,23,2018,USD,GMM,Expired
POL12113549,GRP39390,2022-08-25,2025-07-10,Property,35,2022,GBP,PAA,Expired
POL09146808,GRP59956,2022-01-20,2024-12-05,Property,35,2022,USD,PAA,Active
POL31419509,GRP74973,2021-09-04,2023-03-28,Health,19,2021,USD,PAA,Cancelled
POL43589362,GRP36986,2019-12-06,2020-10-01,Life,10,2019,EUR,PAA,Active
POL63864613,GRP02985,2021-12-27,2022-06-25,Property,6,2021,USD,GMM,Active
POL67645551,GRP80735,2024-03-21,2025-07-14,Health,16,2024,USD,PAA,Active
POL15444500,GRP26855,2018-08-17,2021-05-03,Health,33,2018,USD,PAA,Active
POL24939264,GRP05779,2025-06-30,2028-05-15,Motor,35,2025,GBP,GMM,Cancelled
POL17328438,GRP98248,2024-02-22,2026-04-12,Motor,26,2024,EUR,GMM,Active
POL02078576,GRP33042,2023-08-21,2026-06-06,Health,34,2023,USD,PAA,Active
POL00133708,GRP04444,2019-09-04,2021-10-23,Property,26,2019,EUR,PAA,Expired
POL98650060,GRP60177,2024-05-23,2026-02-12,Property,21,2024,USD,PAA,Active
POL08787040,GRP96836,2023-04-06,2024-06-29,Motor,15,2023,USD,GMM,Expired
POL26931657,GRP23435,2022-03-30,2023-08-22,Property,17,2022,EUR,GMM,Active
POL04232156,GRP40003,2024-01-31,2025-02-24,Health,13,2024,GBP,GMM,Expired
POL34447696,GRP15988,2018-10-15,2021-07-31,Life,34,2018,EUR,GMM,Cancelled
POL22885099,GRP03186,2021-07-05,2023-11-22,Health,29,2021,USD,GMM,Expired
POL75006860,GRP97629,2021-12-10,2023-09-01,Life,21,2021,USD,PAA,Expired
POL07496489,GRP08133,2025-12-12,2026-08-09,Life,8,2025,USD,GMM,Expired
POL97523248,GRP34646,2018-07-18,2020-04-08,Life,21,2018,USD,PAA,Expired
POL94168592,GRP83601,2018-09-11,2020-02-03,Motor,17,2018,GBP,GMM,Cancelled
POL65394846,GRP84871,2022-04-21,2024-05-10,Life,25,2022,EUR,PAA,Cancelled
POL58114252,GRP31198,2022-11-30,2024-07-22,Health,20,2022,USD,GMM,Cancelled
POL84970772,GRP21309,2020-07-21,2021-12-13,Life,17,2020,EUR,PAA,Active
POL52594239,GRP72889,2021-05-20,2023-10-07,Property,29,2021,EUR,GMM,Cancelled
POL69175886,GRP45543,2023-02-19,2023-11-16,Life,9,2023,GBP,PAA,Expired
POL09822590,GRP36023,2023-12-04,2026-06-21,Life,31,2023,USD,GMM,Cancelled
POL15398097,GRP19612,2021-05-22,2023-01-12,Life,20,2021,EUR,PAA,Cancelled
POL08321515,GRP13162,2018-07-20,2019-02-15,Life,7,2018,EUR,GMM,Expired
POL38148126,GRP33909,2021-01-30,2021-08-28,Health,7,2021,EUR,PAA,Expired
POL20663072,GRP92899,2018-08-26,2020-11-13,Health,27,2018,USD,PAA,Cancelled
POL97730149,GRP23524,2022-01-03,2022-12-29,Life,12,2022,USD,GMM,Expired
POL56267441,GRP55731,2025-12-04,2027-04-28,Life,17,2025,USD,PAA,Cancelled
POL37700207,GRP11111,2025-09-01,2026-08-27,Motor,12,2025,EUR,GMM,Cancelled
POL78542610,GRP06934,2024-05-29,2027-05-14,Life,36,2024,GBP,GMM,Active
POL47612612,GRP04318,2025-01-06,2027-08-24,Life,32,2025,EUR,GMM,Cancelled
POL89459893,GRP50031,2024-05-06,2025-04-01,Motor,11,2024,GBP,PAA,Active
POL39640825,GRP03088,2021-04-17,2022-03-13,Life,11,2021,GBP,GMM,Cancelled
POL20235431,GRP88213,2019-02-10,2021-12-26,Life,35,2019,USD,GMM,Active
POL66652325,GRP66527,2019-03-29,2022-03-13,Health,36,2019,GBP,PAA,Cancelled
POL91125474,GRP66675,2020-08-15,2023-07-01,Life,35,2020,EUR,GMM,Expired
POL36035860,GRP08759,2018-02-01,2019-06-26,Property,17,2018,GBP,PAA,Active
POL48990627,GRP35922,2022-04-10,2023-05-05,Property,13,2022,USD,PAA,Expired
POL75912136,GRP54879,2021-10-25,2024-06-11,Life,32,2021,USD,PAA,Active
POL99485448,GRP37728,2025-03-11,2027-11-26,Property,33,2025,EUR,PAA,Cancelled
POL23369274,GRP32438,2024-09-25,2026-02-17,Motor,17,2024,EUR,GMM,Active
POL45166848,GRP22830,2018-10-08,2020-06-29,Property,21,2018,USD,PAA,Cancelled
POL40111328,GRP33268,2021-01-28,2022-10-20,Life,21,2021,USD,GMM,Cancelled
POL43465559,GRP02165,2018-01-10,2019-03-06,Health,14,2018,GBP,GMM,Expired
POL51904840,GRP25729,2018-01-30,2019-07-24,Life,18,2018,USD,PAA,Cancelled
POL27109078,GRP49175,2022-08-21,2025-08-05,Property,36,2022,EUR,GMM,Active
POL28610778,GRP58379,2020-05-15,2021-02-09,Life,9,2020,EUR,GMM,Active
POL80101618,GRP72718,2021-11-15,2024-08-01,Life,33,2021,USD,GMM,Active
POL48638329,GRP80507,2018-07-30,2020-12-16,Motor,29,2018,EUR,PAA,Active
POL58821432,GRP86254,2023-04-12,2026-01-26,Motor,34,2023,USD,PAA,Cancelled
POL17125452,GRP29973,2018-01-07,2019-01-02,Health,12,2018,EUR,GMM,Active
POL05386273,GRP26020,2023-10-20,2025-01-12,Property,15,2023,USD,GMM,Cancelled
