id,workStreamID,name,description,startDate,endDate,budgetAllocated,projectID
ws_4864,WS-9864,Workstream_4864_On,Seem of recent religious under enough own.,2023-09-13T08:30:11,2024-03-29T08:30:11,1426561.45,proj_49
ws_4865,WS-9865,Workstream_4865_Popular,Talk program here area tough oil boy general white under.,2023-06-11T08:30:11,2023-10-05T08:30:11,3389673.87,proj_49
ws_4866,WS-9866,Workstream_4866_Floor,Responsibility affect even feeling opportunity important share science onto outside recent.,2024-02-18T12:27:16,2024-08-26T12:27:16,932663.09,proj_50
ws_4867,WS-9867,Workstream_4867_Consider,Business other religious risk thus.,2024-03-02T12:27:16,2024-06-23T12:27:16,4799683.36,proj_50
ws_4868,WS-9868,Workstream_4868_Someone,Down task capital range lose national past trip fight.,2024-06-14T12:27:16,2024-12-15T12:27:16,4638063.64,proj_50
ws_4869,WS-9869,Workstream_4869_Meeting,Building help never month shake certainly other.,2024-02-13T12:27:16,2024-06-27T12:27:16,2362615.3,proj_50
ws_4870,WS-9870,Workstream_4870_Compare,Court out sing know fall.,2024-06-09T12:27:16,2024-09-03T12:27:16,3989493.73,proj_50
ws_4871,WS-9871,Workstream_4871_Matter,Back everyone education glass dog baby set anything set recently.,2024-06-25T12:27:16,2024-12-09T12:27:16,1275311.86,proj_50
ws_4872,WS-9872,Workstream_4872_Practice,Brother in security specific dark wall play mention talk.,2024-04-30T12:27:16,2024-07-07T12:27:16,2758880.03,proj_50
ws_4873,WS-9873,Workstream_4873_However,Hold both many standard buy.,2024-07-05T12:27:16,2024-09-15T12:27:16,2098418.43,proj_50
ws_4874,WS-9874,Workstream_4874_But,Mother sort step Mr themselves successful maybe down fine.,2024-04-22T12:27:16,2024-08-12T12:27:16,3759788.36,proj_50
ws_4875,WS-9875,Workstream_4875_Later,Behind right already final and again method.,2024-02-10T12:27:16,2024-07-30T12:27:16,3497707.1,proj_50
ws_4876,WS-9876,Workstream_4876_Entire,Every win admit agent teach mouth make concern factor affect.,2024-08-11T12:27:16,2025-01-04T12:27:16,4309766.49,proj_50
ws_4877,WS-9877,Workstream_4877_Everything,Forget agree also give bit magazine woman.,2024-07-02T12:27:16,2024-11-19T12:27:16,4597600.81,proj_50
ws_4878,WS-9878,Workstream_4878_Especially,Such approach where source story level customer.,2024-03-10T12:27:16,2024-09-10T12:27:16,2105512.26,proj_50
ws_4879,WS-9879,Workstream_4879_Structure,Director sometimes game claim town office picture.,2024-06-23T12:27:16,2024-10-04T12:27:16,3076256.93,proj_50
ws_4880,WS-9880,Workstream_4880_About,Play paper seven interview choice world run.,2024-02-07T12:27:16,2024-07-11T12:27:16,1434631.96,proj_50
ws_4881,WS-9881,Workstream_4881_Individual,Current lay example because goal finally help state possible debate.,2024-04-12T12:27:16,2024-10-18T12:27:16,1747214.42,proj_50
ws_4882,WS-9882,Workstream_4882_Oil,Turn apply city religious protect try final a education.,2024-02-04T12:27:16,2024-06-16T12:27:16,1559584.05,proj_50
ws_4883,WS-9883,Workstream_4883_Throw,Decide with fall happy out agent.,2024-07-11T12:27:16,2024-12-21T12:27:16,3235711.76,proj_50
ws_4884,WS-9884,Workstream_4884_Official,Share well true very best side.,2024-07-06T12:27:16,2024-10-21T12:27:16,830005.7,proj_50
ws_4885,WS-9885,Workstream_4885_Easy,Skill himself behind hot kid floor design senior.,2024-04-11T12:27:16,2024-07-22T12:27:16,3227800.34,proj_50
ws_4886,WS-9886,Workstream_4886_Though,Provide outside garden including the nature.,2024-07-06T12:27:16,2024-12-19T12:27:16,4909908.24,proj_50
ws_4887,WS-9887,Workstream_4887_Feel,Deal determine its account likely knowledge price ok.,2024-07-07T12:27:16,2024-12-07T12:27:16,1237942.58,proj_50
ws_4888,WS-9888,Workstream_4888_Upon,Size conference peace against report through.,2024-05-11T12:27:16,2024-10-25T12:27:16,4672509.04,proj_50
ws_4889,WS-9889,Workstream_4889_Young,End pretty shake real father peace summer top.,2024-07-16T12:27:16,2024-10-24T12:27:16,1359252.79,proj_50
ws_4890,WS-9890,Workstream_4890_Argue,Team interest produce recently public.,2024-04-23T12:27:16,2024-09-04T12:27:16,3072015.22,proj_50
ws_4891,WS-9891,Workstream_4891_War,Include travel name computer former question.,2024-05-06T12:27:16,2024-07-13T12:27:16,4990008.78,proj_50
ws_4892,WS-9892,Workstream_4892_Region,Return bit deal answer enough.,2024-02-28T12:27:16,2024-08-10T12:27:16,626477.91,proj_50
ws_4893,WS-9893,Workstream_4893_True,Participant none trip wear Republican remain cold.,2024-04-03T12:27:16,2024-10-05T12:27:16,3890497.92,proj_50
ws_4894,WS-9894,Workstream_4894_Interview,Usually central change ground he.,2024-05-12T12:27:16,2024-10-19T12:27:16,3389298.89,proj_50
ws_4895,WS-9895,Workstream_4895_Fight,Road change government bank today wear Mr that argue want blue.,2024-02-22T12:27:16,2024-09-09T12:27:16,685070.76,proj_50
ws_4896,WS-9896,Workstream_4896_Street,Rule always stage continue sometimes vote hundred.,2024-03-19T12:27:16,2024-05-29T12:27:16,1035544.16,proj_50
ws_4897,WS-9897,Workstream_4897_Easy,Exist thought than mean section us right show reality.,2024-06-20T12:27:16,2024-08-31T12:27:16,4989099.85,proj_50
ws_4898,WS-9898,Workstream_4898_Enjoy,Resource still low growth big sea law trip tonight follow.,2024-03-19T12:27:16,2024-10-01T12:27:16,3064115.21,proj_50
ws_4899,WS-9899,Workstream_4899_Action,Soldier soldier few time attention trade dark need different not.,2024-06-27T12:27:16,2024-12-18T12:27:16,2099867.36,proj_50
ws_4900,WS-9900,Workstream_4900_Cover,Assume step carry per hotel best.,2024-05-26T12:27:16,2024-09-03T12:27:16,1885402.44,proj_50
ws_4901,WS-9901,Workstream_4901_North,Call through protect peace beautiful special reason job professor dinner.,2024-03-24T12:27:16,2024-06-30T12:27:16,1826633.97,proj_50
ws_4902,WS-9902,Workstream_4902_Others,I also real each consumer collection reduce rule party.,2024-02-17T12:27:16,2024-08-17T12:27:16,1734710.56,proj_50
ws_4903,WS-9903,Workstream_4903_Lawyer,Others wife newspaper name interest hotel.,2024-07-24T12:27:16,2024-11-29T12:27:16,2864662.31,proj_50
ws_4904,WS-9904,Workstream_4904_Memory,Item put quickly open push generation it.,2024-04-24T12:27:16,2024-08-27T12:27:16,3288899.96,proj_50
ws_4905,WS-9905,Workstream_4905_Direction,Send bit Congress message every protect research half light.,2024-07-22T12:27:16,2024-10-08T12:27:16,2363018.37,proj_50
ws_4906,WS-9906,Workstream_4906_Political,Before mother rate herself debate.,2024-03-21T12:27:16,2024-07-12T12:27:16,2984842.03,proj_50
ws_4907,WS-9907,Workstream_4907_Student,Land maintain play behind crime husband end week.,2024-04-30T12:27:16,2024-08-06T12:27:16,4408378.8,proj_50
ws_4908,WS-9908,Workstream_4908_Thus,High their camera member hotel simple address field.,2024-07-18T12:27:16,2024-10-06T12:27:16,4908317.99,proj_50
ws_4909,WS-9909,Workstream_4909_Develop,Here nation especially bit large cold also impact close particularly about.,2024-02-12T12:27:16,2024-07-05T12:27:16,3424317.14,proj_50
ws_4910,WS-9910,Workstream_4910_Value,Every now recent character fall concern dog to.,2024-08-11T12:27:16,2025-01-06T12:27:16,4164710.44,proj_50
ws_4911,WS-9911,Workstream_4911_Adult,Cut probably onto increase threat have.,2024-07-27T12:27:16,2025-02-06T12:27:16,933857.77,proj_50
ws_4912,WS-9912,Workstream_4912_Who,Political gun from account through.,2024-05-10T12:27:16,2024-07-15T12:27:16,2212888.46,proj_50
ws_4913,WS-9913,Workstream_4913_Citizen,Fly mind test language other other finally how end tax.,2024-07-28T12:27:16,2024-10-17T12:27:16,4432483.68,proj_50
ws_4914,WS-9914,Workstream_4914_Hope,While structure as remember usually miss within room.,2024-05-06T12:27:16,2024-08-11T12:27:16,1090540.79,proj_50
ws_4915,WS-9915,Workstream_4915_Operation,Common service product full dark both begin husband involve high writer.,2024-06-23T12:27:16,2024-12-06T12:27:16,1486109.28,proj_50
ws_4916,WS-9916,Workstream_4916_Amount,Reduce teacher wrong teacher number citizen right real never during.,2024-07-28T12:27:16,2025-01-24T12:27:16,4426596.93,proj_50
ws_4917,WS-9917,Workstream_4917_Look,Authority pattern two worry study often much rise loss night.,2024-03-09T12:27:16,2024-06-19T12:27:16,4350932.02,proj_50
ws_4918,WS-9918,Workstream_4918_Floor,Beat man guess camera down health.,2024-02-21T12:27:16,2024-08-10T12:27:16,4108673.59,proj_50
ws_4919,WS-9919,Workstream_4919_Great,Green similar TV against fire growth foreign deep education.,2024-06-14T12:27:16,2024-12-11T12:27:16,3273319.3,proj_50
ws_4920,WS-9920,Workstream_4920_Little,Energy whole wind trade consumer newspaper.,2024-06-24T12:27:16,2024-12-27T12:27:16,3220773.61,proj_50
ws_4921,WS-9921,Workstream_4921_Young,Peace need child man name two describe local nor institution action.,2024-05-15T12:27:16,2024-11-09T12:27:16,2204601.56,proj_50
ws_4922,WS-9922,Workstream_4922_Everybody,Minute day learn scientist sea table trouble take peace.,2024-05-26T12:27:16,2024-11-21T12:27:16,866936.11,proj_50
ws_4923,WS-9923,Workstream_4923_Blood,Floor address reach become sit entire ask wrong sign case.,2024-02-18T12:27:16,2024-08-09T12:27:16,4320611.72,proj_50
ws_4924,WS-9924,Workstream_4924_Peace,Long behind finally north world society per.,2024-02-05T12:27:16,2024-06-07T12:27:16,3813570.28,proj_50
ws_4925,WS-9925,Workstream_4925_Politics,Rest seek prepare energy manager to join sign turn month.,2024-06-06T12:27:16,2024-08-17T12:27:16,4673881.35,proj_50
ws_4926,WS-9926,Workstream_4926_Would,Region kind region make perhaps her.,2024-06-10T12:27:16,2024-11-29T12:27:16,2153228.82,proj_50
ws_4927,WS-9927,Workstream_4927_Consider,Hour medical rock team single peace.,2024-06-21T12:27:16,2024-10-09T12:27:16,2512118.78,proj_50
ws_4928,WS-9928,Workstream_4928_Institution,Dark remain wonder Congress identify once.,2024-02-05T12:27:16,2024-06-26T12:27:16,3059811.96,proj_50
ws_4929,WS-9929,Workstream_4929_Out,A cold send should financial.,2024-04-21T12:27:16,2024-06-27T12:27:16,4744604.38,proj_50
ws_4930,WS-9930,Workstream_4930_Bank,Last bill country indeed when.,2024-07-01T12:27:16,2024-09-12T12:27:16,2935098.87,proj_50
ws_4931,WS-9931,Workstream_4931_Development,Represent others create speak home ten produce.,2024-05-07T12:27:16,2024-10-29T12:27:16,2198280.25,proj_50
ws_4932,WS-9932,Workstream_4932_Eye,Responsibility we believe voice machine now agent well middle.,2024-03-31T12:27:16,2024-07-28T12:27:16,4501202.5,proj_50
ws_4933,WS-9933,Workstream_4933_Really,Since success your industry be song.,2024-02-22T12:27:16,2024-07-02T12:27:16,4166566.26,proj_50
ws_4934,WS-9934,Workstream_4934_Meeting,Believe subject month imagine really resource federal against body purpose public.,2024-04-28T12:27:16,2024-11-01T12:27:16,657307.17,proj_50
ws_4935,WS-9935,Workstream_4935_Garden,Task under glass amount impact return nation first media look.,2024-08-04T12:27:16,2024-10-25T12:27:16,2080624.77,proj_50
ws_4936,WS-9936,Workstream_4936_One,Public whether election prove when evening listen total big.,2024-07-29T12:27:16,2025-01-12T12:27:16,4764249.42,proj_50
ws_4937,WS-9937,Workstream_4937_Message,Nature stock shoulder available trouble.,2024-04-28T12:27:16,2024-07-18T12:27:16,2421747.29,proj_50
ws_4938,WS-9938,Workstream_4938_Have,Night order dream real tax test opportunity ground.,2024-06-13T12:27:16,2024-08-28T12:27:16,2600344.76,proj_50
ws_4939,WS-9939,Workstream_4939_Force,Middle pattern what anyone account commercial suffer.,2024-04-06T12:27:16,2024-06-11T12:27:16,3512080.18,proj_50
ws_4940,WS-9940,Workstream_4940_Whatever,They my join store win suffer minute suffer leave bag generation.,2024-04-28T12:27:16,2024-09-11T12:27:16,968162.07,proj_50
ws_4941,WS-9941,Workstream_4941_Society,Save rule at growth sometimes.,2024-08-15T12:27:16,2025-02-14T12:27:16,4547717.88,proj_50
ws_4942,WS-9942,Workstream_4942_Price,Full force guy history under range item compare put animal.,2024-06-25T12:27:16,2024-10-16T12:27:16,2112731.57,proj_50
ws_4943,WS-9943,Workstream_4943_Concern,Mean maintain full dark customer it technology century field.,2024-07-22T12:27:16,2024-12-25T12:27:16,2693927.48,proj_50
ws_4944,WS-9944,Workstream_4944_Daughter,Real feeling do suggest understand religious half moment.,2024-06-14T12:27:16,2024-08-31T12:27:16,3087190.65,proj_50
ws_4945,WS-9945,Workstream_4945_Bit,Let others identify building few individual trade effect.,2024-08-10T12:27:16,2025-02-13T12:27:16,2921746.08,proj_50
ws_4946,WS-9946,Workstream_4946_Agent,Let among choose painting again join less without debate level.,2024-05-15T12:27:16,2024-07-18T12:27:16,2099273.35,proj_50
ws_4947,WS-9947,Workstream_4947_Push,Necessary ok note build data quite suggest group important himself.,2024-04-14T12:27:16,2024-09-05T12:27:16,848783.79,proj_50
ws_4948,WS-9948,Workstream_4948_Under,Official need own piece church.,2024-06-08T12:27:16,2024-08-21T12:27:16,1557762.98,proj_50
ws_4949,WS-9949,Workstream_4949_Miss,Call couple shoulder town gun ok power.,2024-07-18T12:27:16,2024-10-28T12:27:16,2569805.55,proj_50
ws_4950,WS-9950,Workstream_4950_Leave,Guy indicate author actually hear physical mind act opportunity.,2024-04-02T12:27:16,2024-09-12T12:27:16,2027523.6,proj_50
ws_4951,WS-9951,Workstream_4951_Brother,Major maintain wear special share fill.,2024-06-14T12:27:16,2024-10-01T12:27:16,4825701.53,proj_50
ws_4952,WS-9952,Workstream_4952_Imagine,Star recent particular expert add Mr.,2024-06-17T12:27:16,2024-09-13T12:27:16,3577041.15,proj_50
ws_4953,WS-9953,Workstream_4953_If,Quality family fine direction final.,2024-02-28T12:27:16,2024-07-30T12:27:16,4856177.19,proj_50
ws_4954,WS-9954,Workstream_4954_Hospital,Central very second daughter ago some man.,2024-02-13T12:27:16,2024-06-18T12:27:16,1507576.42,proj_50
ws_4955,WS-9955,Workstream_4955_Rise,Detail give management while shake west two society.,2024-07-17T12:27:16,2025-01-22T12:27:16,4418487.0,proj_50
ws_4956,WS-9956,Workstream_4956_Test,True nice staff note second move relationship bank.,2024-04-05T12:27:16,2024-08-31T12:27:16,4499553.12,proj_50
ws_4957,WS-9957,Workstream_4957_List,Eat current tough so thus sort.,2024-04-06T12:27:16,2024-10-18T12:27:16,1739396.83,proj_50
ws_4958,WS-9958,Workstream_4958_Discuss,Or either something early long sound happy own the people.,2024-07-22T12:27:16,2024-10-05T12:27:16,2219667.13,proj_50
ws_4959,WS-9959,Workstream_4959_Pull,Surface build generation research any move strong Congress guess result.,2024-02-08T12:27:16,2024-06-07T12:27:16,2667534.51,proj_50
ws_4960,WS-9960,Workstream_4960_How,Water body section treat according first some western top.,2024-04-27T12:27:16,2024-07-19T12:27:16,4268684.34,proj_50
ws_4961,WS-9961,Workstream_4961_Drive,Compare identify door trade whose meeting simply clearly American behind.,2024-06-13T12:27:16,2024-10-11T12:27:16,1482874.18,proj_50
ws_4962,WS-9962,Workstream_4962_Break,Issue close management standard.,2024-05-16T12:27:16,2024-11-12T12:27:16,4124614.38,proj_50
ws_4963,WS-9963,Workstream_4963_Again,Fish beyond serve citizen statement.,2024-06-03T12:27:16,2024-08-18T12:27:16,3786984.69,proj_50
ws_4964,WS-9964,Workstream_4964_Perform,Professor after cause government job whether option kitchen clear few.,2024-05-16T12:27:16,2024-07-15T12:27:16,4358311.42,proj_50
ws_4965,WS-9965,Workstream_4965_Start,Election stuff upon point no result hand.,2024-02-13T12:27:16,2024-08-05T12:27:16,2538335.15,proj_50
ws_4966,WS-9966,Workstream_4966_Station,Number their rise current success want to top report.,2024-07-28T12:27:16,2024-12-03T12:27:16,939233.9,proj_50
ws_4967,WS-9967,Workstream_4967_Mrs,And yet down budget book special common.,2024-02-05T12:27:16,2024-08-23T12:27:16,3129121.24,proj_50
ws_4968,WS-9968,Workstream_4968_Build,Positive dark great dream foreign sister.,2024-08-14T12:27:16,2025-02-07T12:27:16,895535.72,proj_50
ws_4969,WS-9969,Workstream_4969_Public,Information happy quickly so you act prevent religious.,2024-07-01T12:27:16,2024-12-01T12:27:16,4432803.99,proj_50
ws_4970,WS-9970,Workstream_4970_System,Position beyond result tonight way between almost stop before medical.,2024-05-05T12:27:16,2024-08-15T12:27:16,4540688.14,proj_50
ws_4971,WS-9971,Workstream_4971_Beat,Generation modern behind style myself subject.,2024-08-06T12:27:16,2024-10-08T12:27:16,1962741.21,proj_50
ws_4972,WS-9972,Workstream_4972_Arm,Firm such never traditional action most mother happen however bar.,2024-05-07T12:27:16,2024-11-17T12:27:16,2096147.47,proj_50
ws_4973,WS-9973,Workstream_4973_Prepare,Voice close town that last in possible together election natural realize.,2024-05-02T12:27:16,2024-09-04T12:27:16,1637776.38,proj_50
ws_4974,WS-9974,Workstream_4974_Radio,Save perform knowledge single final later meeting loss.,2024-07-16T12:27:16,2024-12-12T12:27:16,3105474.19,proj_50
ws_4975,WS-9975,Workstream_4975_Maintain,Rate into bag white effort later anyone region dark.,2024-06-15T12:27:16,2024-09-28T12:27:16,922101.37,proj_50
ws_4976,WS-9976,Workstream_4976_Write,Lose party investment off close special piece be trip weight.,2024-06-25T12:27:16,2024-12-04T12:27:16,1429951.31,proj_50
ws_4977,WS-9977,Workstream_4977_People,Relationship issue plan reduce public teach dinner himself.,2024-07-14T12:27:16,2024-09-21T12:27:16,3262088.39,proj_50
ws_4978,WS-9978,Workstream_4978_Large,Need kind middle attention resource make few accept federal after add.,2024-02-11T12:27:16,2024-06-11T12:27:16,4148601.66,proj_50
ws_4979,WS-9979,Workstream_4979_Everything,Whole individual especially modern until.,2024-02-26T12:27:16,2024-08-02T12:27:16,2561801.57,proj_50
ws_4980,WS-9980,Workstream_4980_Son,Factor during area impact product side.,2024-03-23T12:27:16,2024-08-02T12:27:16,2433258.5,proj_50
ws_4981,WS-9981,Workstream_4981_Down,Market specific decision name boy.,2024-02-06T12:27:16,2024-07-20T12:27:16,1063911.92,proj_50
ws_4982,WS-9982,Workstream_4982_Full,Floor thousand eat social reality enter measure single event ago.,2024-03-29T12:27:16,2024-08-27T12:27:16,1205765.1,proj_50
