market_id,name,sector,region_id,currency_code,five_year_growth_projection,risk_rating,data_source_references
M-97fc094e,TRA_Stephens-O,TRANSMISSION_DISTRIBUTION,R-631fccf1,GBP,8.45,4.91,['Source_people']
M-5e09b259,"OIL_Moss, Well",OIL_GAS,R-af0e3d34,EUR,10.0,1.76,['Source_especially']
M-3a98ad5d,"OIL_Russell, W",OIL_GAS,R-8c5bc12c,CAD,0.65,9.68,['Source_mission']
M-f4d2fed3,OIL_Leon-Lopez,OIL_GAS,R-3a303800,GBP,0.93,8.63,['Source_address']
M-a345103a,TRA_Collier-Be,TRANSMISSION_DISTRIBUTION,R-10f215c4,EUR,5.43,2.26,['Source_report']
M-8fc4a186,OIL_Jackson In,OIL_GAS,R-fb922048,USD,6.16,2.89,['Source_box']
M-33c53749,"OIL_Poole, Wil",OIL_GAS,R-5aa1b259,GBP,6.37,8.41,['Source_idea']
M-ddaf5f02,"TRA_Reynolds, ",TRANSMISSION_DISTRIBUTION,R-e8871a82,AUD,9.67,7.68,['Source_may']
M-e4b7987d,OIL_Hernandez ,OIL_GAS,R-7a92ff80,GBP,8.85,1.98,['Source_list']
M-9b1c5266,"TRA_Delgado, B",TRANSMISSION_DISTRIBUTION,R-3ae39359,EUR,3.41,6.63,['Source_start']
M-2423c16b,OIL_Johnson LL,OIL_GAS,R-a9166e22,AUD,3.55,8.05,['Source_state']
M-7aa63240,TRA_Myers Grou,TRANSMISSION_DISTRIBUTION,R-4242b0c7,CAD,0.83,8.85,['Source_set']
M-fc4b26f1,TRA_Jones LLC,TRANSMISSION_DISTRIBUTION,R-06fa4113,AUD,4.08,6.39,['Source_debate']
M-2fe1d9a5,TRA_Mullen-Sil,TRANSMISSION_DISTRIBUTION,R-aee81a4d,USD,0.64,9.07,['Source_action']
M-fbcc6e82,TRA_Marshall-J,TRANSMISSION_DISTRIBUTION,R-c8522931,USD,1.57,5.28,['Source_all']
M-f93c547d,OIL_Davis and ,OIL_GAS,R-68be4586,AUD,4.68,8.71,['Source_century']
M-c33c4452,OIL_Moses-Hart,OIL_GAS,R-60b6b52e,GBP,5.02,9.1,['Source_actually']
M-8c0448ef,TRA_Lindsey an,TRANSMISSION_DISTRIBUTION,R-5ce2c20c,AUD,3.97,6.52,['Source_power']
M-37ed8035,TRA_Davis-Good,TRANSMISSION_DISTRIBUTION,R-4b8e200e,CAD,7.61,8.67,['Source_already']
M-436dc428,"TRA_Hayes, Mar",TRANSMISSION_DISTRIBUTION,R-fbf5a618,AUD,1.73,9.48,['Source_now']
M-2ba9fbab,OIL_Knight-Pau,OIL_GAS,R-5115e4af,USD,7.31,3.54,['Source_marriage']
M-9604232a,TRA_Rios Group,TRANSMISSION_DISTRIBUTION,R-b9ab9b61,EUR,2.88,7.57,['Source_change']
M-dcee4fe7,TRA_Wilson LLC,TRANSMISSION_DISTRIBUTION,R-1c1634d2,CAD,6.85,5.68,['Source_four']
M-ffa70741,"OIL_Ayala, Pau",OIL_GAS,R-f5d6590e,GBP,7.72,2.19,['Source_mission']
M-206c12f9,TRA_Hudson PLC,TRANSMISSION_DISTRIBUTION,R-b3cd39db,EUR,6.0,9.41,['Source_system']
M-c1bf09f3,OIL_Wells Inc,OIL_GAS,R-bea45acc,CAD,6.5,8.15,['Source_look']
M-c3b1f9ed,TRA_Torres-Rus,TRANSMISSION_DISTRIBUTION,R-50de8659,USD,8.44,3.14,['Source_check']
M-7dec3f42,TRA_Malone LLC,TRANSMISSION_DISTRIBUTION,R-14729973,AUD,5.07,8.72,['Source_tough']
M-6fe135ae,OIL_White and ,OIL_GAS,R-661c563b,AUD,4.35,9.93,['Source_better']
M-ed2f787c,"OIL_Sanders, T",OIL_GAS,R-b912a73f,AUD,4.68,7.7,['Source_which']
M-03cdda19,"OIL_Nelson, Mi",OIL_GAS,R-6574531d,GBP,3.7,9.03,['Source_white']
M-67668194,"TRA_Cross, Agu",TRANSMISSION_DISTRIBUTION,R-084494f2,CAD,7.83,5.11,['Source_than']
M-9f109c7c,OIL_Salinas-We,OIL_GAS,R-65f80bdb,GBP,7.75,3.37,['Source_couple']
M-f5c592af,TRA_Jensen-Cla,TRANSMISSION_DISTRIBUTION,R-be942566,USD,9.67,2.14,['Source_cover']
M-877efb40,OIL_May-Gomez,OIL_GAS,R-f0a1db56,USD,1.64,7.41,['Source_between']
M-8fbaf3cb,OIL_Leblanc Gr,OIL_GAS,R-24d2b364,GBP,4.8,5.98,['Source_issue']
M-3081632d,TRA_Pearson PL,TRANSMISSION_DISTRIBUTION,R-b41349f8,AUD,2.23,8.38,['Source_television']
M-d1371059,OIL_Cortez-Joh,OIL_GAS,R-923837f7,EUR,1.85,7.13,['Source_research']
M-4d82edc5,TRA_Nelson LLC,TRANSMISSION_DISTRIBUTION,R-18e644f1,GBP,5.49,8.02,['Source_their']
M-88d85b41,"OIL_Howard, Fe",OIL_GAS,R-7cbe65f5,AUD,0.95,5.8,['Source_although']
M-eefea822,TRA_Rodriguez ,TRANSMISSION_DISTRIBUTION,R-eeed6813,AUD,2.08,2.43,['Source_region']
M-350a87c8,TRA_Flores PLC,TRANSMISSION_DISTRIBUTION,R-eeb207b4,AUD,2.65,9.38,['Source_party']
M-822cf8d2,TRA_Jackson Gr,TRANSMISSION_DISTRIBUTION,R-4b8e200e,AUD,4.53,2.82,['Source_now']
M-6ce57a9d,OIL_Holder-War,OIL_GAS,R-b9d7f3f5,CAD,3.32,9.11,['Source_significant']
M-21f4184b,"TRA_Lang, Dyer",TRANSMISSION_DISTRIBUTION,R-46c55810,CAD,4.95,2.23,['Source_only']
M-f018137a,TRA_Moody-Odon,TRANSMISSION_DISTRIBUTION,R-665ea33b,USD,2.89,6.0,['Source_my']
M-c149d387,"TRA_Fisher, Le",TRANSMISSION_DISTRIBUTION,R-a1854a63,AUD,6.14,1.6,['Source_artist']
M-b40cd0f2,TRA_Porter LLC,TRANSMISSION_DISTRIBUTION,R-aec8ad96,EUR,5.07,2.44,['Source_forget']
M-8df65d11,OIL_Green-Dixo,OIL_GAS,R-46c55810,EUR,4.22,2.43,['Source_during']
M-a62f608e,TRA_Nicholson-,TRANSMISSION_DISTRIBUTION,R-e8871a82,EUR,2.86,4.15,['Source_behavior']
M-109c893d,"OIL_Rodriguez,",OIL_GAS,R-5d5b3111,GBP,1.83,4.61,['Source_throughout']
M-2f000e28,"OIL_Anderson, ",OIL_GAS,R-2cf454a0,EUR,2.46,2.28,['Source_international']
M-b84661d7,OIL_Mclaughlin,OIL_GAS,R-5941429c,USD,6.55,5.69,['Source_special']
M-656e24b9,TRA_Long Ltd,TRANSMISSION_DISTRIBUTION,R-e143e3d6,AUD,4.98,6.94,['Source_process']
M-ef12f561,OIL_Bass LLC,OIL_GAS,R-a4e1139f,AUD,7.56,5.09,['Source_drug']
M-42a1e891,OIL_Fernandez-,OIL_GAS,R-a157d879,GBP,8.81,9.55,['Source_expect']
M-a64b7ecb,TRA_Blackburn-,TRANSMISSION_DISTRIBUTION,R-944c019e,GBP,1.57,5.2,['Source_coach']
M-864433b9,TRA_Walker PLC,TRANSMISSION_DISTRIBUTION,R-2a1da8e6,CAD,7.71,3.02,['Source_item']
M-9fa69f7e,TRA_Hill-Lopez,TRANSMISSION_DISTRIBUTION,R-e5c7735b,AUD,9.62,8.79,['Source_send']
M-91c025ea,OIL_Jackson an,OIL_GAS,R-08d42a13,CAD,8.45,9.67,['Source_decision']
M-fc08cd55,"TRA_Acosta, Pa",TRANSMISSION_DISTRIBUTION,R-3581634a,USD,8.72,3.52,['Source_trial']
M-cf47d7af,OIL_Howard LLC,OIL_GAS,R-581e6d2c,GBP,6.58,3.96,['Source_ability']
M-16ead2e2,OIL_Juarez Inc,OIL_GAS,R-92391289,GBP,1.29,1.91,['Source_ask']
M-61daa7fe,TRA_Smith PLC,TRANSMISSION_DISTRIBUTION,R-84c9f11a,AUD,5.2,6.32,['Source_however']
M-ae156d4a,TRA_Mcguire Lt,TRANSMISSION_DISTRIBUTION,R-2492c012,CAD,5.83,8.54,['Source_send']
M-a8a9777f,OIL_Chavez-Whe,OIL_GAS,R-6e5e8501,CAD,0.9,1.97,['Source_population']
M-c606367c,OIL_Smith PLC,OIL_GAS,R-a7ad00b8,USD,5.97,2.06,['Source_owner']
M-bc5fe9ee,"TRA_Kidd, Mart",TRANSMISSION_DISTRIBUTION,R-f4a2a4e4,AUD,6.89,9.13,['Source_success']
M-1788dafa,OIL_Johnson In,OIL_GAS,R-3581634a,USD,3.8,8.09,['Source_if']
M-868b5133,"TRA_Mullins, B",TRANSMISSION_DISTRIBUTION,R-0aed0ffe,AUD,0.85,4.59,['Source_chair']
M-63c2ef64,"OIL_Simpson, P",OIL_GAS,R-5ab3f131,CAD,6.86,1.23,['Source_party']
M-f763bdb5,"TRA_Patel, Aya",TRANSMISSION_DISTRIBUTION,R-6a8b3108,GBP,1.44,9.29,['Source_sister']
M-90f3141d,TRA_Williamson,TRANSMISSION_DISTRIBUTION,R-51c00d5f,CAD,8.57,3.28,['Source_significant']
M-8625566a,OIL_Evans-Zhan,OIL_GAS,R-a52507bb,GBP,9.75,3.24,['Source_beautiful']
M-742fabad,"OIL_Coleman, C",OIL_GAS,R-f45f79b2,GBP,4.85,9.92,['Source_amount']
M-d5f5be7d,OIL_Johnson PL,OIL_GAS,R-a0aa2eaf,EUR,2.49,7.94,['Source_team']
M-87ee7374,"OIL_Robertson,",OIL_GAS,R-c1d07799,CAD,7.66,8.03,['Source_by']
M-7ef05602,OIL_Sharp and ,OIL_GAS,R-14fc0f93,USD,3.67,6.55,['Source_like']
M-7f70d495,OIL_Noble PLC,OIL_GAS,R-5aa1b259,EUR,3.51,3.75,['Source_us']
M-fac49e3c,OIL_Flores Ltd,OIL_GAS,R-be647de8,CAD,3.47,5.47,['Source_PM']
M-f54a1ad6,"OIL_Brewer, Be",OIL_GAS,R-fbdbea25,EUR,3.01,7.37,['Source_chance']
M-aa48f6c7,"TRA_Mccarty, P",TRANSMISSION_DISTRIBUTION,R-baaa9f0f,CAD,9.01,7.79,['Source_current']
M-0e7e32c5,"TRA_Green, Abb",TRANSMISSION_DISTRIBUTION,R-668efce2,USD,1.56,6.24,['Source_him']
M-33621ee9,TRA_Nguyen and,TRANSMISSION_DISTRIBUTION,R-a9166e22,AUD,3.31,6.04,['Source_fall']
M-0d7f5aab,TRA_Jenkins-Gr,TRANSMISSION_DISTRIBUTION,R-8fff68c6,USD,2.39,1.81,['Source_how']
M-ce0e3d92,"OIL_Lawson, Wr",OIL_GAS,R-7ea1cdfe,CAD,8.6,2.31,['Source_score']
M-7bcb13c6,TRA_Boyer-Reyn,TRANSMISSION_DISTRIBUTION,R-27bfb2e3,CAD,1.76,4.47,['Source_choose']
M-076fab99,"OIL_Brown, Bro",OIL_GAS,R-e23c98bc,GBP,6.33,9.74,['Source_upon']
M-b1d2dbf5,"OIL_Le, Patric",OIL_GAS,R-7788a8a0,CAD,8.35,3.21,['Source_notice']
M-158ff7c4,OIL_Barker and,OIL_GAS,R-89914391,GBP,0.75,3.02,['Source_wife']
M-36b957bb,OIL_Delgado PL,OIL_GAS,R-630b3cb7,EUR,8.81,4.96,['Source_likely']
M-dbf34a7b,"TRA_Nielsen, R",TRANSMISSION_DISTRIBUTION,R-5bb9da4c,USD,3.32,9.68,['Source_vote']
M-9dd81aea,OIL_Taylor-Sch,OIL_GAS,R-882fec77,CAD,4.44,5.96,['Source_month']
M-6eb2ad46,TRA_Crawford L,TRANSMISSION_DISTRIBUTION,R-a4055e8c,EUR,8.56,6.23,['Source_garden']
M-394eb31e,TRA_Mcdonald L,TRANSMISSION_DISTRIBUTION,R-87771dcb,CAD,7.59,7.36,['Source_public']
M-d458bb3d,OIL_Jenkins an,OIL_GAS,R-7c75d39a,GBP,4.6,4.28,['Source_wonder']
M-40e715d1,OIL_Cooper Gro,OIL_GAS,R-ee6fe675,GBP,5.63,1.69,['Source_adult']
M-0f759d1b,TRA_Phillips a,TRANSMISSION_DISTRIBUTION,R-d86eedb2,EUR,8.06,6.21,['Source_president']
M-51520195,OIL_Riddle PLC,OIL_GAS,R-65f80bdb,AUD,7.23,5.82,['Source_chair']
M-7c5b002b,"OIL_Haynes, Ro",OIL_GAS,R-ad563373,AUD,2.66,4.14,['Source_kid']
M-d61aeeb8,OIL_Fuller Ltd,OIL_GAS,R-4c3865cd,AUD,8.3,3.02,['Source_generation']
M-2c14c88c,TRA_Cunningham,TRANSMISSION_DISTRIBUTION,R-7ac78dfb,USD,4.87,4.94,['Source_trial']
M-f2edc933,TRA_Wilson-Joh,TRANSMISSION_DISTRIBUTION,R-da641070,EUR,0.71,5.04,['Source_majority']
M-f59b4723,"TRA_Thompson, ",TRANSMISSION_DISTRIBUTION,R-35efa99f,GBP,5.03,7.36,['Source_agent']
M-eb727d95,OIL_Miller PLC,OIL_GAS,R-5ee22269,USD,9.57,3.48,['Source_eight']
M-e200de8f,"OIL_Thomas, Mi",OIL_GAS,R-2de1b1ba,USD,7.28,5.42,['Source_until']
M-3682070c,"OIL_Solomon, G",OIL_GAS,R-6630b857,EUR,9.87,2.94,['Source_out']
M-19171408,"TRA_Branch, Bu",TRANSMISSION_DISTRIBUTION,R-e041c8b0,GBP,3.64,6.13,['Source_behind']
M-ff86ba27,TRA_Johnson LL,TRANSMISSION_DISTRIBUTION,R-535aaa33,CAD,1.87,5.86,['Source_your']
M-e858b556,"TRA_Espinoza, ",TRANSMISSION_DISTRIBUTION,R-9dbaf577,USD,9.72,1.48,['Source_learn']
M-8d1680b5,TRA_Walker-Bri,TRANSMISSION_DISTRIBUTION,R-ceb2688b,USD,7.86,1.64,['Source_vote']
M-97356bc2,"TRA_Mcintyre, ",TRANSMISSION_DISTRIBUTION,R-5ee22269,EUR,7.46,3.24,['Source_share']
M-dc7e9a2e,OIL_Arellano L,OIL_GAS,R-85abbd4a,EUR,8.44,1.27,['Source_real']
M-853fb9c8,TRA_English Gr,TRANSMISSION_DISTRIBUTION,R-0e74b550,USD,3.65,1.85,['Source_kind']
M-95891a39,TRA_Christian ,TRANSMISSION_DISTRIBUTION,R-9913d5d5,CAD,8.15,4.43,['Source_identify']
M-51d20bfa,TRA_Rodriguez ,TRANSMISSION_DISTRIBUTION,R-dc97a96d,GBP,2.24,3.8,['Source_go']
M-90a09657,OIL_Smith Grou,OIL_GAS,R-10f215c4,GBP,5.25,2.66,['Source_serve']
M-945b2a73,"TRA_Lindsey, B",TRANSMISSION_DISTRIBUTION,R-cb3b1b2f,GBP,9.86,6.7,['Source_for']
M-b43ac4f9,TRA_Bruce-Gree,TRANSMISSION_DISTRIBUTION,R-bc6396a3,USD,5.48,1.18,['Source_hard']
M-fc633cad,"TRA_Woodward, ",TRANSMISSION_DISTRIBUTION,R-92dbaca8,AUD,1.06,4.36,['Source_nor']
M-f2cb2fce,TRA_Martin LLC,TRANSMISSION_DISTRIBUTION,R-cf1e204c,AUD,0.62,3.94,['Source_sometimes']
M-19032cbd,TRA_Brady and ,TRANSMISSION_DISTRIBUTION,R-e222d274,AUD,5.85,8.73,['Source_that']
M-d1368184,TRA_Barnett-Wh,TRANSMISSION_DISTRIBUTION,R-397672eb,AUD,5.23,5.82,['Source_local']
M-013b6575,TRA_Hicks Grou,TRANSMISSION_DISTRIBUTION,R-262d04a0,EUR,6.2,6.17,['Source_score']
M-f07d79a7,TRA_Donovan-Fr,TRANSMISSION_DISTRIBUTION,R-0562eca5,EUR,5.32,8.33,['Source_stay']
M-4e571ce2,TRA_Cisneros-C,TRANSMISSION_DISTRIBUTION,R-63328b82,USD,9.39,8.99,['Source_fact']
M-edf9b78b,OIL_Huber PLC,OIL_GAS,R-0b5a3846,GBP,9.38,1.97,['Source_until']
M-86f59c8c,TRA_Henson-Ort,TRANSMISSION_DISTRIBUTION,R-d90c1b94,AUD,2.09,1.9,['Source_offer']
M-e2a9adac,OIL_Dixon-Rich,OIL_GAS,R-f9778880,AUD,9.24,9.44,['Source_street']
M-e8a83f9e,"OIL_Carter, Mc",OIL_GAS,R-f3feb2b6,CAD,7.95,9.5,['Source_collection']
M-234440b9,"TRA_Brown, Cla",TRANSMISSION_DISTRIBUTION,R-1d7b2ffa,GBP,2.84,2.27,['Source_itself']
M-fef1a859,OIL_Drake LLC,OIL_GAS,R-e67de905,EUR,8.04,1.37,['Source_month']
M-f583a2c7,"OIL_Webb, Turn",OIL_GAS,R-b7bd8394,CAD,8.2,9.19,['Source_easy']
M-5ecd17ed,OIL_Shields-Ca,OIL_GAS,R-2ba34b31,AUD,1.44,5.68,['Source_food']
M-d6343031,OIL_Parker Gro,OIL_GAS,R-c60e3768,AUD,5.85,7.32,['Source_unit']
M-7d4fa2dd,"TRA_Molina, Ke",TRANSMISSION_DISTRIBUTION,R-25059428,AUD,6.61,3.54,['Source_city']
M-17c3ba27,TRA_Rogers Ltd,TRANSMISSION_DISTRIBUTION,R-a914a245,EUR,3.28,6.64,['Source_lead']
M-27a45877,TRA_Jacobs-Pot,TRANSMISSION_DISTRIBUTION,R-9913d5d5,USD,5.16,5.42,['Source_common']
M-d81177fa,TRA_Scott-Floy,TRANSMISSION_DISTRIBUTION,R-1b217dab,AUD,4.19,5.48,['Source_adult']
M-4baf4d18,OIL_Keller-Hil,OIL_GAS,R-15064b56,USD,5.51,1.37,['Source_fear']
M-a17aea6d,"TRA_Cardenas, ",TRANSMISSION_DISTRIBUTION,R-8327c887,AUD,7.6,6.14,['Source_see']
M-b07a9135,"OIL_Snyder, Go",OIL_GAS,R-f033294b,USD,5.58,1.42,['Source_nice']
M-8bdbb974,TRA_Ford Inc,TRANSMISSION_DISTRIBUTION,R-a34be3f2,GBP,9.66,1.47,['Source_tough']
M-c7bc5362,"OIL_Patterson,",OIL_GAS,R-99650c22,CAD,7.52,5.72,['Source_peace']
M-211bd47e,TRA_Mason-Shie,TRANSMISSION_DISTRIBUTION,R-8fff68c6,USD,9.15,1.89,['Source_sure']
M-e50ed810,TRA_Ramsey PLC,TRANSMISSION_DISTRIBUTION,R-ef6be6fc,EUR,7.27,1.66,['Source_nation']
M-9b69914c,TRA_Willis-Bar,TRANSMISSION_DISTRIBUTION,R-1fd44718,AUD,6.58,1.14,['Source_agency']
M-d6353380,TRA_Sullivan-C,TRANSMISSION_DISTRIBUTION,R-e5eecf8b,USD,9.28,1.04,['Source_affect']
M-54f13979,OIL_Bradford-V,OIL_GAS,R-8bf51999,GBP,9.85,9.88,['Source_animal']
M-105fee42,TRA_Davis LLC,TRANSMISSION_DISTRIBUTION,R-2aa5d7ec,CAD,0.93,2.28,['Source_foreign']
M-c284bbe5,OIL_Douglas LL,OIL_GAS,R-01d43b8d,GBP,8.88,4.81,['Source_beautiful']
M-5cc69b78,"OIL_Lopez, Roy",OIL_GAS,R-5e33c51a,GBP,2.45,8.91,['Source_interest']
M-c0b3c1dc,OIL_Collins Lt,OIL_GAS,R-17fd659c,CAD,7.06,4.74,['Source_news']
M-3c3c7fab,TRA_Smith-Baut,TRANSMISSION_DISTRIBUTION,R-ff82c8b7,EUR,8.26,5.39,['Source_model']
M-c6417367,TRA_Garcia Ltd,TRANSMISSION_DISTRIBUTION,R-b9fa4604,CAD,0.9,7.9,['Source_quality']
M-be6c0069,"OIL_Cruz, Arch",OIL_GAS,R-dfe7f875,EUR,1.17,2.03,['Source_assume']
M-9f3bb5d7,"OIL_Harris, Wh",OIL_GAS,R-96963b34,CAD,1.13,5.83,['Source_person']
M-14767619,"OIL_Munoz, Rub",OIL_GAS,R-1fff4448,GBP,9.58,7.44,['Source_surface']
M-59da387d,TRA_Johnson-Sm,TRANSMISSION_DISTRIBUTION,R-630b3cb7,AUD,3.22,8.7,['Source_finish']
M-4057184d,TRA_Li-Allen,TRANSMISSION_DISTRIBUTION,R-ae06d80f,USD,4.25,8.97,['Source_social']
M-cab5c0c6,"OIL_Crawford, ",OIL_GAS,R-0d8c6759,AUD,8.54,2.81,['Source_sound']
M-571208e8,"OIL_Peters, Wi",OIL_GAS,R-e0d4d9db,CAD,5.05,2.0,['Source_usually']
M-8fee93fe,"OIL_Todd, Hens",OIL_GAS,R-7c9effa6,EUR,1.29,7.24,['Source_yard']
M-c6e9ca48,TRA_Sutton-Jen,TRANSMISSION_DISTRIBUTION,R-8e2b4e52,AUD,4.02,7.65,['Source_society']
M-23d80daf,TRA_Bowen LLC,TRANSMISSION_DISTRIBUTION,R-3f133257,USD,6.8,5.53,['Source_billion']
M-8ff703c6,"TRA_Wong, Bruc",TRANSMISSION_DISTRIBUTION,R-fae21353,EUR,7.39,1.39,['Source_term']
M-563d6b2d,"OIL_Murphy, Di",OIL_GAS,R-7158f265,GBP,8.67,3.26,['Source_camera']
M-6bae5a97,TRA_Harris Gro,TRANSMISSION_DISTRIBUTION,R-5fd348ee,EUR,9.06,1.51,['Source_grow']
M-22d7065c,TRA_Morgan and,TRANSMISSION_DISTRIBUTION,R-c572a440,GBP,5.3,3.03,['Source_seat']
M-e9f8a5da,TRA_Johnson an,TRANSMISSION_DISTRIBUTION,R-87771dcb,CAD,0.74,4.96,['Source_open']
M-cf6643d8,"TRA_Lowe, Hood",TRANSMISSION_DISTRIBUTION,R-06844744,AUD,3.23,2.45,['Source_about']
M-e1c7de74,OIL_Taylor-Mcd,OIL_GAS,R-c1d07799,USD,1.56,1.59,['Source_soon']
M-a698dd29,TRA_Espinoza G,TRANSMISSION_DISTRIBUTION,R-e0d4d9db,AUD,7.34,7.52,['Source_brother']
M-cc36b4c4,TRA_Rodriguez-,TRANSMISSION_DISTRIBUTION,R-1b217dab,EUR,9.06,7.16,['Source_road']
M-30f75741,"TRA_Rodriguez,",TRANSMISSION_DISTRIBUTION,R-680f6311,AUD,1.05,4.49,['Source_clear']
M-5aa8d630,TRA_English Lt,TRANSMISSION_DISTRIBUTION,R-6a8b3108,EUR,7.74,1.32,['Source_pick']
M-11a494e0,"TRA_Schultz, C",TRANSMISSION_DISTRIBUTION,R-a6df4fb8,CAD,9.4,6.8,['Source_stage']
M-8aa24502,OIL_Nichols Gr,OIL_GAS,R-9f4fbbf0,CAD,4.77,7.73,['Source_ground']
M-db1f6a47,TRA_Williams G,TRANSMISSION_DISTRIBUTION,R-d90c1b94,GBP,3.78,9.89,['Source_opportunity']
M-70ea84d2,TRA_Yoder Inc,TRANSMISSION_DISTRIBUTION,R-f1b4de7d,EUR,4.82,8.91,['Source_court']
M-f4ffb769,TRA_Payne-Nune,TRANSMISSION_DISTRIBUTION,R-bb95149a,EUR,9.65,4.5,['Source_sense']
M-ef532ff8,"OIL_Diaz, Bell",OIL_GAS,R-5ce2c20c,GBP,7.53,4.89,['Source_month']
M-fccdab0b,TRA_Smith Ltd,TRANSMISSION_DISTRIBUTION,R-d97ca312,CAD,4.4,8.92,['Source_even']
M-fae0355e,"TRA_Parrish, L",TRANSMISSION_DISTRIBUTION,R-0aed0ffe,CAD,1.69,6.64,['Source_different']
M-1e5595a5,OIL_Maynard-Ma,OIL_GAS,R-3b89d227,CAD,8.89,5.15,['Source_thank']
M-e001fab3,TRA_Myers Inc,TRANSMISSION_DISTRIBUTION,R-1a5a9e34,CAD,4.9,4.04,['Source_strategy']
M-f6610f5d,TRA_Morrison-H,TRANSMISSION_DISTRIBUTION,R-2492c012,AUD,2.46,2.95,['Source_ok']
M-ab8f89e3,TRA_Bradford-G,TRANSMISSION_DISTRIBUTION,R-9e45362a,AUD,3.95,5.17,['Source_reflect']
M-7448e63f,OIL_Smith-Owen,OIL_GAS,R-f20820c4,CAD,4.06,3.76,['Source_rest']
M-5765e4c8,"TRA_Kelly, Kim",TRANSMISSION_DISTRIBUTION,R-ae40a2e1,USD,5.66,5.07,['Source_else']
M-b7cfd264,"OIL_Atkinson, ",OIL_GAS,R-a23b0f45,AUD,4.42,2.79,['Source_smile']
M-95a1fc99,TRA_Davis Inc,TRANSMISSION_DISTRIBUTION,R-498e14c3,EUR,6.77,9.43,['Source_simply']
M-742b16c2,TRA_Roberson L,TRANSMISSION_DISTRIBUTION,R-a4850f9d,CAD,0.73,2.86,['Source_than']
M-349ee83c,OIL_Price Inc,OIL_GAS,R-a4055e8c,GBP,9.84,7.13,['Source_media']
M-b870f7aa,TRA_Robinson L,TRANSMISSION_DISTRIBUTION,R-60bcf44f,CAD,5.96,8.21,['Source_any']
M-32e71373,"TRA_Mills, Sco",TRANSMISSION_DISTRIBUTION,R-7fb7c420,CAD,2.83,7.65,['Source_father']
M-3c1629ca,OIL_Warner Ltd,OIL_GAS,R-8332859f,GBP,6.3,7.87,['Source_budget']
M-38ffbb9c,"OIL_Medina, Wa",OIL_GAS,R-a687c182,USD,6.92,8.08,['Source_number']
M-af28fe1a,TRA_Gordon-Rob,TRANSMISSION_DISTRIBUTION,R-058878ff,USD,3.65,1.81,['Source_action']
M-c2c726c8,OIL_Durham-Rod,OIL_GAS,R-d58b786c,EUR,7.56,9.62,['Source_plant']
M-c459b044,OIL_Cervantes ,OIL_GAS,R-6ae37671,GBP,6.42,3.84,['Source_toward']
M-e4bd794c,OIL_Williams I,OIL_GAS,R-a23b0f45,CAD,3.72,2.58,['Source_home']
M-d4ffce6c,TRA_Bennett Lt,TRANSMISSION_DISTRIBUTION,R-a34be3f2,AUD,2.02,8.93,['Source_his']
M-c61058f5,"TRA_Pierce, Pr",TRANSMISSION_DISTRIBUTION,R-3d357913,AUD,9.15,4.69,['Source_sell']
M-0c14d49f,TRA_Hall PLC,TRANSMISSION_DISTRIBUTION,R-c7f06c74,CAD,7.15,3.53,['Source_travel']
M-64ecf634,OIL_Hall-Pierc,OIL_GAS,R-af0e3d34,USD,6.81,2.32,['Source_better']
M-74c186b8,TRA_Nguyen Inc,TRANSMISSION_DISTRIBUTION,R-63328b82,USD,1.79,4.43,['Source_up']
M-ed880452,TRA_Barr-Fishe,TRANSMISSION_DISTRIBUTION,R-cd760097,USD,6.07,9.89,['Source_specific']
M-2c1052ac,OIL_Henry PLC,OIL_GAS,R-700f85f8,AUD,5.93,5.03,['Source_store']
M-c77937ad,OIL_Foley-Mart,OIL_GAS,R-0cb5b2ae,AUD,3.77,4.06,['Source_marriage']
M-770f701a,OIL_Arnold LLC,OIL_GAS,R-058878ff,USD,2.18,6.62,['Source_size']
M-05d6bd7e,TRA_Taylor Inc,TRANSMISSION_DISTRIBUTION,R-779257b6,EUR,1.55,9.42,['Source_western']
M-f609c15c,OIL_Velez-Rive,OIL_GAS,R-e67de905,GBP,3.28,8.14,['Source_billion']
M-534ed595,TRA_Young LLC,TRANSMISSION_DISTRIBUTION,R-15064b56,AUD,9.84,5.45,['Source_southern']
M-7225220c,"OIL_Jimenez, G",OIL_GAS,R-2d54c6c2,CAD,9.92,4.29,['Source_clear']
M-3f6fc2e3,TRA_Dickerson-,TRANSMISSION_DISTRIBUTION,R-2de1b1ba,GBP,9.83,9.14,['Source_sound']
M-08d6e4fc,"TRA_Burnett, M",TRANSMISSION_DISTRIBUTION,R-4e8b8037,EUR,0.99,3.15,['Source_identify']
M-60e3beee,TRA_Hernandez ,TRANSMISSION_DISTRIBUTION,R-e222d274,CAD,3.71,3.46,['Source_learn']
M-bfae7aee,"OIL_Kirby, Woo",OIL_GAS,R-f2f7ec24,USD,3.66,1.28,['Source_spring']
M-b08704e9,OIL_Mcdonald-J,OIL_GAS,R-3db95a5d,AUD,0.6,6.16,['Source_attention']
M-c6a28a6c,TRA_Garcia-Mur,TRANSMISSION_DISTRIBUTION,R-72e510a5,CAD,4.11,1.32,['Source_ask']
M-64484aff,"TRA_Marshall, ",TRANSMISSION_DISTRIBUTION,R-6954b7ec,CAD,3.69,8.23,['Source_somebody']
M-6c684cfe,"OIL_Castillo, ",OIL_GAS,R-9ec4c469,CAD,4.37,4.08,['Source_medical']
