workforce_id,region_id,year,total_employees,industry_skilled_labor_pct,avg_salary_usd,skill_availability_index,training_programs_count,data_source_references
WF-ced9d0eb,R-37c78b61,2018,56935,0.381,24656.6,7.91,0,['WF_knowledge']
WF-28ebc9b7,R-37c78b61,2019,1302608,0.2735,118460.29,2.0,19,['WF_whose']
WF-e3a41e87,R-37c78b61,2020,504382,0.3009,68172.08,2.71,82,['WF_too']
WF-6aeaf677,R-37c78b61,2021,1890576,0.053099999999999994,75986.32,1.15,6,['WF_hear']
WF-bf706110,R-37c78b61,2022,626518,0.3887,44045.98,4.82,99,['WF_increase']
WF-1cd9de4e,R-37c78b61,2023,306235,0.1198,34307.96,8.28,49,['WF_base']
WF-e4d3ee63,R-37c78b61,2024,1560512,0.23739999999999997,42160.55,3.74,54,['WF_beautiful']
WF-98e10002,R-8c35263b,2018,1074593,0.2541,126035.26,6.17,37,['WF_my']
WF-ce9d2e1b,R-8c35263b,2019,1190607,0.2029,95320.93,1.24,41,['WF_quickly']
WF-fc13a685,R-8c35263b,2020,126757,0.20829999999999999,104752.11,0.62,56,['WF_today']
WF-a685ff12,R-8c35263b,2021,341071,0.26539999999999997,139072.93,6.63,45,['WF_local']
WF-5989b606,R-8c35263b,2022,1298056,0.2754,60293.85,7.47,12,['WF_single']
WF-a9670495,R-8c35263b,2023,1183662,0.3024,132677.37,9.13,100,['WF_something']
WF-4ef20fe3,R-8c35263b,2024,1973771,0.3411,101899.33,5.81,52,['WF_evening']
WF-5bcd50eb,R-2f557610,2018,38846,0.0636,104150.73,7.9,56,['WF_apply']
WF-7849e582,R-2f557610,2019,501932,0.1061,111129.99,0.93,100,['WF_send']
WF-695d48f9,R-2f557610,2020,111296,0.0696,90366.13,9.16,14,['WF_measure']
WF-ab601925,R-2f557610,2021,1061520,0.2398,135723.65,2.44,7,['WF_role']
WF-4d7158d8,R-2f557610,2022,1586878,0.2122,102745.9,2.95,72,['WF_event']
WF-3ebf983f,R-2f557610,2023,1178832,0.3823,50715.53,0.28,21,['WF_population']
WF-456b0952,R-2f557610,2024,360479,0.327,108127.17,1.58,41,['WF_peace']
WF-e1263c6e,R-69ab8690,2018,1732066,0.32770000000000005,95275.76,9.03,50,['WF_rest']
WF-f75a5f26,R-69ab8690,2019,1906603,0.17859999999999998,112660.41,6.5,22,['WF_baby']
WF-e51ef9fb,R-69ab8690,2020,1692328,0.0504,56480.46,5.73,10,['WF_sort']
WF-f27fd9bf,R-69ab8690,2021,507680,0.055999999999999994,103052.77,6.93,23,['WF_together']
WF-c5cbf629,R-69ab8690,2022,1941264,0.34619999999999995,39110.48,8.65,0,['WF_by']
WF-ccfaec70,R-69ab8690,2023,1791890,0.11630000000000001,114119.22,2.78,71,['WF_time']
WF-151f37ee,R-69ab8690,2024,9427,0.1384,71675.45,0.07,25,['WF_high']
WF-74ca87ba,R-cf5f86b9,2018,371998,0.3493,41777.08,8.75,84,['WF_then']
WF-54f9e8a1,R-cf5f86b9,2019,639006,0.2006,149557.2,1.11,14,['WF_her']
WF-75c454e1,R-cf5f86b9,2020,1148791,0.39,124830.77,5.94,56,['WF_decade']
WF-75ba78bd,R-cf5f86b9,2021,1221051,0.2079,122742.36,7.27,42,['WF_prevent']
WF-527c6975,R-cf5f86b9,2022,1731604,0.0901,54321.02,8.07,72,['WF_air']
WF-30b5d733,R-cf5f86b9,2023,1605099,0.3617,79732.39,3.62,55,['WF_capital']
WF-22bb214e,R-cf5f86b9,2024,1076379,0.1293,109177.93,2.85,14,['WF_hear']
WF-3af5ccb6,R-5f9794a2,2018,737883,0.39659999999999995,43127.05,9.15,50,['WF_part']
WF-b1147c78,R-5f9794a2,2019,1295799,0.31579999999999997,71271.97,1.49,76,['WF_probably']
WF-df3e9819,R-5f9794a2,2020,35935,0.0513,113909.43,0.18,23,['WF_trade']
WF-88e1bbf8,R-5f9794a2,2021,1220815,0.1007,88713.55,0.79,49,['WF_treat']
WF-98d24bc6,R-5f9794a2,2022,753670,0.20550000000000002,106934.8,1.32,56,['WF_leg']
WF-22485847,R-5f9794a2,2023,550026,0.1528,113236.87,9.65,21,['WF_dark']
WF-48a62fa9,R-5f9794a2,2024,946656,0.2992,57528.16,4.62,22,['WF_instead']
WF-79d9277f,R-fe9659d6,2018,1438536,0.1073,81383.78,5.5,91,['WF_trade']
WF-055c6575,R-fe9659d6,2019,1716404,0.08960000000000001,46360.67,9.29,72,['WF_fill']
WF-d6e7abfb,R-fe9659d6,2020,558555,0.1398,107575.57,8.89,84,['WF_war']
WF-0d45e31e,R-fe9659d6,2021,750690,0.2528,50226.27,8.08,38,['WF_drive']
WF-966dae63,R-fe9659d6,2022,1870288,0.2892,146295.71,5.42,4,['WF_street']
WF-ed7a7b90,R-fe9659d6,2023,1078688,0.18600000000000003,110594.14,0.22,100,['WF_general']
WF-dfa94ad5,R-fe9659d6,2024,1098318,0.0725,142882.82,8.64,38,['WF_so']
WF-8bbdd7bb,R-ca67e8c3,2018,200908,0.3751,114077.82,3.75,21,['WF_ahead']
WF-1d4be3c3,R-ca67e8c3,2019,531670,0.0756,50720.54,9.76,87,['WF_race']
WF-0b6d89ae,R-ca67e8c3,2020,195243,0.262,82269.97,4.96,4,['WF_manager']
WF-c1279191,R-ca67e8c3,2021,850211,0.2586,67550.0,0.91,8,['WF_any']
WF-726ceb69,R-ca67e8c3,2022,1468130,0.3616,51322.63,8.47,91,['WF_simply']
WF-432e3fc0,R-ca67e8c3,2023,402956,0.14,136732.57,5.75,99,['WF_build']
WF-8125344d,R-ca67e8c3,2024,1663308,0.38020000000000004,146149.9,1.9,79,['WF_production']
WF-271e0610,R-699a0332,2018,641006,0.23329999999999998,56055.02,7.84,72,['WF_system']
WF-37ff9e80,R-699a0332,2019,602286,0.2398,33834.63,7.39,60,['WF_pressure']
WF-7308e1b0,R-699a0332,2020,862635,0.0764,32549.13,1.36,60,['WF_coach']
WF-1c1c914b,R-699a0332,2021,1085848,0.3407,48724.69,8.62,51,['WF_somebody']
WF-ae34373e,R-699a0332,2022,345480,0.075,32525.16,0.42,8,['WF_world']
WF-eb94657d,R-699a0332,2023,108616,0.34130000000000005,61574.5,9.85,45,['WF_party']
WF-cd61bcbe,R-699a0332,2024,1682151,0.1741,37263.19,2.98,89,['WF_house']
WF-4a3f09ed,R-4137cb6c,2018,900702,0.1085,22064.93,6.61,71,['WF_able']
WF-9f8be281,R-4137cb6c,2019,711331,0.0729,133275.11,8.25,85,['WF_push']
WF-8b5206bb,R-4137cb6c,2020,1886169,0.23879999999999998,37277.69,0.53,23,['WF_health']
WF-dbc53079,R-4137cb6c,2021,1315235,0.2597,49049.43,0.7,89,['WF_together']
WF-81885ded,R-4137cb6c,2022,1546588,0.1002,110510.83,9.39,76,['WF_amount']
WF-e2bed258,R-4137cb6c,2023,1811795,0.3909,108400.07,3.3,93,['WF_team']
WF-0ce01061,R-4137cb6c,2024,1069188,0.3155,139369.21,4.54,94,['WF_natural']
WF-f6a5eebc,R-b1606205,2018,544202,0.3417,136276.1,4.64,82,['WF_know']
WF-ddebe8b5,R-b1606205,2019,273157,0.2169,58656.8,2.02,27,['WF_without']
WF-876608a7,R-b1606205,2020,1746740,0.1211,127508.61,9.39,10,['WF_strategy']
WF-1e436de0,R-b1606205,2021,1451543,0.1609,32435.91,6.33,78,['WF_in']
WF-74f1c2d9,R-b1606205,2022,11713,0.0767,74383.6,0.05,8,['WF_bar']
WF-487046f2,R-b1606205,2023,163534,0.2548,129569.19,3.66,4,['WF_account']
WF-fbf94e57,R-b1606205,2024,638213,0.0989,21068.71,9.48,41,['WF_visit']
WF-53811c31,R-adfc7869,2018,1264372,0.3532,47228.38,9.66,15,['WF_political']
WF-1e46dee9,R-adfc7869,2019,517414,0.2146,47555.2,9.71,92,['WF_both']
WF-d4379832,R-adfc7869,2020,1567281,0.2348,133678.76,0.92,80,['WF_significant']
WF-b4ec56e4,R-adfc7869,2021,972139,0.3144,85379.0,5.83,69,['WF_road']
WF-e0912314,R-adfc7869,2022,796573,0.1522,121401.77,6.12,27,['WF_lay']
WF-3034bf2b,R-adfc7869,2023,102804,0.2956,81265.07,3.99,2,['WF_herself']
WF-7423e704,R-adfc7869,2024,1738605,0.36369999999999997,94509.12,5.95,23,['WF_always']
WF-b37be6fa,R-5c1455dd,2018,1044316,0.2306,29017.6,8.76,56,['WF_federal']
WF-65f71112,R-5c1455dd,2019,1840769,0.3549,84748.12,6.11,66,['WF_program']
WF-9f07ed7e,R-5c1455dd,2020,447567,0.25920000000000004,122734.91,3.05,30,['WF_pull']
WF-58912906,R-5c1455dd,2021,1644269,0.07780000000000001,33404.33,5.19,91,['WF_support']
WF-6a4fc86b,R-5c1455dd,2022,52515,0.32170000000000004,49190.3,9.88,42,['WF_pressure']
WF-fab3d632,R-5c1455dd,2023,557171,0.26839999999999997,110216.51,7.79,100,['WF_deal']
WF-3ecdd9f6,R-5c1455dd,2024,166095,0.3003,21579.35,9.81,43,['WF_painting']
WF-6c5801c9,R-a73eb4a7,2018,55740,0.2242,92927.2,6.38,16,['WF_resource']
WF-f54da7aa,R-a73eb4a7,2019,503238,0.3422,51854.59,9.55,12,['WF_scene']
WF-e03e6d10,R-a73eb4a7,2020,353493,0.1495,138194.83,0.0,61,['WF_never']
WF-5cdd6b25,R-a73eb4a7,2021,1024264,0.3322,54339.35,1.21,27,['WF_approach']
WF-5f0a69bb,R-a73eb4a7,2022,687202,0.3749,109806.52,1.82,20,['WF_stop']
WF-c3341c02,R-a73eb4a7,2023,1431341,0.31370000000000003,72848.05,8.83,55,['WF_hand']
WF-5cb74f9b,R-a73eb4a7,2024,423186,0.3747,135241.69,7.86,91,['WF_according']
WF-e492e22c,R-d38432c1,2018,275061,0.22699999999999998,143499.95,2.19,55,['WF_five']
WF-0948658c,R-d38432c1,2019,1286211,0.3657,83422.0,8.01,58,['WF_structure']
WF-0bc900c2,R-d38432c1,2020,1758064,0.30469999999999997,24452.96,5.24,68,['WF_food']
WF-cde61adf,R-d38432c1,2021,1951354,0.35840000000000005,36061.16,6.18,76,['WF_compare']
WF-136c49fd,R-d38432c1,2022,1347826,0.3276,93269.07,2.24,42,['WF_begin']
WF-fec92498,R-d38432c1,2023,481848,0.0642,40492.94,9.9,27,['WF_wrong']
WF-359dd622,R-d38432c1,2024,1732350,0.228,137875.4,3.38,29,['WF_need']
WF-4218aed3,R-72159f68,2018,478653,0.32909999999999995,48142.33,1.88,25,['WF_front']
WF-f70abc3a,R-72159f68,2019,966742,0.1396,131581.03,0.29,63,['WF_but']
WF-040dec6b,R-72159f68,2020,981529,0.0789,146414.47,4.92,68,['WF_car']
WF-f9b7f6a1,R-72159f68,2021,489457,0.08929999999999999,75080.53,1.14,0,['WF_arm']
WF-d158c036,R-72159f68,2022,28014,0.3059,90728.06,2.54,10,['WF_enjoy']
WF-9c69b0dc,R-72159f68,2023,474987,0.08,39084.98,0.84,60,['WF_put']
WF-b0fc8b8b,R-72159f68,2024,865347,0.1583,73977.32,8.62,60,['WF_imagine']
WF-e425b92d,R-9a144282,2018,331426,0.1663,96992.85,4.73,15,['WF_them']
WF-8fc17277,R-9a144282,2019,253987,0.2054,62538.2,6.35,34,['WF_child']
WF-846e2340,R-9a144282,2020,595850,0.1118,93825.05,7.4,62,['WF_large']
WF-785d1f69,R-9a144282,2021,923520,0.201,62402.83,2.7,54,['WF_government']
WF-bdca992f,R-9a144282,2022,1978949,0.27140000000000003,127518.04,4.94,24,['WF_society']
WF-bddf9053,R-9a144282,2023,1362927,0.0968,24549.0,1.36,19,['WF_wife']
WF-f0e2f2cd,R-9a144282,2024,1064744,0.1764,129278.79,7.23,68,['WF_discuss']
WF-3cf46056,R-3d505128,2018,438180,0.365,55713.04,1.85,0,['WF_design']
WF-b119b830,R-3d505128,2019,86405,0.3969,100180.28,6.45,88,['WF_however']
WF-d0bc9933,R-3d505128,2020,612302,0.19260000000000002,53544.83,4.16,20,['WF_go']
WF-6a8506ff,R-3d505128,2021,1418399,0.37939999999999996,88157.86,7.39,89,['WF_land']
WF-a339adc1,R-3d505128,2022,1728256,0.3763,33167.59,3.81,46,['WF_film']
WF-28ea587b,R-3d505128,2023,1524546,0.2803,78157.82,8.64,60,['WF_eight']
WF-1b46e783,R-3d505128,2024,280996,0.096,91752.92,3.04,93,['WF_lawyer']
WF-a1df7671,R-c901e0cd,2018,840437,0.08310000000000001,101443.86,0.23,19,['WF_our']
WF-258b055c,R-c901e0cd,2019,1958030,0.1528,34278.71,9.47,78,['WF_enough']
WF-c2c3b8b6,R-c901e0cd,2020,1942993,0.39270000000000005,113767.44,7.05,12,['WF_question']
WF-ea2e92a1,R-c901e0cd,2021,276260,0.0765,118739.24,6.14,63,['WF_could']
WF-3b62d108,R-c901e0cd,2022,60603,0.1942,97613.12,6.53,26,['WF_able']
WF-669eb9d5,R-c901e0cd,2023,14048,0.1119,74534.55,9.0,93,['WF_likely']
WF-6e1912bd,R-c901e0cd,2024,1981516,0.1673,69967.16,1.51,88,['WF_hope']
WF-5d14f553,R-e0d4d9db,2018,840998,0.2642,36117.66,9.99,84,['WF_father']
WF-22c78f14,R-e0d4d9db,2019,1388335,0.3875,149821.47,8.56,54,['WF_charge']
WF-faded0ab,R-e0d4d9db,2020,1574355,0.2263,51647.25,9.12,61,['WF_today']
WF-4c17d02a,R-e0d4d9db,2021,503595,0.12539999999999998,136455.06,7.67,10,['WF_fund']
WF-b0a0a6de,R-e0d4d9db,2022,1881923,0.2304,57848.38,6.19,74,['WF_hand']
WF-8fa07e94,R-e0d4d9db,2023,1031049,0.1702,122597.64,6.82,62,['WF_company']
WF-2997568d,R-e0d4d9db,2024,266237,0.060599999999999994,49263.36,5.45,55,['WF_election']
WF-1b25aef3,R-c54e3e6d,2018,270881,0.3103,27169.35,9.78,90,['WF_finish']
WF-76ee3c67,R-c54e3e6d,2019,866640,0.1485,22470.45,0.21,44,['WF_short']
WF-122b5ea6,R-c54e3e6d,2020,584569,0.1955,126380.08,1.98,89,['WF_rule']
WF-8d5f2b84,R-c54e3e6d,2021,986908,0.2242,69053.61,5.33,29,['WF_our']
WF-c11b2044,R-c54e3e6d,2022,1332647,0.19940000000000002,46902.29,1.71,54,['WF_trade']
WF-ed87d384,R-c54e3e6d,2023,941306,0.1551,137446.41,7.16,9,['WF_either']
WF-b310c370,R-c54e3e6d,2024,1961247,0.2439,80856.04,1.94,57,['WF_security']
WF-8e864c9f,R-dfb47139,2018,1043728,0.1481,49020.83,7.6,100,['WF_single']
WF-b46e9762,R-dfb47139,2019,411067,0.2668,113562.66,5.66,96,['WF_cause']
WF-3bf5d1db,R-dfb47139,2020,576056,0.2696,140793.76,4.76,63,['WF_star']
WF-b71827b4,R-dfb47139,2021,1397836,0.2627,121497.05,2.46,77,['WF_to']
WF-43050267,R-dfb47139,2022,1023675,0.3497,108279.58,8.45,88,['WF_fast']
WF-f16ceb0d,R-dfb47139,2023,616168,0.3699,69642.83,9.04,69,['WF_beautiful']
WF-9e9977f5,R-dfb47139,2024,370444,0.0572,144238.17,3.55,40,['WF_garden']
WF-03fe9216,R-23f777c4,2018,1882394,0.08990000000000001,60124.95,1.29,33,['WF_represent']
WF-319565ea,R-23f777c4,2019,1405488,0.28800000000000003,72140.3,4.7,32,['WF_include']
WF-018dbb31,R-23f777c4,2020,1871789,0.2783,112572.72,3.12,50,['WF_most']
WF-b699e7e6,R-23f777c4,2021,1772678,0.1099,90186.31,0.27,13,['WF_ok']
WF-1e792bb1,R-23f777c4,2022,1097004,0.06480000000000001,144424.18,4.49,85,['WF_among']
WF-de195981,R-23f777c4,2023,843125,0.1984,27073.51,8.26,48,['WF_sometimes']
WF-3e7c89e4,R-23f777c4,2024,1734617,0.10310000000000001,70062.93,7.0,47,['WF_tree']
WF-40cc5b62,R-25059428,2018,693461,0.3697,57514.23,5.06,12,['WF_receive']
WF-69be2f4f,R-25059428,2019,751746,0.2256,46122.36,6.05,49,['WF_serve']
WF-ea5f0507,R-25059428,2020,893592,0.38799999999999996,147031.0,7.45,41,['WF_long']
WF-3fba1dc6,R-25059428,2021,1712419,0.3992,143980.93,6.27,22,['WF_charge']
WF-d61cf7ff,R-25059428,2022,1086583,0.26530000000000004,43116.02,8.28,82,['WF_old']
WF-3247ca69,R-25059428,2023,1028327,0.3265,71697.55,2.29,13,['WF_goal']
WF-b4ddd621,R-25059428,2024,1993297,0.2375,45213.43,4.38,0,['WF_lead']
WF-90fcc36e,R-6e796dc7,2018,1684227,0.37020000000000003,27067.66,6.76,59,['WF_account']
WF-2ee3f7c4,R-6e796dc7,2019,1272651,0.23309999999999997,87936.42,2.5,62,['WF_air']
WF-2ee1f432,R-6e796dc7,2020,814976,0.0765,24488.85,2.21,58,['WF_method']
WF-1bf4d778,R-6e796dc7,2021,1185427,0.3139,85217.32,0.37,88,['WF_discuss']
WF-5afa08a1,R-6e796dc7,2022,1145121,0.2464,85597.29,1.98,11,['WF_offer']
WF-da91862f,R-6e796dc7,2023,800424,0.2889,106395.35,7.87,87,['WF_night']
WF-13887659,R-6e796dc7,2024,1456100,0.2091,92266.51,5.48,57,['WF_prepare']
WF-9c9692d0,R-e143e3d6,2018,527493,0.2208,41409.6,2.78,31,['WF_take']
WF-70096324,R-e143e3d6,2019,196965,0.1751,65422.39,6.17,57,['WF_game']
WF-52ee1d16,R-e143e3d6,2020,1433438,0.2956,114544.47,7.9,18,['WF_adult']
WF-df9a5c0c,R-e143e3d6,2021,1383535,0.1152,87587.17,1.39,65,['WF_radio']
WF-70c4dd5b,R-e143e3d6,2022,151671,0.1216,43695.17,0.79,87,['WF_raise']
WF-862122bd,R-e143e3d6,2023,881054,0.33039999999999997,64201.63,2.17,83,['WF_by']
WF-70d2f4e6,R-e143e3d6,2024,136519,0.07780000000000001,108697.94,0.63,79,['WF_value']
WF-7c561789,R-aee81a4d,2018,1504950,0.16870000000000002,139761.32,1.92,20,['WF_officer']
WF-cbfd0941,R-aee81a4d,2019,527976,0.3664,90412.56,1.3,77,['WF_voice']
WF-76d75706,R-aee81a4d,2020,862386,0.11230000000000001,35693.63,4.01,90,['WF_according']
WF-09d661cf,R-aee81a4d,2021,1815452,0.08560000000000001,132216.75,3.02,86,['WF_will']
WF-fa466bfe,R-aee81a4d,2022,1730094,0.3764,139440.7,8.73,75,['WF_remain']
WF-a3e7df13,R-aee81a4d,2023,1199040,0.0603,117974.79,3.03,58,['WF_subject']
WF-3a8cb25e,R-aee81a4d,2024,1778255,0.1805,118716.97,0.79,4,['WF_glass']
WF-316da479,R-a4e60d11,2018,242585,0.3335,121825.84,5.05,61,['WF_base']
WF-81e7bfa0,R-a4e60d11,2019,1578320,0.057300000000000004,130182.07,4.31,49,['WF_act']
WF-aa48507f,R-a4e60d11,2020,1177146,0.3143,28658.62,2.08,64,['WF_son']
WF-011bdedd,R-a4e60d11,2021,1928740,0.2644,24949.52,9.33,89,['WF_state']
WF-10c2119e,R-a4e60d11,2022,1683528,0.2919,111441.16,9.21,27,['WF_hospital']
WF-f2c0e04f,R-a4e60d11,2023,1599114,0.0669,94907.9,8.45,65,['WF_but']
WF-bb64a182,R-a4e60d11,2024,715024,0.39490000000000003,58987.52,0.9,70,['WF_safe']
WF-963c33aa,R-7cbc535e,2018,883625,0.2396,87474.55,5.83,73,['WF_tell']
WF-768a7984,R-7cbc535e,2019,119321,0.2762,92295.42,2.39,41,['WF_service']
WF-d5921a90,R-7cbc535e,2020,769971,0.09140000000000001,114077.19,7.67,55,['WF_base']
WF-e89e4a28,R-7cbc535e,2021,1555433,0.1826,111265.99,2.67,99,['WF_own']
WF-2e302fc8,R-7cbc535e,2022,282315,0.2896,79679.68,5.07,13,['WF_teach']
WF-c4f83839,R-7cbc535e,2023,985743,0.38909999999999995,24401.01,8.64,54,['WF_Democrat']
WF-21cf7409,R-7cbc535e,2024,605724,0.12359999999999999,76785.05,6.87,53,['WF_become']
WF-09a85c03,R-eb1b8c4e,2018,1946904,0.2202,64876.99,4.11,99,['WF_society']
WF-8c7986eb,R-eb1b8c4e,2019,351285,0.1975,149857.06,1.05,35,['WF_second']
WF-fe773209,R-eb1b8c4e,2020,686431,0.1868,72399.54,9.68,56,['WF_feel']
WF-b5c976da,R-eb1b8c4e,2021,819788,0.374,35919.96,5.38,66,['WF_free']
WF-473e7023,R-eb1b8c4e,2022,1837640,0.3098,21411.01,3.32,94,['WF_administration']
WF-578f174b,R-eb1b8c4e,2023,131200,0.2872,42245.0,3.1,39,['WF_foreign']
WF-1c6332bd,R-eb1b8c4e,2024,1647804,0.1297,112375.11,4.14,38,['WF_budget']
WF-a4d3828b,R-b757e68d,2018,1002930,0.1723,121402.45,2.08,100,['WF_best']
WF-2ab77c8c,R-b757e68d,2019,944369,0.3131,138545.33,4.77,83,['WF_professional']
WF-4cadc7a2,R-b757e68d,2020,166018,0.33590000000000003,146949.74,3.21,1,['WF_history']
WF-8e951127,R-b757e68d,2021,1752638,0.2006,49404.64,2.9,62,['WF_mouth']
WF-f08dd398,R-b757e68d,2022,211888,0.3937,115731.88,7.92,37,['WF_score']
WF-da088c00,R-b757e68d,2023,1192966,0.3503,82917.35,9.97,18,['WF_care']
WF-ffee3ac4,R-b757e68d,2024,1776677,0.23379999999999998,71277.06,3.08,89,['WF_certain']
WF-3c49b6ef,R-2e545fcf,2018,1311481,0.0915,103150.18,7.84,84,['WF_new']
WF-c394dc78,R-2e545fcf,2019,1605158,0.1454,27551.42,0.97,43,['WF_choice']
WF-7e6df847,R-2e545fcf,2020,1301264,0.0608,63277.19,0.43,28,['WF_form']
WF-57fecce1,R-2e545fcf,2021,923818,0.18469999999999998,80086.61,0.77,81,['WF_mother']
WF-858749b0,R-2e545fcf,2022,360102,0.30820000000000003,62984.06,8.88,56,['WF_her']
WF-0d55c6df,R-2e545fcf,2023,1276690,0.1001,114002.65,0.36,47,['WF_man']
WF-686e09d3,R-2e545fcf,2024,1528014,0.1517,50621.22,3.66,6,['WF_seat']
WF-d2537260,R-a687c182,2018,594727,0.368,123939.45,6.89,47,['WF_line']
WF-01adb330,R-a687c182,2019,224577,0.17120000000000002,67874.3,2.14,80,['WF_threat']
WF-6a2942a3,R-a687c182,2020,1402868,0.3958,84940.83,1.1,17,['WF_across']
WF-3455c506,R-a687c182,2021,1480668,0.3037,111062.83,6.76,79,['WF_computer']
WF-aa0ac421,R-a687c182,2022,1342701,0.1413,111776.63,7.16,93,['WF_order']
WF-cb5b8640,R-a687c182,2023,1771814,0.1805,42245.8,8.55,58,['WF_onto']
WF-655f411e,R-a687c182,2024,1870566,0.1035,147001.04,9.8,62,['WF_public']
WF-fc159291,R-ebc1083b,2018,1475289,0.35979999999999995,130449.12,5.85,94,['WF_American']
WF-efa38d88,R-ebc1083b,2019,1102797,0.3519,95753.9,3.95,73,['WF_live']
WF-f41b13e0,R-ebc1083b,2020,916482,0.3856,24008.25,5.56,27,['WF_second']
WF-a30b243a,R-ebc1083b,2021,13065,0.2609,144774.42,6.11,37,['WF_that']
WF-669bc154,R-ebc1083b,2022,60846,0.10099999999999999,57975.23,5.89,42,['WF_but']
WF-79405203,R-ebc1083b,2023,917091,0.1128,56966.03,1.25,14,['WF_politics']
WF-6a147893,R-ebc1083b,2024,396053,0.1865,118529.79,4.35,28,['WF_speak']
WF-657acbc9,R-2f5c2e6f,2018,967827,0.0901,32512.62,3.38,22,['WF_push']
WF-9fba490e,R-2f5c2e6f,2019,711500,0.2939,102083.37,1.24,57,['WF_hold']
WF-2cdcf8d9,R-2f5c2e6f,2020,1647637,0.23129999999999998,123174.91,6.96,51,['WF_know']
WF-b8fa4bc7,R-2f5c2e6f,2021,868323,0.3124,107072.05,9.17,42,['WF_ahead']
WF-12ed7339,R-2f5c2e6f,2022,763418,0.2786,68353.15,6.46,21,['WF_guy']
WF-dee74ecc,R-2f5c2e6f,2023,1806497,0.26789999999999997,144788.81,8.64,6,['WF_woman']
WF-6b943f05,R-2f5c2e6f,2024,1075606,0.2869,113953.14,6.66,20,['WF_cause']
WF-5e370ad8,R-1d061d43,2018,704430,0.2675,29252.45,7.99,64,['WF_Mrs']
WF-8b5f8fba,R-1d061d43,2019,1288669,0.0935,140115.02,3.74,45,['WF_though']
WF-80cf9c17,R-1d061d43,2020,1825142,0.1094,87143.19,9.64,24,['WF_herself']
WF-f6b86012,R-1d061d43,2021,911889,0.3382,146504.33,7.72,8,['WF_work']
WF-f1b4ec45,R-1d061d43,2022,979257,0.26839999999999997,61869.0,8.72,15,['WF_quickly']
WF-80ce387b,R-1d061d43,2023,520431,0.3236,107988.43,9.77,11,['WF_season']
WF-5420abd1,R-1d061d43,2024,1085293,0.2762,32512.29,0.19,84,['WF_them']
WF-d06c391a,R-a4cad0a4,2018,621496,0.1276,39354.91,8.61,20,['WF_responsibility']
WF-e6c9e637,R-a4cad0a4,2019,1122212,0.2813,48364.37,3.84,32,['WF_however']
WF-b7dc0fc0,R-a4cad0a4,2020,933324,0.2764,124016.4,4.6,12,['WF_choice']
WF-80bc7e1d,R-a4cad0a4,2021,1913769,0.2829,112663.25,0.96,72,['WF_grow']
WF-f8c69e73,R-a4cad0a4,2022,987012,0.1161,139124.44,3.93,57,['WF_gas']
WF-80e3ecd5,R-a4cad0a4,2023,1822063,0.23010000000000003,28321.78,3.82,68,['WF_quality']
WF-8e8b06fd,R-a4cad0a4,2024,1601586,0.1048,85738.76,7.42,2,['WF_national']
WF-cb856247,R-50bc184a,2018,1916651,0.2235,86421.22,0.65,5,['WF_bank']
WF-e0519210,R-50bc184a,2019,544026,0.1586,137144.41,3.85,84,['WF_save']
WF-58a61f23,R-50bc184a,2020,1908671,0.3004,33449.5,7.13,44,['WF_society']
WF-37eb42d9,R-50bc184a,2021,125409,0.1953,77250.0,6.08,88,['WF_you']
WF-bb682d9f,R-50bc184a,2022,41315,0.1772,37420.97,9.54,29,['WF_eight']
WF-79938842,R-50bc184a,2023,1843428,0.1586,107343.14,8.3,92,['WF_skin']
WF-53cfc3cc,R-50bc184a,2024,162944,0.3933,102401.43,6.88,34,['WF_keep']
WF-b571e92d,R-05fd9ecd,2018,1503313,0.3558,54084.5,0.79,48,['WF_within']
WF-52715e00,R-05fd9ecd,2019,650006,0.1496,23641.3,6.18,32,['WF_hundred']
WF-f8343968,R-05fd9ecd,2020,1618032,0.39399999999999996,20423.46,9.7,19,['WF_issue']
WF-dfd456c2,R-05fd9ecd,2021,564154,0.3394,99814.46,6.13,91,['WF_win']
WF-23815c0c,R-05fd9ecd,2022,1022599,0.1411,112925.19,2.17,0,['WF_become']
WF-bea12f3c,R-05fd9ecd,2023,1373580,0.2864,121158.57,3.15,38,['WF_staff']
WF-e7f84847,R-05fd9ecd,2024,1305427,0.2336,84247.93,1.46,56,['WF_no']
WF-b9e208e5,R-68ed2c09,2018,324843,0.38530000000000003,116915.71,2.4,68,['WF_would']
WF-b1fa4e08,R-68ed2c09,2019,1167222,0.3428,106668.04,4.64,26,['WF_one']
WF-48316164,R-68ed2c09,2020,1751412,0.2586,76732.24,7.92,10,['WF_alone']
WF-77a0a3b5,R-68ed2c09,2021,1742301,0.1889,125789.61,6.78,10,['WF_approach']
WF-1d2a8b0d,R-68ed2c09,2022,725363,0.1881,141596.33,7.88,87,['WF_practice']
WF-b50ee896,R-68ed2c09,2023,1043973,0.3265,132622.88,4.93,0,['WF_real']
WF-88c77b7b,R-68ed2c09,2024,606060,0.2663,111005.82,0.98,83,['WF_step']
WF-a89008c9,R-09a4ee40,2018,772423,0.2551,140365.23,6.29,28,['WF_right']
WF-91999ff0,R-09a4ee40,2019,760219,0.09300000000000001,97924.22,8.43,47,['WF_lot']
WF-d5734212,R-09a4ee40,2020,418735,0.0527,82621.45,8.9,73,['WF_clear']
