og_profile_id,market_id,total_proven_reserves_barrels,total_gas_reserves_bcfe,pipeline_miles,production_capacity_barrels_per_day,active_well_count,refining_capacity_barrels_per_day
OG-0dcd95b2,M-3cedab7b,7725.22,133.39,17971.06,1326922.43,1816,1648656.49
OG-6db65230,M-d61a1bab,5565.73,2241.11,14165.02,221182.72,224,1535658.94
OG-688a8ad4,M-8bd0f957,4999.36,531.23,367.06,2561650.88,1560,1814932.06
OG-c1e278f7,M-3887c687,5186.72,2444.93,28840.39,1746990.56,1619,155972.24
OG-bb18558c,M-52a8925d,6984.31,2008.9,29459.75,803824.32,1221,230158.29
OG-1b215cbc,M-b6a1df81,6461.54,2285.96,38406.72,170319.49,139,796531.68
OG-c59079ea,M-a7ab87b6,5239.75,3374.75,15442.23,2388963.2,836,1379557.66
OG-97b224b8,M-b15887e3,2305.28,3905.68,34594.68,4652250.37,644,942422.9
OG-09e2eaae,M-638af71f,6414.85,509.3,5168.63,1572909.37,1669,1153304.34
OG-cc97231d,M-8bf0be38,7673.98,4451.63,15133.84,2336875.32,1944,1999796.93
OG-7be7d2c8,M-3bf79987,4908.42,4210.26,13944.26,2167691.97,505,1557448.8
OG-ae38d370,M-d9c1407a,2806.45,2046.53,18784.98,4814017.01,1148,687722.38
OG-146ade71,M-603b9fe4,4197.41,3422.51,5111.4,1483422.54,823,137060.56
OG-9697a5fb,M-49a8d984,9833.16,576.53,47870.83,4025788.04,765,1175721.52
OG-3ea37303,M-6acc597e,3721.55,4395.7,15570.03,4527860.31,250,861124.57
OG-b272e5ec,M-87e32212,4944.33,2458.54,8238.71,2034440.15,517,546488.58
OG-366f2761,M-a79f3024,7398.76,874.71,4435.8,613672.94,177,55112.35
OG-39187629,M-a1013b0f,6583.66,4021.33,27855.84,1016361.56,250,1570109.04
OG-0806b8aa,M-eee060d8,5720.41,3867.97,13529.51,267078.46,193,1483314.02
OG-c1afa616,M-24cc01d5,464.01,417.51,22695.33,1528215.27,538,1400837.45
OG-70dc7b32,M-a9ad04b0,941.51,1573.44,23779.98,2181527.08,1214,1739786.41
OG-a66afee4,M-f4e17bda,2748.18,656.0,38946.37,283415.07,1523,136409.02
OG-d12efa05,M-d7179507,2582.95,4020.3,26974.28,1313985.44,1606,956196.99
OG-1ba82f4d,M-085b6d56,97.4,4842.72,37483.91,216956.34,379,923224.18
OG-082cea61,M-4502fe50,6441.15,1821.55,13497.8,966188.32,1431,576916.65
OG-8eda681b,M-a2276356,3307.41,900.53,15514.02,2309596.05,1950,345301.8
OG-9850e9f4,M-68cd4285,6248.98,549.27,15954.33,3964976.76,608,797570.64
OG-31c62b65,M-14f2cd21,4369.37,3133.01,46096.23,8506.65,1597,1398315.79
OG-5ff0f482,M-bafe4a0d,5721.4,754.13,39195.76,3869216.68,1445,233154.43
OG-def6412b,M-b2ed856b,9321.09,3243.28,48818.78,2544357.89,850,1884068.83
OG-0f42ade5,M-5e92bd9c,2415.89,4140.58,15163.51,3664707.75,727,461931.32
OG-0f23f577,M-fdc0f1ec,4400.27,1805.9,44475.05,2745140.32,1176,1787251.55
OG-bc5c7ecb,M-32ee913a,213.41,1013.64,25704.19,4986560.74,807,1401208.77
OG-752082fc,M-75f27e3a,5955.83,239.11,6963.93,1516488.57,13,1866796.98
OG-37625d64,M-1aaf369d,1544.82,2592.49,21023.92,660260.25,785,1104810.34
OG-83dd8a67,M-629154cd,9077.27,4541.89,30916.54,1481093.61,1412,1750879.75
OG-b6f0474e,M-c7164cb5,8817.9,4040.06,22916.92,277097.79,596,911932.41
OG-8d44db45,M-a3ad82b2,828.63,1179.84,24553.07,3028360.77,830,1788010.1
OG-3063ee0e,M-465715ce,188.77,3799.54,1102.2,2699792.55,1647,1728364.74
OG-01a77ba1,M-96ece8ae,2498.78,2592.7,618.37,3415320.53,38,1364184.94
OG-db0b2d7b,M-9664e40c,1731.17,2368.21,477.73,3189682.57,1506,1584741.89
OG-8203db6f,M-f9d10437,1397.81,1347.8,15737.42,1568262.13,19,1219628.52
OG-19c066ec,M-6b1a24de,1500.86,4763.43,6091.11,2570594.17,221,798044.44
OG-c7701e1b,M-9fff2bea,218.58,3976.33,16046.39,2683110.2,454,1547399.85
OG-19708bf7,M-59dc417a,9052.11,3587.3,7516.47,832927.59,304,451778.46
OG-c6fd2e7f,M-409e1fdc,2597.86,1346.93,44935.75,4404753.77,1750,116743.22
OG-4e89cb1b,M-c23044ba,2150.64,2629.96,32231.57,408310.35,1561,1087014.06
OG-423b7548,M-6eb4d904,6485.42,1362.42,46883.96,834592.63,1383,328998.99
OG-18993310,M-2715856f,6860.78,965.85,8863.92,4697242.58,626,850520.21
OG-d90e48a8,M-40410bfb,8579.32,1982.0,30105.84,2835796.91,176,91749.11
OG-83d38514,M-fc7bc876,7075.04,3832.77,20031.05,734387.76,1885,1814109.99
OG-e00f3893,M-dfc61331,2406.47,1141.61,46841.78,3464591.43,1475,1889976.27
OG-0f9b8302,M-62e92a2f,8555.86,412.63,13035.17,3310392.36,1700,604538.48
OG-59412b05,M-c8dff04f,4471.52,780.12,1442.96,257302.42,550,1981071.53
OG-00ca09be,M-5215a47c,9082.25,4592.75,31868.8,4954637.93,1652,527470.12
OG-328804b9,M-6bee2a9a,2549.95,4543.78,32898.53,3066962.42,1771,905433.06
OG-27e98030,M-0ca557af,328.11,2463.17,25779.76,4029339.09,1336,105362.41
OG-da8f0511,M-3d0b807b,2128.12,4891.76,42000.14,4233203.63,307,1468703.08
OG-e2685848,M-a3efea7a,7520.08,4443.49,49501.13,2001388.09,19,1661629.69
OG-2d8bfea7,M-442cd12f,7820.46,1240.15,31971.02,2273652.08,508,1909895.59
OG-77879f5c,M-0ccc690f,7469.19,1915.35,38034.67,4771541.48,738,1163536.99
OG-b4ea7717,M-9127ddcf,4423.24,2437.76,4726.67,3668264.04,1515,635042.54
OG-95824873,M-22c283f1,8406.44,1139.16,16653.18,1112691.97,443,998135.19
OG-96f7b14b,M-adbd78ab,9702.8,4832.81,9258.15,2671296.46,1915,1984157.17
OG-6e4fc515,M-5c3a094d,5925.26,4804.15,39077.35,281037.02,904,1188691.7
OG-65fc31d5,M-951d1bbb,2901.55,4159.47,19021.79,524660.59,1263,338369.44
OG-be938f46,M-0db34b12,9391.73,4431.91,6033.96,3715933.74,1856,88788.88
OG-e4892fe8,M-d6c515f5,6059.95,2010.07,14029.19,180857.43,1186,1595343.16
OG-61bc2c62,M-f1c37fa6,3538.21,807.88,32868.19,3772098.5,681,853958.36
OG-62685a15,M-29a98631,8702.06,3585.98,44902.95,2233615.26,121,158661.92
OG-4de5139f,M-4e7313bd,8512.37,3469.65,47130.76,319145.85,923,643037.19
OG-2183c609,M-05ab5726,3307.8,3470.75,22760.88,4362620.19,992,496344.0
OG-db1784ee,M-10c949b7,1127.69,4450.69,22692.19,1519022.17,618,521583.23
OG-3c18a532,M-eb7c705b,6052.47,3031.41,25429.2,4938784.87,1618,1418808.14
OG-5ee2f80a,M-a8aefc34,9492.47,3507.95,24435.63,2458828.69,1845,1686996.66
OG-a8746ed5,M-18d2a365,7119.62,271.04,956.47,829338.71,596,1968314.89
OG-14fe6120,M-0ed1da4e,5760.31,686.39,33741.79,3652453.91,1893,20404.8
OG-8ea85ad9,M-2a8d6777,2151.89,1520.19,44920.31,2399600.57,256,1559016.61
OG-b56d0ec1,M-e3acdc5e,7071.51,3952.14,961.7,4044920.05,1273,1251144.62
OG-ae166ac1,M-4587f990,557.18,4202.41,25502.15,4280374.5,30,381557.58
OG-555c95c8,M-ff2cd1ba,3698.08,1036.93,41353.01,1247187.12,1516,440872.28
OG-5c66dc64,M-f05043f7,1518.57,3558.93,18488.94,3472068.07,1637,1550064.88
OG-4c2ec63e,M-32417b30,5512.8,2579.15,42914.93,4542922.23,1127,217546.7
OG-376afa7b,M-db95f025,6168.27,2498.21,18280.75,4238941.21,1169,925469.14
OG-d4511da7,M-819211f6,1389.89,895.3,29186.17,4373916.38,995,1050840.62
OG-12f17ea3,M-c9275058,6223.14,724.82,26120.87,4412852.62,1444,1325967.58
OG-9566ab9f,M-b480e1d2,8440.49,1986.56,43717.47,471620.6,89,839679.56
OG-70fa8d88,M-14ce8ad6,321.97,4756.75,41532.69,2809408.47,1875,393846.19
OG-46f5b120,M-831d4b66,412.7,1120.67,3226.01,1938144.75,148,1826708.08
OG-25b55168,M-d62cda26,7548.05,2731.18,24009.82,2338997.52,787,1397338.33
OG-c0b22971,M-e7e7050a,9490.29,3751.42,42344.43,4096526.68,568,1650911.0
OG-e3abc547,M-bc78e7fc,5870.18,608.8,17585.52,212348.62,712,526183.79
OG-f60ee4fb,M-ec92758e,1673.11,3893.22,8805.55,1671863.99,950,457881.36
OG-4c49726c,M-db64c64a,7368.07,4959.53,37357.32,2627618.15,287,675589.06
OG-3c623fda,M-5dd5162b,3021.23,4272.84,874.18,807649.74,1508,951313.33
OG-0f3a6b6d,M-c013b585,9761.57,4014.2,24265.5,4531720.44,772,317305.24
OG-17d0fc16,M-bb575443,6875.59,4214.54,8443.19,3893111.64,1504,1942324.18
OG-aed1e977,M-8b143d73,8907.94,744.48,3498.59,603693.31,555,443990.98
OG-8e3bf7b8,M-01f1fe14,687.21,1936.63,47909.75,1170056.26,334,836478.24
OG-bb3f5149,M-a7d8cc58,4396.88,1833.31,29157.64,660129.51,912,932851.0
OG-e60f3039,M-d0b3e7be,6538.35,2549.55,13791.77,133805.71,396,1405208.26
OG-8b9b0f01,M-7b924c27,3019.04,1976.42,36551.91,3192445.83,911,573589.51
OG-9448c7ef,M-8a4c3b5b,7597.95,314.0,19080.22,2691650.56,541,1381643.87
OG-e1e119b9,M-c968b973,5344.36,2188.89,31304.17,2520326.52,202,854771.92
OG-8fd7c30b,M-27cfe1e4,2909.98,4885.81,39442.38,3071627.81,1166,187627.59
OG-ada560f0,M-ced64722,4980.06,3761.88,19509.97,98192.13,504,1512509.65
OG-498cf5a6,M-6863a4e5,5974.37,4571.24,49474.82,4549859.21,184,1564410.6
OG-ec86b14a,M-2a3a6a50,243.13,2415.85,35160.4,2702598.71,1806,234708.96
OG-49a6c50a,M-145ecdb4,8364.68,4160.53,7866.08,2043696.23,986,1279098.33
OG-9ea9e50d,M-4ac73689,716.27,2704.57,33959.21,239280.73,1876,367661.64
OG-1f6cbdda,M-92dcabb2,3183.99,3668.32,4468.41,995130.89,1289,1348435.25
OG-a1a74101,M-552b764f,1617.36,4864.27,12946.84,1456202.35,766,530915.7
OG-113947ce,M-0c1068bb,6938.82,3635.09,14215.46,1416705.01,997,1894453.5
OG-c53b7770,M-e146441c,4442.45,4569.09,35464.98,4182217.55,604,566097.97
OG-749524ef,M-e0d30739,4385.39,3387.14,34317.81,4611019.66,165,911751.0
OG-67670c3c,M-74d0f2c3,247.05,4627.79,27924.82,2247329.68,1588,1156136.59
OG-3c4f176a,M-d1819c84,2615.88,4337.85,34067.72,1880225.75,457,945296.47
OG-c3789f3f,M-17276c65,6096.68,2664.06,8306.76,2263766.84,184,1644559.4
OG-2cbf9a27,M-3fe7a59f,1317.81,4883.79,30273.36,4488865.86,1959,409404.86
OG-2a8eb2ae,M-7d7b6a17,306.94,2466.78,42984.63,2469250.68,69,1200616.16
OG-dc528d1c,M-9cdc3f7b,1776.11,4913.99,8850.15,413208.98,340,1796665.5
OG-54157fc3,M-847b63a7,2180.42,3992.13,48200.45,3939220.3,238,731315.21
OG-e32d5a3e,M-a796cc60,4787.78,177.68,48005.19,1944479.0,359,1419055.12
OG-476f12c5,M-bb3622a2,7561.87,3683.2,30411.39,960783.14,868,261935.14
OG-d9bd9b2f,M-a1b1f777,9676.52,2542.35,14442.23,1149862.85,1387,367392.13
OG-cd861743,M-73c963c2,5415.69,4417.94,25027.3,141284.06,1842,199522.18
OG-80557b1b,M-31f93f30,1686.11,4429.88,6675.65,216603.39,512,373214.7
OG-87625ca2,M-6c646f7d,5629.5,357.14,7874.48,3809838.24,251,307810.16
OG-a90bf9b1,M-f6228a33,4819.91,3092.84,32943.0,2155796.05,1645,1322303.08
OG-64c8ce75,M-66573f32,5135.59,139.77,48577.54,2451480.71,1232,1491731.29
OG-7f4fa7c8,M-7c785492,511.53,3050.91,43783.85,2378395.6,174,427025.22
OG-122e74f8,M-c6339f9d,4164.54,4453.73,26775.13,4012329.31,1096,225552.6
OG-40b1d8a0,M-3b685f40,7370.4,517.53,29793.28,1904592.97,1163,1229787.79
OG-17bde462,M-35a6e623,9991.62,507.34,14563.93,1632371.6,1287,307574.55
OG-8f8e35ed,M-744db338,5092.43,4904.62,49594.97,3746809.36,727,500226.72
OG-7f8b3827,M-b4f338ba,5133.27,465.02,28520.45,196999.4,1927,806883.54
OG-823178d1,M-54104634,2907.4,3420.13,31709.57,4566899.29,1745,428996.82
OG-b2a8559b,M-c47a7342,2529.3,4679.48,5006.6,4178466.46,754,1729255.52
OG-6f7a2340,M-6f857cf9,5492.5,3542.08,48731.73,3086360.82,347,279243.51
OG-90a9bc30,M-eff47e9b,9654.89,1704.99,39280.56,3292884.85,667,95580.87
OG-e017a827,M-29293a4d,9093.24,1688.27,12462.36,3589635.94,250,1324516.5
OG-6ec8f348,M-1cfc3457,8862.52,931.4,23771.64,1864720.44,1812,571603.38
OG-eb04787f,M-9c7096e4,7792.18,4047.62,46466.8,3126356.94,516,1362221.58
OG-eb85ea25,M-8a6e9fc6,4534.8,1592.82,6668.98,1257575.41,886,939358.67
OG-bd2aaece,M-8bb8601a,4408.68,1196.22,18789.38,3335171.76,1075,383332.06
OG-39f09ddf,M-1e65ab4b,119.24,2224.6,44702.16,2036156.18,1123,9948.24
OG-ab341fcb,M-820a0872,4267.86,2027.66,24167.44,4610370.19,36,1218157.44
OG-f96ccde2,M-836d0656,5787.7,4284.92,1970.68,1043915.81,1485,273315.37
OG-38750e74,M-5ce5c930,6176.59,3622.71,25001.7,1371838.23,40,435792.03
OG-5ec04022,M-ff05de9c,698.5,3175.75,38488.66,1519230.28,61,1357982.75
OG-71c21a34,M-d749633a,1831.24,408.39,47200.3,1810971.56,691,39639.88
OG-4e713dfe,M-f41a9469,8289.32,3739.81,14074.79,1504461.33,1319,543305.38
OG-1dcde0bd,M-326cfdc3,1804.23,642.64,11234.85,1640758.93,832,68857.16
OG-e8c2e867,M-b93acea7,1346.32,4188.65,11743.31,1783199.07,141,164933.8
OG-807e77ba,M-d69f2918,4881.17,1507.32,46930.17,2555790.23,841,379578.05
OG-828745f6,M-98ed823b,6220.25,4628.81,36776.62,1751242.53,528,783936.23
OG-a34f720e,M-5ba06527,342.36,39.8,47284.93,4233149.85,478,675226.73
OG-200160d6,M-ede9476b,6983.06,2439.79,30331.28,402844.0,338,844757.9
OG-747840b1,M-2e3d3b6c,8697.11,4401.56,1716.65,3367028.96,548,653879.91
OG-6a710ded,M-2fc699fb,2017.81,3228.6,37787.23,1255491.18,1407,1183737.28
OG-39964028,M-c601fc5c,3976.72,3834.6,21120.67,251666.53,1106,1423218.87
OG-4fc64811,M-d98d1075,6058.02,1807.21,16783.73,4071874.21,408,1775536.52
OG-88cdd663,M-6ddf47ec,5908.55,3336.65,49714.63,4665742.01,1728,163559.56
OG-b8018c86,M-1d2a5e55,7116.18,2579.69,2205.14,2023903.55,169,210670.84
OG-5c0eda60,M-5a7853be,5496.36,3756.51,25393.48,2227486.82,1328,606188.16
OG-d75bcbe9,M-ea0d9550,4752.97,3958.2,4220.65,3202605.44,1052,1529656.91
OG-51071d1f,M-4c1247cb,2940.8,2312.27,44774.15,4618416.12,956,47672.72
OG-e00f13f6,M-79968cbf,406.18,3851.79,39752.55,3688404.35,1140,1443535.44
OG-e02190c2,M-5be5ec7c,6701.71,1567.19,39577.75,4309278.97,590,1505823.27
OG-5ab8ed76,M-28a3d6f6,7193.68,4644.89,42684.36,3530428.81,641,165519.14
OG-67600206,M-3acee845,9598.75,3632.86,16121.55,1820024.03,978,908431.86
OG-a197b2ec,M-cb94c27b,9136.46,4652.67,17246.92,4720233.91,794,324549.37
OG-65c32697,M-862d5397,4015.52,3784.5,28246.27,407281.2,126,1644619.26
OG-d63cd822,M-8c5caea2,1266.59,4935.58,29414.93,133536.34,1153,652140.34
OG-96780b70,M-7e8892a3,3986.48,4083.97,21147.3,3808703.15,578,1864653.52
OG-dbc46a1a,M-f14f42d9,9262.96,204.96,48773.75,2009758.19,642,1128690.25
OG-6998400a,M-c391b95c,2017.7,811.68,24268.4,1645394.68,1690,1077915.02
OG-154da4c8,M-c329cead,5157.25,1016.22,40111.85,1134452.14,192,527577.78
OG-b7592459,M-cf521d79,2497.48,781.79,42554.44,2556568.16,1916,1156349.29
OG-50644268,M-bf976332,1654.24,4007.78,48077.41,870114.47,26,1881709.07
OG-f2367d3a,M-d229e3d3,8070.16,2153.89,16127.48,1294186.71,1260,897469.51
OG-b385e07d,M-51c62899,6981.58,447.46,28391.42,108187.43,1739,1074329.98
OG-f73542c0,M-2bd29a79,833.42,205.86,10300.99,839854.51,866,798974.27
OG-2c7940b4,M-a0795158,8492.32,2337.81,703.29,3587926.22,1699,812674.47
OG-6adfc97a,M-d4f3957e,2575.71,3473.43,45950.06,2902160.32,152,783568.03
OG-cc4c8f75,M-233d8c57,9739.11,4767.43,34754.39,3891016.26,717,8030.85
OG-896762e1,M-abe9e9a8,8637.43,3048.48,14785.22,3822507.71,735,125794.76
OG-454457e0,M-7c57bc75,859.91,674.23,43839.24,583037.68,1969,403451.84
OG-6405b833,M-75cb92da,2035.6,1645.21,29295.27,4458952.86,995,146989.51
OG-998df007,M-c5d6463c,5927.5,4322.88,37278.27,4540334.47,779,335273.24
OG-6df04cc1,M-2b8f62d2,1371.61,3764.08,9537.33,2653072.05,234,1640523.55
OG-fe1c68c7,M-39926c8a,494.03,3758.23,44141.31,223136.87,908,922471.92
OG-f6383026,M-3b774178,9179.64,1475.49,19842.35,2696599.07,616,1981214.96
OG-f2a382af,M-bc6fb7ca,9102.6,1334.0,5898.31,3717083.57,29,912080.7
OG-be118256,M-c5d15b21,7592.87,4595.21,4803.37,661010.38,429,446036.87
OG-70131290,M-169dfa37,8569.37,4270.3,11351.72,2993128.86,782,346960.51
OG-19f2953d,M-115def79,8371.89,1440.73,31939.31,4198682.71,1989,1275018.6
OG-f4cd945a,M-c4bba5b9,4530.8,531.89,5366.97,1401704.72,1510,1473736.0
OG-be7b5fa0,M-94114fb9,6950.33,2645.99,28905.89,935866.63,1958,380009.17
OG-1ca128da,M-a01b94d5,7184.11,3373.11,43910.13,4766502.55,277,891059.46
OG-1afdd62e,M-0bb25922,3937.33,805.22,26311.41,3479236.62,1932,1686729.37
OG-d967affd,M-96041b3b,9852.29,1085.08,18024.13,4607452.46,1352,1333133.3
OG-e4495cd7,M-af1646d9,177.78,714.41,32902.75,3354296.23,1170,1618212.91
OG-90d9b25e,M-dabbed92,2632.85,3386.97,35758.7,1740729.54,668,383449.78
OG-c7139b79,M-6424902a,9009.57,2887.69,11869.51,38747.67,1594,1145147.62
OG-36b7b70c,M-05cf7824,3654.32,2850.68,24426.16,1684344.97,1982,1247481.3
OG-8f6aaddb,M-bbed2b34,2906.78,1288.38,33914.79,2937444.64,215,520320.67
OG-b9a15bf5,M-72275ed0,1486.67,4649.58,275.96,188838.45,1568,410461.92
