id,orderNumber,orderDate,status,totalAmount,sellerType,sellerID,retailerID,productIDs
order_989,ON-989-4678,2023-03-21,Cancelled,4231.48,warehouse,warehouse_23,retailer_12,['product_221']
order_990,ON-990-3797,2024-12-19,Shipped,11361.0,warehouse,warehouse_5,retailer_17,"['product_86', 'product_27', 'product_2']"
order_991,ON-991-7890,2023-09-21,Delivered,8390.78,warehouse,warehouse_27,retailer_4,"['product_97', 'product_96', 'product_215', 'product_131']"
order_992,ON-992-5723,2023-04-02,Cancelled,90.0,warehouse,warehouse_15,retailer_45,['product_180']
order_993,ON-993-3122,2024-05-04,Shipped,15200.47,warehouse,warehouse_39,retailer_7,"['product_246', 'product_47', 'product_91']"
order_994,ON-994-5548,2024-02-02,Shipped,16931.48,warehouse,warehouse_8,retailer_17,"['product_52', 'product_187', 'product_245', 'product_185']"
order_995,ON-995-2515,2024-09-07,Pending,3478.4,warehouse,warehouse_14,retailer_14,['product_178']
order_996,ON-996-9376,2023-07-22,Shipped,22282.38,manufacturer,manufacturer_15,retailer_21,"['product_232', 'product_75', 'product_129', 'product_137', 'product_218']"
order_997,ON-997-4297,2024-03-19,Pending,14149.63,warehouse,warehouse_29,retailer_17,"['product_121', 'product_234', 'product_168']"
order_998,ON-998-3223,2023-08-08,Pending,4851.61,manufacturer,manufacturer_8,retailer_38,"['product_221', 'product_173', 'product_247']"
order_999,ON-999-9794,2024-06-29,Shipped,1494.49,manufacturer,manufacturer_19,retailer_20,"['product_77', 'product_111']"
order_1000,ON-1000-4377,2024-12-18,Delivered,604.62,warehouse,warehouse_17,retailer_0,"['product_36', 'product_9']"
order_1001,ON-1001-8948,2023-09-02,Delivered,13286.24,manufacturer,manufacturer_15,retailer_18,"['product_218', 'product_75', 'product_22']"
order_1002,ON-1002-4225,2025-01-03,Shipped,8788.32,warehouse,warehouse_7,retailer_16,"['product_111', 'product_243', 'product_24']"
order_1003,ON-1003-1891,2024-07-10,Pending,1304.4,manufacturer,manufacturer_8,retailer_44,['product_247']
order_1004,ON-1004-5223,2023-04-17,Shipped,19427.5,manufacturer,manufacturer_4,retailer_6,"['product_207', 'product_246', 'product_241', 'product_44', 'product_217']"
order_1005,ON-1005-5805,2024-09-18,Shipped,9118.99,manufacturer,manufacturer_1,retailer_34,"['product_249', 'product_154', 'product_9']"
order_1006,ON-1006-1429,2023-05-08,Shipped,5134.0,warehouse,warehouse_18,retailer_6,['product_195']
order_1007,ON-1007-1851,2024-05-14,Shipped,17926.01,warehouse,warehouse_3,retailer_43,"['product_131', 'product_108', 'product_221', 'product_204']"
order_1008,ON-1008-5170,2024-11-08,Pending,13763.77,warehouse,warehouse_39,retailer_3,"['product_38', 'product_47', 'product_32', 'product_135']"
order_1009,ON-1009-5525,2025-02-14,Pending,3392.97,warehouse,warehouse_33,retailer_10,"['product_190', 'product_29', 'product_154', 'product_122']"
order_1010,ON-1010-7861,2023-05-08,Pending,2997.56,warehouse,warehouse_18,retailer_39,"['product_195', 'product_160']"
order_1011,ON-1011-2226,2024-10-19,Shipped,9509.12,warehouse,warehouse_34,retailer_38,"['product_22', 'product_201', 'product_101', 'product_34', 'product_135']"
order_1012,ON-1012-8074,2024-01-31,Cancelled,5324.31,manufacturer,manufacturer_7,retailer_28,"['product_197', 'product_165', 'product_178']"
order_1013,ON-1013-1326,2023-09-23,Cancelled,8465.0,manufacturer,manufacturer_17,retailer_22,"['product_104', 'product_211', 'product_87', 'product_51']"
order_1014,ON-1014-4139,2024-08-30,Delivered,6157.2,warehouse,warehouse_17,retailer_32,"['product_155', 'product_185']"
order_1015,ON-1015-1573,2024-03-07,Shipped,8970.81,warehouse,warehouse_35,retailer_18,"['product_129', 'product_200', 'product_57']"
order_1016,ON-1016-4016,2023-12-09,Shipped,12949.24,warehouse,warehouse_32,retailer_18,"['product_58', 'product_211', 'product_208', 'product_101', 'product_164']"
order_1017,ON-1017-1972,2024-09-19,Pending,4241.96,warehouse,warehouse_31,retailer_45,"['product_138', 'product_45', 'product_220', 'product_187']"
order_1018,ON-1018-4041,2024-06-13,Delivered,5712.05,warehouse,warehouse_16,retailer_9,"['product_1', 'product_146', 'product_122', 'product_59', 'product_104']"
order_1019,ON-1019-7230,2024-01-01,Delivered,267.84,warehouse,warehouse_8,retailer_45,['product_96']
order_1020,ON-1020-5255,2025-02-14,Delivered,11595.52,warehouse,warehouse_26,retailer_44,"['product_247', 'product_175', 'product_146', 'product_2']"
order_1021,ON-1021-1065,2023-11-22,Shipped,14523.01,manufacturer,manufacturer_13,retailer_39,"['product_123', 'product_249', 'product_23']"
order_1022,ON-1022-3681,2024-08-24,Delivered,2976.85,warehouse,warehouse_19,retailer_39,"['product_157', 'product_17']"
order_1023,ON-1023-8406,2023-07-01,Pending,1044.55,warehouse,warehouse_37,retailer_40,"['product_76', 'product_4']"
order_1024,ON-1024-8458,2025-02-16,Shipped,4625.43,warehouse,warehouse_22,retailer_44,"['product_239', 'product_186']"
order_1025,ON-1025-8575,2024-03-18,Cancelled,13105.03,warehouse,warehouse_34,retailer_41,"['product_102', 'product_154', 'product_201', 'product_22', 'product_135']"
order_1026,ON-1026-4678,2025-01-17,Delivered,7673.59,warehouse,warehouse_18,retailer_11,"['product_55', 'product_233', 'product_197', 'product_37', 'product_189']"
order_1027,ON-1027-8558,2023-09-29,Delivered,1212.2,warehouse,warehouse_30,retailer_32,['product_140']
order_1028,ON-1028-1721,2024-04-06,Cancelled,593.1,manufacturer,manufacturer_5,retailer_1,['product_2']
order_1029,ON-1029-7667,2024-01-29,Delivered,4585.88,warehouse,warehouse_27,retailer_23,"['product_198', 'product_183', 'product_96', 'product_32']"
order_1030,ON-1030-6640,2024-06-08,Shipped,16783.34,warehouse,warehouse_0,retailer_20,"['product_2', 'product_246', 'product_227', 'product_238', 'product_126']"
order_1031,ON-1031-9457,2024-10-30,Cancelled,1581.6,manufacturer,manufacturer_5,retailer_17,['product_2']
order_1032,ON-1032-9315,2023-05-21,Shipped,893.75,manufacturer,manufacturer_3,retailer_3,['product_155']
order_1033,ON-1033-5631,2023-03-06,Delivered,5292.66,warehouse,warehouse_31,retailer_4,"['product_2', 'product_51']"
order_1034,ON-1034-8442,2023-07-23,Pending,5820.64,warehouse,warehouse_30,retailer_2,"['product_240', 'product_140', 'product_37', 'product_131']"
order_1035,ON-1035-2390,2025-02-10,Shipped,16379.78,warehouse,warehouse_25,retailer_49,"['product_124', 'product_38', 'product_45', 'product_200']"
order_1036,ON-1036-4293,2024-09-27,Shipped,11177.92,warehouse,warehouse_17,retailer_3,"['product_76', 'product_155', 'product_220', 'product_185']"
order_1037,ON-1037-3953,2023-06-18,Delivered,6897.89,warehouse,warehouse_2,retailer_11,"['product_58', 'product_178', 'product_47']"
order_1038,ON-1038-6039,2023-05-12,Delivered,577.53,manufacturer,manufacturer_5,retailer_26,['product_222']
order_1039,ON-1039-4401,2024-01-18,Shipped,9771.78,warehouse,warehouse_38,retailer_0,"['product_158', 'product_133']"
order_1040,ON-1040-2506,2023-09-28,Shipped,5201.61,manufacturer,manufacturer_13,retailer_9,"['product_215', 'product_165']"
order_1041,ON-1041-1664,2023-05-15,Shipped,9710.04,manufacturer,manufacturer_9,retailer_22,"['product_60', 'product_149', 'product_138', 'product_204']"
order_1042,ON-1042-4177,2024-11-14,Pending,14364.38,warehouse,warehouse_28,retailer_35,"['product_214', 'product_23', 'product_57', 'product_171', 'product_158']"
order_1043,ON-1043-2279,2025-02-01,Pending,16197.93,warehouse,warehouse_29,retailer_19,"['product_242', 'product_234', 'product_185', 'product_168', 'product_1']"
order_1044,ON-1044-2069,2024-12-15,Cancelled,6448.79,warehouse,warehouse_6,retailer_28,"['product_116', 'product_191', 'product_214']"
order_1045,ON-1045-6698,2024-03-31,Shipped,9407.14,warehouse,warehouse_36,retailer_32,"['product_32', 'product_122', 'product_198', 'product_165']"
order_1046,ON-1046-6937,2023-07-11,Delivered,5733.79,warehouse,warehouse_2,retailer_19,"['product_213', 'product_58', 'product_232']"
order_1047,ON-1047-5995,2023-05-16,Shipped,9390.81,manufacturer,manufacturer_7,retailer_4,"['product_197', 'product_169', 'product_207', 'product_198']"
order_1048,ON-1048-5425,2023-04-16,Cancelled,4173.0,warehouse,warehouse_7,retailer_16,['product_42']
order_1049,ON-1049-5576,2023-09-15,Pending,12430.97,warehouse,warehouse_14,retailer_1,"['product_178', 'product_185', 'product_246', 'product_37']"
order_1050,ON-1050-3157,2024-07-14,Pending,11965.66,manufacturer,manufacturer_6,retailer_36,"['product_51', 'product_233', 'product_101', 'product_185', 'product_116']"
order_1051,ON-1051-9713,2024-09-17,Cancelled,3321.53,warehouse,warehouse_22,retailer_4,"['product_18', 'product_129', 'product_239']"
order_1052,ON-1052-2641,2024-07-16,Shipped,8543.89,manufacturer,manufacturer_4,retailer_24,"['product_207', 'product_168', 'product_101']"
order_1053,ON-1053-1302,2024-03-19,Cancelled,17473.96,warehouse,warehouse_12,retailer_32,"['product_59', 'product_36', 'product_246', 'product_169', 'product_65']"
order_1054,ON-1054-8067,2023-04-03,Pending,2413.32,warehouse,warehouse_9,retailer_6,['product_186']
order_1055,ON-1055-2245,2023-07-09,Cancelled,18961.6,manufacturer,manufacturer_3,retailer_37,"['product_155', 'product_178', 'product_221', 'product_187', 'product_81']"
order_1056,ON-1056-8689,2023-09-16,Shipped,6016.35,manufacturer,manufacturer_11,retailer_24,"['product_239', 'product_221', 'product_222', 'product_93']"
order_1057,ON-1057-9667,2023-10-14,Shipped,4583.5,warehouse,warehouse_7,retailer_16,"['product_243', 'product_42']"
order_1058,ON-1058-1719,2023-12-18,Shipped,8792.73,warehouse,warehouse_23,retailer_17,"['product_210', 'product_32', 'product_97', 'product_27']"
order_1059,ON-1059-7151,2023-02-18,Pending,15305.46,warehouse,warehouse_14,retailer_11,"['product_249', 'product_246', 'product_208']"
order_1060,ON-1060-9263,2023-03-17,Pending,961.7,warehouse,warehouse_23,retailer_11,['product_221']
order_1061,ON-1061-2583,2024-01-31,Cancelled,780.0,warehouse,warehouse_1,retailer_7,['product_189']
order_1062,ON-1062-7698,2023-10-22,Delivered,17209.63,warehouse,warehouse_35,retailer_17,"['product_102', 'product_51', 'product_249', 'product_7', 'product_8']"
order_1063,ON-1063-6658,2024-08-12,Pending,7147.97,warehouse,warehouse_6,retailer_40,"['product_204', 'product_24', 'product_214']"
order_1064,ON-1064-2762,2024-06-01,Delivered,17818.85,warehouse,warehouse_7,retailer_2,"['product_86', 'product_202', 'product_185', 'product_245']"
order_1065,ON-1065-6121,2023-07-18,Delivered,209.78,warehouse,warehouse_5,retailer_0,['product_237']
order_1066,ON-1066-5003,2023-02-25,Pending,13116.26,warehouse,warehouse_29,retailer_39,"['product_242', 'product_199', 'product_220', 'product_168', 'product_246']"
order_1067,ON-1067-9777,2024-03-07,Shipped,2902.96,manufacturer,manufacturer_17,retailer_42,"['product_51', 'product_104']"
order_1068,ON-1068-2681,2024-02-04,Pending,14219.75,warehouse,warehouse_19,retailer_12,"['product_210', 'product_40', 'product_118', 'product_157']"
order_1069,ON-1069-8057,2024-10-14,Pending,16185.35,warehouse,warehouse_11,retailer_9,"['product_106', 'product_220', 'product_11']"
order_1070,ON-1070-9525,2023-12-02,Delivered,8566.89,warehouse,warehouse_8,retailer_32,['product_185']
order_1071,ON-1071-1028,2024-07-25,Pending,8416.79,warehouse,warehouse_34,retailer_24,"['product_22', 'product_116']"
order_1072,ON-1072-3464,2023-04-28,Cancelled,13103.48,warehouse,warehouse_32,retailer_38,"['product_101', 'product_237', 'product_156', 'product_208', 'product_65']"
order_1073,ON-1073-1456,2024-09-28,Cancelled,10196.18,warehouse,warehouse_38,retailer_19,"['product_29', 'product_243', 'product_5', 'product_171']"
order_1074,ON-1074-7741,2023-08-02,Shipped,8467.26,warehouse,warehouse_4,retailer_11,"['product_198', 'product_11', 'product_247', 'product_23', 'product_214']"
order_1075,ON-1075-7659,2023-12-05,Shipped,9529.61,warehouse,warehouse_3,retailer_15,"['product_239', 'product_204', 'product_147', 'product_156', 'product_131']"
order_1076,ON-1076-7691,2024-09-07,Pending,6262.99,manufacturer,manufacturer_18,retailer_42,['product_144']
order_1077,ON-1077-7642,2023-08-18,Pending,199.08,warehouse,warehouse_13,retailer_3,"['product_108', 'product_34']"
order_1078,ON-1078-4881,2024-03-29,Cancelled,11214.82,warehouse,warehouse_25,retailer_46,"['product_65', 'product_16', 'product_126', 'product_135']"
order_1079,ON-1079-6092,2023-11-24,Delivered,3402.16,warehouse,warehouse_30,retailer_7,"['product_27', 'product_240']"
order_1080,ON-1080-6412,2025-01-29,Pending,7916.88,warehouse,warehouse_23,retailer_10,"['product_27', 'product_32', 'product_96', 'product_7']"
order_1081,ON-1081-4948,2024-11-12,Pending,4903.44,manufacturer,manufacturer_11,retailer_14,"['product_239', 'product_103', 'product_145', 'product_136', 'product_222']"
order_1082,ON-1082-7505,2024-09-09,Pending,5277.68,warehouse,warehouse_24,retailer_32,"['product_38', 'product_29', 'product_3', 'product_175']"
order_1083,ON-1083-5253,2024-08-17,Pending,463.68,warehouse,warehouse_39,retailer_45,['product_32']
order_1084,ON-1084-5031,2023-08-08,Shipped,14943.93,warehouse,warehouse_14,retailer_17,"['product_47', 'product_208', 'product_65', 'product_178', 'product_248']"
order_1085,ON-1085-7209,2023-10-26,Cancelled,5051.61,warehouse,warehouse_3,retailer_7,['product_204']
order_1086,ON-1086-9400,2024-03-19,Pending,2559.38,manufacturer,manufacturer_16,retailer_3,"['product_17', 'product_42']"
order_1087,ON-1087-1333,2024-07-17,Shipped,8385.39,warehouse,warehouse_1,retailer_48,"['product_238', 'product_144', 'product_186']"
order_1088,ON-1088-5784,2023-04-08,Delivered,6941.19,manufacturer,manufacturer_0,retailer_22,"['product_249', 'product_189', 'product_197', 'product_208']"
order_1089,ON-1089-3910,2024-01-21,Shipped,6787.12,warehouse,warehouse_36,retailer_29,"['product_37', 'product_45', 'product_213', 'product_198', 'product_247']"
order_1090,ON-1090-6739,2023-11-26,Shipped,9721.8,manufacturer,manufacturer_4,retailer_41,"['product_207', 'product_101', 'product_241', 'product_104', 'product_20']"
order_1091,ON-1091-8353,2024-09-17,Delivered,4273.52,warehouse,warehouse_36,retailer_0,"['product_247', 'product_165']"
order_1092,ON-1092-6310,2023-05-08,Pending,1980.3,warehouse,warehouse_16,retailer_13,['product_176']
order_1093,ON-1093-8587,2023-05-12,Pending,2264.5,manufacturer,manufacturer_13,retailer_30,"['product_52', 'product_165']"
order_1094,ON-1094-7217,2024-01-01,Delivered,10844.06,warehouse,warehouse_31,retailer_30,"['product_202', 'product_138', 'product_220']"
order_1095,ON-1095-4837,2023-09-08,Pending,14484.51,warehouse,warehouse_31,retailer_46,"['product_165', 'product_51', 'product_187', 'product_168']"
order_1096,ON-1096-2383,2023-06-16,Delivered,4927.33,manufacturer,manufacturer_1,retailer_36,"['product_154', 'product_220', 'product_9']"
order_1097,ON-1097-4287,2023-09-29,Delivered,619.92,warehouse,warehouse_2,retailer_30,['product_151']
order_1098,ON-1098-3241,2023-03-24,Pending,11706.3,manufacturer,manufacturer_4,retailer_46,"['product_91', 'product_207', 'product_168', 'product_44']"
order_1099,ON-1099-9313,2024-03-29,Pending,12828.16,warehouse,warehouse_1,retailer_20,"['product_217', 'product_208', 'product_146']"
order_1100,ON-1100-8707,2024-09-02,Delivered,4271.82,warehouse,warehouse_35,retailer_32,"['product_196', 'product_51']"
order_1101,ON-1101-5697,2023-04-21,Delivered,9574.71,warehouse,warehouse_8,retailer_35,"['product_91', 'product_52', 'product_187', 'product_96']"
order_1102,ON-1102-4695,2024-12-05,Shipped,4173.39,manufacturer,manufacturer_15,retailer_15,['product_22']
order_1103,ON-1103-6278,2023-04-25,Shipped,4376.06,warehouse,warehouse_28,retailer_32,['product_131']
order_1104,ON-1104-7329,2024-02-29,Shipped,8599.66,warehouse,warehouse_33,retailer_8,"['product_154', 'product_152', 'product_140', 'product_38']"
order_1105,ON-1105-1193,2024-12-11,Delivered,464.94,manufacturer,manufacturer_2,retailer_1,['product_151']
order_1106,ON-1106-6772,2024-09-18,Shipped,2306.22,warehouse,warehouse_16,retailer_46,"['product_59', 'product_122']"
order_1107,ON-1107-3286,2024-11-19,Delivered,1800.32,warehouse,warehouse_21,retailer_41,"['product_133', 'product_55']"
order_1108,ON-1108-7861,2024-01-22,Delivered,6133.76,warehouse,warehouse_37,retailer_38,"['product_228', 'product_175', 'product_238', 'product_76']"
order_1109,ON-1109-6759,2024-01-16,Pending,192.72,warehouse,warehouse_9,retailer_16,"['product_108', 'product_24']"
order_1110,ON-1110-9729,2023-11-14,Cancelled,5314.21,manufacturer,manufacturer_18,retailer_31,"['product_215', 'product_144', 'product_175', 'product_17']"
order_1111,ON-1111-2697,2024-05-19,Shipped,9767.4,warehouse,warehouse_3,retailer_46,"['product_147', 'product_204', 'product_239', 'product_156']"
order_1112,ON-1112-9962,2024-01-01,Cancelled,3680.04,warehouse,warehouse_4,retailer_38,"['product_159', 'product_186', 'product_59']"
order_1113,ON-1113-4883,2023-03-29,Delivered,5105.59,manufacturer,manufacturer_19,retailer_49,"['product_241', 'product_23', 'product_155', 'product_221']"
order_1114,ON-1114-1205,2023-02-23,Pending,8537.66,warehouse,warehouse_23,retailer_43,"['product_123', 'product_28']"
order_1115,ON-1115-6493,2024-09-16,Delivered,4393.45,warehouse,warehouse_13,retailer_22,"['product_221', 'product_165', 'product_111', 'product_242']"
order_1116,ON-1116-4773,2024-09-06,Pending,4159.88,warehouse,warehouse_37,retailer_39,"['product_47', 'product_175', 'product_4', 'product_24', 'product_185']"
